鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[2468.430908203125, 443.049072265625]","[2313.2978515625, 546.4711303710938]","[2455.503173828125, 430.121337890625]","[2339.1533203125, 520.6156005859375]","[2429.647705078125, 468.90460205078125]","[2442.575439453125, 662.8209838867188]","[2545.99755859375, 624.0377197265625]","[2377.936767578125, 662.8209838867188]","[2468.430908203125, 585.2544555664062]","[2235.731201171875, 585.2544555664062]","[2442.575439453125, 585.2544555664062]","[2920.902587890625, 1141.1480712890625]","[2895.047119140625, 1141.1480712890625]","[3037.252197265625, 1619.47509765625]","[3011.396728515625, 1606.54736328125]","[3476.796142578125, 1878.030029296875]","[3463.868408203125, 1878.030029296875]"
"[2704.687744140625, 1054.555908203125]","[2263.520263671875, 368.29534912109375]","[2729.197021484375, 1103.574462890625]","[3366.43896484375, 1875.617431640625]","[3317.420166015625, 1777.5802001953125]","[2349.302734375, 527.6058349609375]","[2410.576171875, 515.3511962890625]","[2177.73779296875, 821.7174682617188]","[2288.029541015625, 797.2081909179688]","[3427.712158203125, 846.2268676757812]","[3415.45751953125, 1826.598876953125]","[2716.9423828125, 1079.065185546875]","[2704.687744140625, 1054.555908203125]","[2925.271484375, 1520.232666015625]","[2913.016845703125, 1520.232666015625]","[3378.693603515625, 1802.0894775390625]","[3378.693603515625, 1789.8348388671875]"
"[2703.546630859375, 1054.684326171875]","[2262.430419921875, 368.50360107421875]","[2728.05322265625, 1103.6971435546875]","[3365.220947265625, 1875.6502685546875]","[3316.2080078125, 1814.3841552734375]","[2360.456298828125, 527.7955322265625]","[2409.46923828125, 503.2890625]","[2225.6708984375, 772.860107421875]","[2286.93701171875, 809.6198120117188]","[3438.740234375, 834.1262817382812]","[3414.23388671875, 1838.8907470703125]","[2715.800048828125, 1079.190673828125]","[2703.546630859375, 1054.684326171875]","[2924.104736328125, 1520.306884765625]","[2911.8515625, 1520.306884765625]","[3389.727294921875, 1814.3841552734375]","[3377.47412109375, 1802.1309814453125]"
"[2144.6103515625, 441.6453857421875]","[2261.458740234375, 361.69659423828125]","[2728.851806640625, 1099.6856689453125]","[2163.06005859375, 386.29620361328125]","[3319.2431640625, 1776.175537109375]","[2359.857177734375, 533.89404296875]","[2421.356201171875, 509.29437255859375]","[2163.06005859375, 693.7916870117188]","[2286.058349609375, 804.4900512695312]","[3429.94140625, 841.3895263671875]","[3417.6416015625, 1825.374755859375]","[2716.552001953125, 1087.3857421875]","[2691.952392578125, 1075.0859375]","[2937.94873046875, 1517.87939453125]","[2913.34912109375, 1517.87939453125]","[3380.7421875, 1800.775146484375]","[3380.7421875, 1800.775146484375]"
"[2565.119873046875, 1038.1871337890625]","[2920.629150390625, 1867.708740234375]","[3276.138671875, 1617.53564453125]","[2262.278564453125, 353.5025634765625]","[2341.280517578125, 445.671630859375]","[2354.44775390625, 511.5067138671875]","[2393.94873046875, 485.1727294921875]","[2354.44775390625, 682.6778564453125]","[2472.950927734375, 774.8469848632812]","[2275.445556640625, 788.0139770507812]","[2275.445556640625, 788.0139770507812]","[2591.453857421875, 1051.354248046875]","[2551.952880859375, 1064.521240234375]","[2762.625, 1499.0325927734375]","[2736.291015625, 1512.1995849609375]","[3236.637451171875, 1657.0367431640625]","[3197.136474609375, 1657.0367431640625]"
"[2450.549072265625, 990.4635009765625]","[2160.850341796875, 833.54345703125]","[3042.017333984375, 1473.2945556640625]","[2981.663330078125, 1594.00244140625]","[3005.804931640625, 1473.2945556640625]","[2293.62890625, 592.1278686523438]","[2317.7705078125, 616.2694091796875]","[2245.345947265625, 724.9064331054688]","[2281.558349609375, 700.764892578125]","[2100.49658203125, 893.8972778320312]","[2257.416748046875, 785.2603149414062]","[2486.761474609375, 1002.5343017578125]","[2438.478271484375, 1002.5343017578125]","[2559.186279296875, 1497.4361572265625]","[2522.973876953125, 1473.2945556640625]","[3042.017333984375, 1521.5777587890625]","[3017.875732421875, 1509.5069580078125]"
"[2452.113037109375, 987.9393920898438]","[2162.60400390625, 831.1220092773438]","[3043.19384765625, 1470.454345703125]","[2982.879638671875, 1591.0830078125]","[3007.005126953125, 1470.454345703125]","[2271.169921875, 601.9274291992188]","[2307.358642578125, 650.1788940429688]","[2234.981201171875, 710.4932861328125]","[2283.232666015625, 698.430419921875]","[2234.981201171875, 782.8705444335938]","[2259.10693359375, 782.8705444335938]","[2488.301513671875, 1000.0023193359375]","[2440.050048828125, 1012.0651245117188]","[2560.678955078125, 1494.580078125]","[2524.490234375, 1482.5172119140625]","[3043.19384765625, 1518.705810546875]","[3019.068115234375, 1506.642822265625]"
"[2469.369873046875, 1002.4241943359375]","[2223.889892578125, 686.8069458007812]","[3007.08837890625, 1481.69482421875]","[2270.64794921875, 756.944091796875]","[3053.846435546875, 1481.69482421875]","[2282.337646484375, 546.5325927734375]","[2294.027099609375, 675.117431640625]","[2071.926025390625, 897.2184448242188]","[2071.926025390625, 885.5289306640625]","[2235.579345703125, 792.0126953125]","[2258.95849609375, 768.6336669921875]","[2492.7490234375, 1002.4241943359375]","[2457.680419921875, 1002.4241943359375]","[2551.19677734375, 1481.69482421875]","[2516.128173828125, 1481.69482421875]","[3042.156982421875, 1528.452880859375]","[2983.709228515625, 1516.763427734375]"
"[2145.143310546875, 698.8717651367188]","[2174.908935546875, 748.4808959960938]","[2770.21875, 1383.47802734375]","[2214.59619140625, 738.5590209960938]","[2313.814453125, 708.7935180664062]","[2214.59619140625, 748.4808959960938]","[2353.501953125, 738.5590209960938]","[2105.4560546875, 877.4646606445312]","[2145.143310546875, 847.6991577148438]","[2125.2998046875, 897.308349609375]","[1946.706787109375, 907.2301635742188]","[2403.111083984375, 966.7611083984375]","[2492.407470703125, 956.8392944335938]","[2323.736328125, 1462.8525390625]","[2333.658203125, 1443.009033203125]","[2799.984130859375, 1433.087158203125]","[2760.297119140625, 1433.087158203125]"
"[2132.601806640625, 696.6322631835938]","[2202.294189453125, 756.3685913085938]","[2769.789306640625, 1383.5999755859375]","[2192.338134765625, 726.5004272460938]","[2301.854736328125, 696.6322631835938]","[2212.250244140625, 736.4564819335938]","[2331.722900390625, 716.5443725585938]","[2102.733642578125, 875.8412475585938]","[2182.382080078125, 845.9730834960938]","[2122.645751953125, 895.7533569335938]","[1943.436767578125, 905.7094116210938]","[2401.415283203125, 965.4457397460938]","[2491.019775390625, 955.4896850585938]","[2321.766845703125, 1463.2484130859375]","[2341.678955078125, 1443.3363037109375]","[2799.657470703125, 1423.4241943359375]","[2759.833251953125, 1423.4241943359375]"
