±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[400.1383972167969, 339.73016357421875]","[411.4695129394531, 334.0646057128906]","[383.1417236328125, 328.3990478515625]","[434.1317443847656, 356.72686767578125]","[366.14501953125, 351.061279296875]","[456.79400634765625, 447.37579345703125]","[320.820556640625, 430.379150390625]","[496.452880859375, 538.0247802734375]","[264.1649475097656, 521.028076171875]","[575.770751953125, 543.6903686523438]","[173.51597595214844, 532.3591918945312]","[422.8006591796875, 623.0081787109375]","[332.15167236328125, 617.3425903320312]","[405.803955078125, 775.9783325195312]","[343.4827880859375, 770.312744140625]","[394.47283935546875, 928.9483642578125]","[343.4827880859375, 923.2828369140625]"
"[397.34478759765625, 347.2010498046875]","[413.93817138671875, 341.669921875]","[386.28253173828125, 336.1387939453125]","[430.53155517578125, 358.2633056640625]","[364.15802001953125, 358.2633056640625]","[458.187255859375, 452.2926025390625]","[319.908935546875, 441.2303466796875]","[496.9051513671875, 546.3218383789062]","[264.59759521484375, 529.7284545898438]","[574.3409423828125, 551.8529663085938]","[170.5683135986328, 535.2595825195312]","[425.00042724609375, 629.2888793945312]","[336.5023193359375, 629.2888793945312]","[402.87591552734375, 784.1605834960938]","[342.033447265625, 784.1605834960938]","[397.34478759765625, 939.0321655273438]","[347.5645751953125, 939.0321655273438]"
"[395.3695068359375, 361.4652099609375]","[412.0647277832031, 355.900146484375]","[384.2393798828125, 350.3350830078125]","[434.3249816894531, 372.5953369140625]","[361.9790954589844, 367.0302734375]","[456.5852355957031, 461.636474609375]","[317.4585266113281, 456.0714111328125]","[495.540771484375, 556.2426147460938]","[261.807861328125, 539.5474243164062]","[573.4517211914062, 561.8076782226562]","[172.76673889160156, 545.1124877929688]","[428.7599182128906, 639.7186889648438]","[334.15374755859375, 634.1536254882812]","[400.9345703125, 795.54052734375]","[345.28387451171875, 789.9755859375]","[400.9345703125, 956.927490234375]","[345.28387451171875, 951.3624267578125]"
"[397.9586181640625, 375.54534912109375]","[409.1929931640625, 364.31097412109375]","[386.7242431640625, 364.31097412109375]","[431.6617431640625, 386.77972412109375]","[364.2554931640625, 381.16253662109375]","[459.7476806640625, 476.65472412109375]","[319.3179931640625, 471.03753662109375]","[493.4508056640625, 572.1469116210938]","[263.1461181640625, 555.2953491210938]","[577.7086181640625, 577.7640991210938]","[173.27108764648438, 549.6781616210938]","[426.0445556640625, 650.7875366210938]","[336.1695556640625, 650.7875366210938]","[397.9586181640625, 808.0687866210938]","[341.7867431640625, 802.4515991210938]","[392.3414306640625, 970.9671630859375]","[347.4039306640625, 965.3499755859375]"
"[395.9846496582031, 397.66485595703125]","[412.6908264160156, 386.52740478515625]","[384.8471984863281, 386.52740478515625]","[429.39697265625, 403.23358154296875]","[362.5722961425781, 403.23358154296875]","[462.809326171875, 497.9019470214844]","[323.5912170410156, 486.7644958496094]","[496.2216796875, 587.0015258789062]","[267.9039611816406, 575.8640747070312]","[574.183837890625, 598.1389770507812]","[173.23561096191406, 570.2953491210938]","[429.39697265625, 676.1011352539062]","[334.7286682128906, 676.1011352539062]","[401.5533752441406, 826.4567260742188]","[345.8661193847656, 826.4567260742188]","[395.9846496582031, 993.5184936523438]","[351.4348449707031, 987.9497680664062]"
"[392.4167785644531, 415.7470397949219]","[409.0015869140625, 404.69049072265625]","[381.3601989746094, 404.69049072265625]","[431.1147155761719, 426.8035888671875]","[364.775390625, 421.2752990722656]","[458.756103515625, 520.7843017578125]","[320.5491638183594, 509.7277526855469]","[486.3974609375, 620.2932739257812]","[270.794677734375, 598.1802368164062]","[569.3216552734375, 620.2932739257812]","[176.81394958496094, 592.6519165039062]","[425.58642578125, 703.2174682617188]","[337.1340026855469, 697.6891479492188]","[403.47332763671875, 846.9526977539062]","[348.1905517578125, 846.9526977539062]","[397.9450378417969, 1001.744384765625]","[348.1905517578125, 996.2161254882812]"
"[393.30145263671875, 433.13604736328125]","[409.81915283203125, 422.124267578125]","[382.2896423339844, 422.124267578125]","[431.84271240234375, 444.1478271484375]","[365.7719421386719, 444.1478271484375]","[459.3721923828125, 543.2539672851562]","[316.2188720703125, 532.2422485351562]","[486.9017028808594, 636.8543090820312]","[272.1717224121094, 620.3366088867188]","[563.9843139648438, 642.3601684570312]","[178.57142639160156, 614.8306884765625]","[420.8309326171875, 724.9486083984375]","[332.736572265625, 719.4427490234375]","[398.8073425292969, 857.0901489257812]","[349.2542724609375, 851.5842895507812]","[398.8073425292969, 1000.2434692382812]","[354.7601623535156, 994.7376098632812]"
"[392.12408447265625, 442.4261474609375]","[408.7015686035156, 436.90032958984375]","[381.07244873046875, 431.37451171875]","[430.80487060546875, 459.00360107421875]","[364.4950256347656, 453.477783203125]","[458.4339599609375, 552.9425659179688]","[314.76263427734375, 541.8909301757812]","[486.0630187988281, 646.8815307617188]","[270.55609130859375, 635.8298950195312]","[563.4244995117188, 652.4072875976562]","[182.14295959472656, 624.7781982421875]","[425.2790222167969, 740.8203735351562]","[336.86590576171875, 735.2946166992188]","[403.1757507324219, 867.9142456054688]","[342.3917236328125, 862.388427734375]","[397.6499328613281, 1000.5338745117188]","[353.443359375, 995.008056640625]"
"[395.92694091796875, 440.91302490234375]","[412.5933532714844, 435.3575439453125]","[384.81597900390625, 429.80206298828125]","[429.2597961425781, 457.5794372558594]","[362.5940856933594, 452.02398681640625]","[462.5926513671875, 552.0225219726562]","[318.1502990722656, 546.467041015625]","[484.81451416015625, 652.0210571289062]","[273.70648193359375, 635.3546752929688]","[557.0357055664062, 657.5765380859375]","[184.81886291503906, 635.3546752929688]","[423.7043151855469, 735.3532104492188]","[334.81671142578125, 729.7977294921875]","[407.03790283203125, 863.129150390625]","[340.3721923828125, 857.5736694335938]","[395.92694091796875, 996.4605102539062]","[351.483154296875, 996.4605102539062]"
"[397.9315185546875, 440.47210693359375]","[408.7866516113281, 429.61700439453125]","[381.6488342285156, 429.61700439453125]","[430.4968566894531, 451.32720947265625]","[365.3661804199219, 445.899658203125]","[463.0621643066406, 549.0232543945312]","[316.5182189941406, 538.1681518554688]","[484.77239990234375, 641.2916870117188]","[273.0977783203125, 625.0089721679688]","[560.7581787109375, 652.1467895507812]","[186.2568817138672, 630.4365234375]","[425.06927490234375, 728.1325073242188]","[332.8008728027344, 722.7049560546875]","[403.35906982421875, 863.8213500976562]","[343.6559753417969, 858.3938598632812]","[397.9315185546875, 1004.9378051757812]","[354.5110778808594, 999.5103149414062]"
"[397.9586181640625, 418.791259765625]","[409.1929931640625, 407.556884765625]","[386.7242431640625, 407.556884765625]","[431.6617431640625, 430.025634765625]","[364.2554931640625, 430.025634765625]","[459.7476806640625, 531.1350708007812]","[319.3179931640625, 519.900634765625]","[487.8336181640625, 626.6272583007812]","[274.3804931640625, 609.7756958007812]","[560.8570556640625, 637.8616333007812]","[190.12266540527344, 615.3928833007812]","[426.0445556640625, 716.5022583007812]","[336.1695556640625, 710.8850708007812]","[403.5758056640625, 851.314697265625]","[347.4039306640625, 851.314697265625]","[397.9586181640625, 997.361572265625]","[353.0211181640625, 991.744384765625]"
"[403.236572265625, 403.56671142578125]","[414.5206298828125, 392.28265380859375]","[386.3104248046875, 392.28265380859375]","[437.08880615234375, 414.850830078125]","[369.38433837890625, 409.2087707519531]","[459.65692138671875, 510.7655029296875]","[318.60595703125, 499.48138427734375]","[487.86712646484375, 606.68017578125]","[279.1116943359375, 584.1119995117188]","[561.213623046875, 623.6062622070312]","[188.83905029296875, 601.0381469726562]","[425.8046875, 691.3107299804688]","[335.5321044921875, 685.668701171875]","[403.236572265625, 838.0037841796875]","[341.17413330078125, 838.0037841796875]","[397.59454345703125, 995.9808349609375]","[352.45819091796875, 990.3387451171875]"
"[397.6391906738281, 384.8162841796875]","[414.84539794921875, 373.345458984375]","[386.16839599609375, 373.345458984375]","[437.7870178222656, 396.287109375]","[368.962158203125, 390.55169677734375]","[460.7286682128906, 488.0535888671875]","[323.07891845703125, 476.58282470703125]","[489.40570068359375, 585.5554809570312]","[271.46026611328125, 562.6138916015625]","[563.9660034179688, 602.7617797851562]","[185.4291229248047, 579.8201293945312]","[426.31622314453125, 665.8511962890625]","[334.5497131347656, 660.1157836914062]","[403.37457275390625, 814.9717407226562]","[346.0205383300781, 814.9717407226562]","[397.6391906738281, 987.0339965820312]","[351.75592041015625, 987.0339965820312]"
"[403.2926025390625, 366.43109130859375]","[414.9976806640625, 360.57855224609375]","[391.58758544921875, 354.7260437011719]","[432.55523681640625, 378.1361083984375]","[368.177490234375, 378.1361083984375]","[461.81781005859375, 471.77642822265625]","[321.35736083984375, 460.0714111328125]","[496.9329833984375, 571.269287109375]","[274.5372314453125, 547.8591918945312]","[567.1632080078125, 588.8268432617188]","[186.7493896484375, 565.416748046875]","[426.7027587890625, 641.4995727539062]","[333.0623779296875, 641.4995727539062]","[403.2926025390625, 805.3700561523438]","[350.61993408203125, 805.3700561523438]","[397.44012451171875, 975.0931396484375]","[356.47247314453125, 969.2406005859375]"
"[399.1604919433594, 355.3262023925781]","[415.96826171875, 349.72357177734375]","[387.95526123046875, 344.1209716796875]","[438.378662109375, 366.5314025878906]","[371.1474609375, 366.5314025878906]","[460.78912353515625, 461.77569580078125]","[320.7240295410156, 450.5704345703125]","[494.4047546386719, 557.0199584960938]","[270.30059814453125, 540.2120971679688]","[572.8411865234375, 573.8276977539062]","[180.65895080566406, 557.0199584960938]","[432.7760925292969, 629.853759765625]","[337.5318603515625, 629.853759765625]","[404.7630615234375, 792.3292846679688]","[348.737060546875, 792.3292846679688]","[399.1604919433594, 954.8046264648438]","[354.33966064453125, 949.2020874023438]"
"[399.96270751953125, 349.27410888671875]","[417.52374267578125, 337.5667419433594]","[388.25537109375, 337.5667419433594]","[435.08477783203125, 360.9814453125]","[364.84063720703125, 355.1277770996094]","[464.35321044921875, 454.64031982421875]","[323.8648986816406, 442.9329833984375]","[493.6216125488281, 548.2992553710938]","[271.1817626953125, 530.7382202148438]","[575.5731201171875, 565.8602905273438]","[183.3765411376953, 542.4454956054688]","[429.23114013671875, 624.3970336914062]","[341.4259338378906, 618.5433959960938]","[399.96270751953125, 782.4464111328125]","[347.27960205078125, 782.4464111328125]","[399.96270751953125, 946.3494262695312]","[358.9869689941406, 928.7883911132812]"
"[404.3174133300781, 353.4422607421875]","[415.1831359863281, 342.5765380859375]","[388.0188293457031, 342.5765380859375]","[436.9145812988281, 358.8751220703125]","[366.2873840332031, 358.8751220703125]","[464.0788879394531, 451.2337646484375]","[322.8244934082031, 445.8009033203125]","[496.6760559082031, 543.5924072265625]","[268.4958801269531, 527.2938232421875]","[572.736083984375, 559.8909912109375]","[181.57008361816406, 538.1595458984375]","[431.4817199707031, 630.5181884765625]","[339.1230773925781, 630.5181884765625]","[404.3174133300781, 782.6383056640625]","[349.9888000488281, 782.6383056640625]","[398.8845520019531, 929.3255004882812]","[355.4216613769531, 923.8926391601562]"
"[398.01373291015625, 353.9282531738281]","[414.292236328125, 343.075927734375]","[387.1614074707031, 343.075927734375]","[435.9968566894531, 364.78057861328125]","[370.8829345703125, 359.3544006347656]","[463.127685546875, 457.0253601074219]","[322.0474548339844, 446.17303466796875]","[495.6846618652344, 549.2701416015625]","[273.21197509765625, 532.9916381835938]","[577.0771484375, 565.5486450195312]","[180.96717834472656, 543.8439331054688]","[430.5707092285156, 630.6625366210938]","[338.325927734375, 630.6625366210938]","[408.8660583496094, 782.59521484375]","[349.1782531738281, 777.1690063476562]","[398.01373291015625, 934.5277099609375]","[354.60443115234375, 923.6753540039062]"
"[401.4156494140625, 364.006591796875]","[412.337646484375, 353.0845642089844]","[390.49359130859375, 353.0845642089844]","[434.18170166015625, 369.46759033203125]","[368.64959716796875, 364.006591796875]","[461.48663330078125, 462.3046875]","[324.9615478515625, 451.3826904296875]","[499.71368408203125, 555.1417846679688]","[270.35150146484375, 538.7587280273438]","[576.1677856445312, 566.0637817382812]","[182.97540283203125, 544.2197265625]","[434.18170166015625, 637.0568237304688]","[341.34454345703125, 637.0568237304688]","[406.87664794921875, 789.9649658203125]","[346.80560302734375, 779.04296875]","[401.4156494140625, 942.873046875]","[352.2666015625, 937.4119873046875]"
"[397.9586181640625, 368.888427734375]","[414.8101806640625, 363.271240234375]","[386.7242431640625, 357.654052734375]","[431.6617431640625, 380.122802734375]","[369.8726806640625, 374.505615234375]","[459.7476806640625, 475.614990234375]","[319.3179931640625, 464.380615234375]","[499.0679931640625, 571.107177734375]","[274.3804931640625, 548.638427734375]","[572.0914306640625, 576.724365234375]","[178.88827514648438, 559.872802734375]","[431.6617431640625, 649.747802734375]","[336.1695556640625, 644.130615234375]","[403.5758056640625, 795.794677734375]","[353.0211181640625, 790.177490234375]","[397.9586181640625, 958.6930541992188]","[347.4039306640625, 953.0758666992188]"
"[398.2158203125, 390.5343017578125]","[409.4411926269531, 379.3089294433594]","[386.9904479980469, 379.3089294433594]","[431.89190673828125, 396.14697265625]","[364.5397033691406, 396.14697265625]","[465.5680236816406, 491.5626220703125]","[319.63824462890625, 485.94989013671875]","[493.63140869140625, 581.3655395507812]","[274.7367858886719, 570.1401977539062]","[572.2090454101562, 592.5908813476562]","[184.93385314941406, 570.1401977539062]","[431.89190673828125, 659.9430541992188]","[336.476318359375, 659.9430541992188]","[403.8285217285156, 817.0982055664062]","[347.7016906738281, 805.8728637695312]","[398.2158203125, 979.8660278320312]","[347.7016906738281, 974.2533569335938]"
"[398.7731628417969, 408.27716064453125]","[415.54541015625, 397.09564208984375]","[387.5916748046875, 397.09564208984375]","[432.3176574707031, 413.8678894042969]","[365.2287292480469, 413.8678894042969]","[460.2713623046875, 508.9105529785156]","[320.5027770996094, 503.31982421875]","[493.81585693359375, 603.9531860351562]","[275.7768249511719, 592.7716674804688]","[577.6769409179688, 609.5439453125]","[186.3248748779297, 592.7716674804688]","[426.7268981933594, 687.8143920898438]","[337.2749938964844, 682.2236328125]","[409.9546813964844, 838.7644653320312]","[354.0472106933594, 838.7644653320312]","[398.7731628417969, 1000.8960571289062]","[354.0472106933594, 995.3052368164062]"
"[393.2159423828125, 434.15972900390625]","[409.46307373046875, 423.3283386230469]","[382.384521484375, 423.3283386230469]","[431.12591552734375, 439.575439453125]","[366.13739013671875, 434.15972900390625]","[463.62017822265625, 531.6425170898438]","[322.811767578125, 526.226806640625]","[490.69866943359375, 629.125244140625]","[274.07037353515625, 612.8781127929688]","[571.934326171875, 629.125244140625]","[187.4190216064453, 612.8781127929688]","[431.12591552734375, 710.3609008789062]","[339.05889892578125, 710.3609008789062]","[409.46307373046875, 856.5849609375]","[349.89031982421875, 851.1693115234375]","[398.63165283203125, 1002.80908203125]","[349.89031982421875, 1002.80908203125]"
"[395.1072692871094, 440.0100402832031]","[411.5332946777344, 434.5346984863281]","[384.1565856933594, 434.5346984863281]","[433.4346618652344, 456.4360656738281]","[362.2552185058594, 456.4360656738281]","[460.8113708496094, 549.5169067382812]","[318.4524841308594, 544.0415649414062]","[493.6634216308594, 648.0730590820312]","[274.6497497558594, 637.1223754882812]","[564.8428955078125, 642.5977172851562]","[187.0442657470703, 631.6470336914062]","[427.9593200683594, 735.6785278320312]","[340.3538513183594, 730.2031860351562]","[406.0579528808594, 872.5620727539062]","[351.3045349121094, 867.0867309570312]","[395.1072692871094, 1009.4456176757812]","[351.3045349121094, 1009.4456176757812]"
"[395.94677734375, 454.2745056152344]","[412.0575866699219, 443.5339660644531]","[385.20623779296875, 443.5339660644531]","[433.5386657714844, 465.0150451660156]","[363.72515869140625, 465.0150451660156]","[465.76031494140625, 567.0502319335938]","[320.76300048828125, 556.3096313476562]","[492.61163330078125, 652.9745483398438]","[272.4305725097656, 642.2339477539062]","[562.4251708984375, 658.3447875976562]","[181.1359405517578, 647.604248046875]","[428.16839599609375, 749.6393432617188]","[336.8738098144531, 744.2691040039062]","[406.68731689453125, 878.5258178710938]","[347.61431884765625, 873.1555786132812]","[395.94677734375, 1007.4122924804688]","[347.61431884765625, 1007.4122924804688]"
"[397.4798278808594, 445.132568359375]","[413.7854309082031, 439.6973876953125]","[386.6094665527344, 434.2621765136719]","[435.5262145996094, 466.87335205078125]","[364.86865234375, 461.43817138671875]","[462.70220947265625, 559.2716674804688]","[321.3870849609375, 553.8364868164062]","[489.878173828125, 651.6700439453125]","[277.905517578125, 640.7996215820312]","[555.1005249023438, 662.5404663085938]","[185.50714111328125, 651.6700439453125]","[430.0910339355469, 744.0684204101562]","[337.69268798828125, 738.6332397460938]","[408.3502197265625, 879.9483032226562]","[348.5630798339844, 874.5131225585938]","[397.4798278808594, 1010.3930053710938]","[348.5630798339844, 1010.3930053710938]"
"[399.54364013671875, 433.9136962890625]","[410.34417724609375, 428.513427734375]","[383.34283447265625, 428.513427734375]","[431.9453125, 450.1145324707031]","[367.1419677734375, 450.1145324707031]","[464.34698486328125, 547.3195190429688]","[318.53948974609375, 541.9192504882812]","[491.348388671875, 639.1242065429688]","[275.3372497558594, 622.9234008789062]","[556.1516723632812, 660.7254028320312]","[188.93276977539062, 649.9248046875]","[431.9453125, 730.928955078125]","[345.54083251953125, 725.5287475585938]","[410.34417724609375, 871.336181640625]","[350.94110107421875, 865.9359130859375]","[394.14337158203125, 1006.3431396484375]","[350.94110107421875, 1006.3431396484375]"
"[399.9619140625, 415.96392822265625]","[416.8408203125, 410.3376159667969]","[388.70928955078125, 404.7113037109375]","[433.71978759765625, 427.216552734375]","[371.83038330078125, 421.5902404785156]","[461.851318359375, 528.4901123046875]","[321.19354248046875, 522.8638305664062]","[489.98284912109375, 624.1373901367188]","[276.18310546875, 607.2584838867188]","[557.4985961914062, 646.6426391601562]","[191.78842163085938, 635.3900146484375]","[433.71978759765625, 714.1583862304688]","[343.69879150390625, 714.1583862304688]","[405.58819580078125, 860.4423828125]","[354.951416015625, 860.4423828125]","[394.3355712890625, 1006.7264404296875]","[349.32513427734375, 1001.10009765625]"
"[402.5462341308594, 399.65118408203125]","[414.3866271972656, 387.810791015625]","[384.7856140136719, 387.810791015625]","[438.0674743652344, 411.4916076660156]","[367.0249938964844, 405.5714111328125]","[461.7482604980469, 500.2947082519531]","[325.58355712890625, 494.37451171875]","[491.3493347167969, 600.938232421875]","[278.2218933105469, 583.1776123046875]","[562.3917236328125, 624.6190795898438]","[189.4187469482422, 618.6988525390625]","[432.1472473144531, 683.8211059570312]","[343.34417724609375, 683.8211059570312]","[408.4664306640625, 843.6666870117188]","[349.2643737792969, 837.7464599609375]","[396.62603759765625, 1009.4324340820312]","[349.2643737792969, 997.5921020507812]"
"[404.83026123046875, 380.8734130859375]","[416.8544616699219, 374.86126708984375]","[392.8059997558594, 368.8491516113281]","[434.8908386230469, 392.89764404296875]","[368.7575378417969, 392.89764404296875]","[464.9514465332031, 483.0794677734375]","[332.6847839355469, 477.0673522949219]","[495.0120544433594, 585.2855224609375]","[278.57568359375, 567.2492065429688]","[573.1696166992188, 609.3340454101562]","[188.39385986328125, 597.3097534179688]","[434.8908386230469, 663.4430541992188]","[350.7211608886719, 663.4430541992188]","[410.8423767089844, 819.75830078125]","[356.7332763671875, 813.74609375]","[398.818115234375, 994.1097412109375]","[350.7211608886719, 982.0855102539062]"
"[401.6735534667969, 368.21978759765625]","[418.8802795410156, 356.7486572265625]","[390.2023620605469, 356.7486572265625]","[441.8226013183594, 385.42657470703125]","[372.9956359863281, 379.69097900390625]","[464.7649230957031, 471.46026611328125]","[327.1109924316406, 465.72467041015625]","[499.17840576171875, 568.9651489257812]","[275.4907531738281, 551.7584228515625]","[579.4765014648438, 591.907470703125]","[183.72142028808594, 580.4363403320312]","[436.0870361328125, 654.9988403320312]","[344.3177185058594, 654.9988403320312]","[413.14471435546875, 815.5951538085938]","[355.7889099121094, 798.3883666992188]","[401.6735534667969, 976.1913452148438]","[355.7889099121094, 964.7202758789062]"
"[401.36279296875, 356.01971435546875]","[418.7933654785156, 350.2095031738281]","[389.7424011230469, 350.2095031738281]","[436.2239990234375, 379.260498046875]","[372.3117980957031, 373.4502868652344]","[465.27496337890625, 466.4134521484375]","[325.8302307128906, 454.79302978515625]","[500.1361389160156, 559.3765869140625]","[273.5384521484375, 547.7562255859375]","[575.6687622070312, 582.6173706054688]","[180.5752716064453, 570.9970092773438]","[436.2239990234375, 652.3397827148438]","[349.0710144042969, 652.3397827148438]","[412.9831848144531, 803.4049072265625]","[354.8812255859375, 791.7845458984375]","[401.36279296875, 954.4700317382812]","[354.8812255859375, 948.6597900390625]"
"[405.46234130859375, 360.4690856933594]","[416.9898986816406, 348.9414978027344]","[393.93475341796875, 348.9414978027344]","[440.0450439453125, 371.99664306640625]","[370.87957763671875, 366.2328796386719]","[468.8640441894531, 464.21734619140625]","[324.7692565917969, 458.45355224609375]","[503.44677734375, 556.43798828125]","[272.8951416015625, 539.1466674804688]","[578.3760375976562, 573.7293701171875]","[180.67445373535156, 562.2017822265625]","[434.2812805175781, 648.6586303710938]","[347.8244323730469, 648.6586303710938]","[416.9898986816406, 804.281005859375]","[353.5882263183594, 798.5172119140625]","[405.46234130859375, 959.9033203125]","[347.8244323730469, 948.375732421875]"
"[403.6788330078125, 359.7646484375]","[421.5283203125, 353.8147888183594]","[391.7791748046875, 347.8649597167969]","[439.3778381347656, 377.6141357421875]","[373.9296875, 371.664306640625]","[469.1269836425781, 466.8616027832031]","[326.3310241699219, 454.9619445800781]","[504.8259582519531, 562.0588989257812]","[272.78253173828125, 544.2094116210938]","[582.1737670898438, 573.9585571289062]","[183.53504943847656, 556.1090698242188]","[439.3778381347656, 651.306396484375]","[344.1805114746094, 651.306396484375]","[415.5785217285156, 806.0020141601562]","[356.0801696777344, 800.0521850585938]","[403.6788330078125, 960.6975708007812]","[350.1303405761719, 954.747802734375]"
"[408.59942626953125, 365.66534423828125]","[420.48907470703125, 353.7756652832031]","[390.76495361328125, 353.7756652832031]","[438.3236083984375, 377.55499267578125]","[372.93048095703125, 371.61016845703125]","[468.0477294921875, 472.67230224609375]","[325.37176513671875, 466.72747802734375]","[503.71673583984375, 567.7896118164062]","[271.86834716796875, 549.9551391601562]","[580.99951171875, 573.7344360351562]","[182.69583129882812, 561.8447875976562]","[438.3236083984375, 656.9620361328125]","[349.151123046875, 656.9620361328125]","[414.54425048828125, 811.5276489257812]","[355.095947265625, 799.637939453125]","[408.59942626953125, 972.0380249023438]","[349.151123046875, 960.1484375]"
"[403.271484375, 377.9676513671875]","[420.7044677734375, 372.1566467285156]","[391.6495361328125, 366.34564208984375]","[438.13739013671875, 395.40057373046875]","[368.40557861328125, 389.589599609375]","[467.19232177734375, 488.3763122558594]","[327.72869873046875, 476.75433349609375]","[502.0582275390625, 581.35205078125]","[275.42987060546875, 563.9191284179688]","[583.4119873046875, 581.35205078125]","[182.4541015625, 569.7300415039062]","[438.13739013671875, 668.5167846679688]","[345.16168212890625, 668.5167846679688]","[414.89349365234375, 825.4133911132812]","[356.78363037109375, 813.7914428710938]","[409.08245849609375, 982.3098754882812]","[356.78363037109375, 976.4988403320312]"
"[406.8997802734375, 396.9754638671875]","[417.9212951660156, 385.9539489746094]","[390.3674621582031, 385.9539489746094]","[439.9643859863281, 407.99700927734375]","[373.83514404296875, 402.4862365722656]","[473.0290222167969, 507.19085693359375]","[329.7490234375, 496.1693115234375]","[500.58282470703125, 595.3631591796875]","[274.6413269042969, 578.8308715820312]","[583.244384765625, 600.8739624023438]","[180.9582061767578, 578.8308715820312]","[439.9643859863281, 694.5570068359375]","[346.28131103515625, 694.5570068359375]","[412.4105529785156, 843.3477783203125]","[357.3028564453125, 837.8369750976562]","[406.8997802734375, 1003.1600341796875]","[357.3028564453125, 997.6492309570312]"
"[404.1171569824219, 421.99298095703125]","[420.6451721191406, 410.9743347167969]","[393.0984802246094, 410.9743347167969]","[437.17315673828125, 433.01165771484375]","[371.0611572265625, 427.5023193359375]","[470.2291259765625, 521.1610107421875]","[326.98651123046875, 515.6516723632812]","[497.77581787109375, 620.3289794921875]","[277.40252685546875, 603.8009643554688]","[580.415771484375, 620.3289794921875]","[183.7438507080078, 592.7822875976562]","[437.17315673828125, 713.9876098632812]","[349.0238342285156, 713.9876098632812]","[415.13580322265625, 857.230224609375]","[360.0425109863281, 857.230224609375]","[409.6264953613281, 1005.982177734375]","[360.0425109863281, 1005.982177734375]"
"[403.2060852050781, 435.6827697753906]","[419.7819519042969, 430.157470703125]","[392.1555480957031, 424.6322021484375]","[436.3578186035156, 452.2586364746094]","[370.05438232421875, 446.73333740234375]","[469.5095520019531, 546.1885375976562]","[331.3773498535156, 535.137939453125]","[497.135986328125, 645.6437377929688]","[276.12451171875, 623.5425415039062]","[574.489990234375, 645.6437377929688]","[187.7198944091797, 606.9666748046875]","[436.3578186035156, 734.0482788085938]","[347.9532165527344, 734.0482788085938]","[419.7819519042969, 872.1804809570312]","[359.0038146972656, 872.1804809570312]","[403.2060852050781, 1010.3126831054688]","[359.0038146972656, 1010.3126831054688]"
"[402.4294738769531, 455.97625732421875]","[418.7601318359375, 445.08917236328125]","[391.5423583984375, 445.08917236328125]","[440.53436279296875, 466.8633728027344]","[369.76812744140625, 461.4197998046875]","[473.1957092285156, 564.8473510742188]","[326.21966552734375, 553.9602661132812]","[494.96990966796875, 657.3878784179688]","[277.2276611328125, 641.0571899414062]","[571.1796264648438, 657.3878784179688]","[190.13075256347656, 624.7265014648438]","[435.0908203125, 755.3718872070312]","[347.993896484375, 749.9282836914062]","[418.7601318359375, 886.0171508789062]","[364.3245544433594, 880.5736694335938]","[407.8730163574219, 1011.2189331054688]","[358.8810119628906, 1011.2189331054688]"
"[401.9146728515625, 455.7733459472656]","[417.9951477050781, 450.4132080078125]","[391.1943359375, 450.4132080078125]","[439.435791015625, 471.85382080078125]","[369.75372314453125, 471.85382080078125]","[471.5967102050781, 573.6968383789062]","[326.8724670410156, 562.9765014648438]","[493.037353515625, 664.8195190429688]","[278.63104248046875, 648.7390747070312]","[562.7194213867188, 670.1796264648438]","[192.8684844970703, 638.0187377929688]","[439.435791015625, 755.9421997070312]","[348.3131103515625, 750.58203125]","[417.9951477050781, 884.5859375]","[359.0334167480469, 884.5859375]","[407.27484130859375, 1013.229736328125]","[359.0334167480469, 1013.229736328125]"
"[401.2870178222656, 455.1123046875]","[417.39935302734375, 444.3707580566406]","[390.54547119140625, 444.3707580566406]","[438.8824462890625, 476.59539794921875]","[369.0623779296875, 465.8538818359375]","[471.10711669921875, 573.2694702148438]","[326.09613037109375, 562.5278930664062]","[492.59027099609375, 664.5726928710938]","[277.7591552734375, 648.4603271484375]","[557.0396118164062, 675.314208984375]","[197.1974334716797, 648.4603271484375]","[438.8824462890625, 755.8758544921875]","[347.5792236328125, 750.5050659179688]","[417.39935302734375, 884.7745971679688]","[358.32080078125, 879.4037475585938]","[406.6578063964844, 1013.6731567382812]","[358.32080078125, 1013.6731567382812]"
"[405.80657958984375, 445.41583251953125]","[416.39520263671875, 440.12152099609375]","[389.92364501953125, 434.82720947265625]","[437.5724182128906, 461.2987060546875]","[374.0407409667969, 456.0044250488281]","[469.3382568359375, 556.5962524414062]","[326.3919982910156, 546.0076293945312]","[490.51544189453125, 651.8937377929688]","[278.7432556152344, 636.0108032226562]","[554.047119140625, 667.7766723632812]","[194.03433227539062, 651.8937377929688]","[437.5724182128906, 747.1912231445312]","[347.5692138671875, 741.8969116210938]","[416.39520263671875, 879.548828125]","[358.1578369140625, 874.254638671875]","[405.80657958984375, 1011.906494140625]","[358.1578369140625, 1011.906494140625]"
