鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[899.1341552734375, 214.8256072998047]","[905.8778686523438, 194.59437561035156]","[905.8778686523438, 214.8256072998047]","[939.5966186523438, 214.8256072998047]","[973.3153686523438, 228.31312561035156]","[926.1091918945312, 295.7506408691406]","[980.0591430664062, 309.2381591796875]","[764.2591552734375, 295.7506408691406]","[771.0028686523438, 309.2381591796875]","[771.0028686523438, 133.90061950683594]","[750.7716674804688, 201.33811950683594]","[804.7216186523438, 592.4756469726562]","[872.1591186523438, 592.4756469726562]","[777.7466430664062, 788.0443725585938]","[838.4403686523438, 788.0443725585938]","[878.9028930664062, 970.1256103515625]","[899.1341552734375, 990.3568725585938]"
"[898.0988159179688, 208.0818634033203]","[904.8425903320312, 194.59437561035156]","[898.0988159179688, 194.59437561035156]","[938.5613403320312, 201.33811950683594]","[972.2800903320312, 201.33811950683594]","[925.0738525390625, 289.00689697265625]","[985.7676391601562, 309.2381591796875]","[763.2238159179688, 302.494384765625]","[776.7113647460938, 315.9819030761719]","[769.9675903320312, 140.6443634033203]","[763.2238159179688, 174.3631134033203]","[817.1738891601562, 592.4756469726562]","[877.8676147460938, 599.2194213867188]","[763.2238159179688, 781.3006591796875]","[796.9425659179688, 788.0443725585938]","[877.8676147460938, 943.1505737304688]","[877.8676147460938, 970.1256103515625]"
"[897.5573120117188, 201.33811950683594]","[904.301025390625, 187.85061645507812]","[890.8135375976562, 187.85061645507812]","[938.019775390625, 201.33811950683594]","[964.9947509765625, 208.0818634033203]","[924.5322875976562, 282.2631530761719]","[991.9697875976562, 302.494384765625]","[769.426025390625, 315.9819030761719]","[782.9135131835938, 322.72564697265625]","[776.1697387695312, 154.13186645507812]","[762.6823120117188, 181.10687255859375]","[823.3760375976562, 592.4756469726562]","[890.8135375976562, 592.4756469726562]","[762.6823120117188, 788.0443725585938]","[803.144775390625, 788.0443725585938]","[884.0697631835938, 929.6630859375]","[877.3259887695312, 976.8693237304688]"
"[896.7422485351562, 201.33811950683594]","[903.4860229492188, 181.10687255859375]","[889.9984741210938, 187.85061645507812]","[937.2047729492188, 194.59437561035156]","[970.9235229492188, 201.33811950683594]","[930.4609985351562, 275.5194091796875]","[991.1547241210938, 289.00689697265625]","[775.3547973632812, 322.72564697265625]","[788.8422241210938, 322.72564697265625]","[775.3547973632812, 160.87562561035156]","[768.6110229492188, 181.10687255859375]","[829.3047485351562, 592.4756469726562]","[896.7422485351562, 592.4756469726562]","[761.8672485351562, 774.556884765625]","[809.0735473632812, 781.3006591796875]","[896.7422485351562, 922.9193725585938]","[903.4860229492188, 956.6381225585938]"
"[895.502685546875, 194.59437561035156]","[902.2463989257812, 181.10687255859375]","[888.7589111328125, 187.85061645507812]","[935.9651489257812, 187.85061645507812]","[969.6838989257812, 201.33811950683594]","[929.221435546875, 268.775634765625]","[996.658935546875, 289.00689697265625]","[780.8589477539062, 329.4693908691406]","[807.8339233398438, 329.4693908691406]","[774.1151733398438, 174.3631134033203]","[774.1151733398438, 187.85061645507812]","[834.8088989257812, 592.4756469726562]","[908.9901733398438, 599.2194213867188]","[760.627685546875, 767.8131713867188]","[801.0901489257812, 774.556884765625]","[902.2463989257812, 929.6630859375]","[895.502685546875, 956.6381225585938]"
"[883.6801147460938, 187.85061645507812]","[897.1676635742188, 174.3631134033203]","[883.6801147460938, 167.61936950683594]","[930.8864135742188, 187.85061645507812]","[971.3488159179688, 201.33811950683594]","[917.3988647460938, 262.0318908691406]","[998.3239135742188, 282.2631530761719]","[789.2676391601562, 336.213134765625]","[843.2175903320312, 315.9819030761719]","[775.7800903320312, 181.10687255859375]","[775.7800903320312, 235.056884765625]","[836.473876953125, 599.2194213867188]","[910.6550903320312, 599.2194213867188]","[769.036376953125, 767.8131713867188]","[816.2426147460938, 767.8131713867188]","[903.911376953125, 916.1755981445312]","[890.4238891601562, 963.3818359375]"
"[875.9542236328125, 181.10687255859375]","[889.4417114257812, 167.61936950683594]","[882.6979370117188, 167.61936950683594]","[929.9042358398438, 181.10687255859375]","[970.36669921875, 181.10687255859375]","[923.1604614257812, 255.2881317138672]","[1004.08544921875, 275.5194091796875]","[795.0292358398438, 342.9569091796875]","[889.4417114257812, 363.1881408691406]","[781.5416870117188, 181.10687255859375]","[781.5416870117188, 235.056884765625]","[848.9791870117188, 599.2194213867188]","[916.4166870117188, 592.4756469726562]","[761.3104858398438, 774.556884765625]","[815.2604370117188, 774.556884765625]","[909.6729736328125, 916.1755981445312]","[889.4417114257812, 956.6381225585938]"
"[876.93359375, 181.10687255859375]","[883.6773071289062, 160.87562561035156]","[876.93359375, 160.87562561035156]","[930.8836059570312, 174.3631134033203]","[964.6023559570312, 181.10687255859375]","[917.3960571289062, 255.2881317138672]","[1005.0648193359375, 268.775634765625]","[802.7523803710938, 342.9569091796875]","[897.1648559570312, 363.1881408691406]","[782.5210571289062, 187.85061645507812]","[843.21484375, 309.2381591796875]","[856.7023315429688, 585.7318725585938]","[924.1398315429688, 585.7318725585938]","[748.8023071289062, 767.8131713867188]","[816.2398071289062, 761.0693969726562]","[903.9086303710938, 936.4068603515625]","[903.9086303710938, 956.6381225585938]"
"[876.1537475585938, 174.3631134033203]","[882.8975219726562, 160.87562561035156]","[862.6663208007812, 167.61936950683594]","[923.3600463867188, 167.61936950683594]","[963.8225708007812, 174.3631134033203]","[916.6162719726562, 248.5443878173828]","[997.5413208007812, 262.0318908691406]","[801.9725341796875, 349.7006530761719]","[896.3850708007812, 369.931884765625]","[781.7412719726562, 187.85061645507812]","[842.4349975585938, 309.2381591796875]","[862.6663208007812, 585.7318725585938]","[923.3600463867188, 585.7318725585938]","[741.2787475585938, 754.3256225585938]","[822.2037963867188, 754.3256225585938]","[896.3850708007812, 929.6630859375]","[909.8724975585938, 949.8943481445312]"
"[874.9244995117188, 174.3631134033203]","[881.668212890625, 160.87562561035156]","[861.4369506835938, 167.61936950683594]","[922.1306762695312, 167.61936950683594]","[962.5932006835938, 174.3631134033203]","[915.386962890625, 248.5443878173828]","[996.3119506835938, 262.0318908691406]","[807.4869995117188, 349.7006530761719]","[895.1557006835938, 369.931884765625]","[780.511962890625, 194.59437561035156]","[841.2057495117188, 309.2381591796875]","[861.4369506835938, 585.7318725585938]","[928.8744506835938, 578.9881591796875]","[740.0494995117188, 761.0693969726562]","[820.9744262695312, 761.0693969726562]","[895.1557006835938, 929.6630859375]","[908.6432495117188, 949.8943481445312]"
"[868.0701293945312, 174.3631134033203]","[874.8139038085938, 154.13186645507812]","[861.326416015625, 160.87562561035156]","[915.2764282226562, 167.61936950683594]","[955.7388916015625, 167.61936950683594]","[915.2764282226562, 241.80062866210938]","[996.201416015625, 262.0318908691406]","[814.1201782226562, 356.44439697265625]","[895.045166015625, 369.931884765625]","[780.4014282226562, 194.59437561035156]","[841.0951538085938, 309.2381591796875]","[868.0701293945312, 572.244384765625]","[935.5076293945312, 572.244384765625]","[739.9389038085938, 754.3256225585938]","[827.607666015625, 754.3256225585938]","[901.7888793945312, 929.6630859375]","[908.5326538085938, 956.6381225585938]"
