0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"263.0041202292832,368.92035517711116","260.5608920383082,361.79649263968264","263.7613251979249,361.0698388244391","254.03104519380207,362.80332632101926","277.5410409771515,353.52613100281945","232.73507337162005,389.13000678273954","281.38314935112743,406.4512200856487","226.96113666578952,412.5131005906873","239.27406132916997,410.7948184477216","250.48131715648373,401.06177125923364","271.81588264198155,399.85124758709264","189.15596682181155,598.8065073926161","193.2485958054836,596.9384872495896","180.06898540096063,595.5882595670826","182.10619743139364,595.311205674702","190.48511944485085,607.3051808873039","193.66647801974403,606.1861594827259"
"251.29126228896564,368.9498010776386","248.67615025145534,362.22100758830857","250.0508538331503,362.3266732182484","239.48326333487546,365.1057796255624","251.9211294270675,353.8697179653301","227.48594864425957,402.53279274075874","246.41514522092353,400.861284426678","220.34652677305945,437.6817042725559","235.167904271226,440.10402516168375","221.1299955316091,432.76223208653784","239.55666280071097,396.13890295362654","232.36871379451532,442.65285150550216","227.82527139864078,424.63639849354786","231.5432500282614,455.18943400698413","234.2253453592382,455.1590618920233","201.3111348133607,566.1185476102718","258.47540410854475,573.221879061094"
"236.77873072642763,337.3628015184217","237.755592969605,328.4447072544914","234.74408903010624,326.83942327239635","242.48181897471386,328.60324429166917","237.23715851186319,326.44385252481305","250.2370581125935,333.83786093863995","246.87376626456296,333.04459686873025","209.25818271859612,388.483354739178","246.23247756661146,370.27363164879466","191.79923657962786,417.26106873746045","227.3202297344282,394.6774909468476","206.58190445955626,430.41968141548364","232.7240576539986,413.0050748238767","177.78652870979755,602.0539695650687","179.66055351287014,601.6992294370896","194.25264947794756,647.0971667812955","190.81628670302814,602.6970325277009"
"251.43699830051526,335.98100536064413","250.75408178544694,330.375864348059","175.67131766827657,430.4169413644516","248.45544938261872,328.35752732095085","245.76247361476322,325.7794866302134","245.86122855694845,331.79829816410046","245.70615817415114,332.1646159724966","219.2254745839635,394.73032376181754","184.1400081174383,468.2367079916631","190.72700141283326,432.9550390577502","190.97500966587887,435.60818030212636","217.84037371089954,438.2285181186542","223.71480468275018,436.5627214602459","181.77692410361442,596.8871209408059","187.51711792704663,484.5016895101228","272.58188085890004,649.6143088730392","210.18831512807412,476.1917707985013"
"260.8369034050968,379.70704846808883","141.5968428437348,428.90454897156945","260.56997517389084,367.4433904863053","146.02701660631232,429.36040084185765","269.62727213462506,370.49542141331773","158.0310566824234,446.554259660179","155.75547998331865,448.10524432111805","140.58903996211546,459.2537015328611","141.79419812154214,459.2677491184338","150.1625875628876,461.1535602970346","145.71015045522256,461.3583694636126","152.91817898880186,489.23109477596057","165.0749703492636,484.1565588568899","267.02025761585753,564.3752576776052","164.70770245860058,551.0814562845786","147.3854671730606,547.1521845123647","141.15930627013927,547.8701164750273"
"262.33507965325384,371.75094367001304","260.9083316372527,363.25010900831404","263.945036446538,362.6646643018908","262.3838966755552,346.1082725673334","272.31004386931545,348.3478204749438","223.5655900235306,438.70818141833354","164.77913069075652,448.3897079289655","192.7358238131156,595.4330414649577","145.27160893896678,458.70561414191695","145.65998062549397,459.8718338903286","144.6630002032922,460.9568555067485","194.87646763426784,609.8208950651294","145.55778568727965,607.1170049882584","183.4253392794717,607.4416817394211","136.22952139887832,608.7262639739633","266.0179432672286,581.4895778314612","148.46377064745718,610.4375223241427"
"261.3046462359596,364.00844707563226","255.5204281936824,356.35698964159775","262.54053244980395,354.7783343244619","244.28157465003346,357.8120339241473","273.4788501605914,358.68800122450295","230.03510165678387,397.79254304759695","283.0665056102471,403.5652902803532","186.0574387131034,506.34730595095147","171.572890938488,452.623202550272","154.90924096014714,451.77567775147435","151.20699354832277,453.61046995170386","191.50770657906736,639.9276881830237","191.78773771649668,589.6842214383968","186.10068989913287,591.6798276196193","188.5678434557488,592.8905442531006","192.76769209093624,600.5451662531159","195.14277743922133,598.9622657864937"
"264.1799611191806,368.2302096474495","254.47370310980057,358.42854540635636","146.80391458592993,433.05626657686344","247.37559984259104,357.9647821211165","256.3810069755822,360.49902058760944","166.8876163467823,443.66705631003765","167.2671754592124,446.7438634731426","183.86055675462063,501.0598564890108","171.63639558428457,467.9728912472261","137.67536332542335,449.8804500594677","141.4702200685494,450.9191223619513","164.0469526595179,524.2685904298775","169.9554743785339,513.6693397848522","185.29886161121414,599.832521431177","186.50378786079614,600.5631116577623","194.40099447524966,606.5324864962686","195.3819537923494,604.8783447028134"
"257.12947667340825,295.99376188641855","235.2131266909351,293.7932693540818","248.99112247214708,287.86543909213884","227.45960755107006,286.52997295216363","254.73350011328318,287.11977858487734","223.28888292720814,311.4110642370083","270.8831798983919,310.0427946691847","216.58106460274428,339.24591123825843","282.1724545074344,330.3662162810448","225.8006598031011,346.4502000623176","245.26643778285165,369.0231263869467","231.65300136224772,386.5273828172498","139.3463897111351,600.8688010130411","228.99380712843129,412.0311217549246","139.00003235813244,619.8966415939627","192.38223860328765,643.7313421227125","227.88958772889373,643.5875473319325"
"233.22194876466745,370.00587849301587","103.92042161518498,110.74247174689741","229.59279160555235,369.121652447296","92.94981045852842,180.74596123008877","245.4012353800614,375.0741238723933","180.21045040620442,0.6450769966214547","182.5573780341835,-0.08719365188583789","177.0388513706074,52.626076189924305","185.21533541549508,102.5837478934559","146.2451278152169,65.55695589414366","153.29491653145521,93.18355901695874","190.98542628306825,632.7465933120668","139.15761509758028,601.5471373086773","186.12616133040495,648.6672546149227","138.1113924850286,614.9976233100149","192.3648646907584,645.3116183151067","228.31102589410568,642.9218693002189"
"267.45667329187063,362.163620885708","263.7271764732984,344.6421908961196","267.9882493074766,355.77046435166886","258.1561802073676,342.0304977476365","261.83602899336165,349.2602574686132","182.30409383217187,4.271085600908628","212.91296591554635,321.3302998227368","201.72635006440754,585.3435946809642","144.13351137628814,479.34495206009086","244.3172501144706,356.8634745675766","250.8270560832339,358.3882164862369","197.51328256807437,591.5481893932773","135.92332310064296,598.9682475880426","264.30664187182714,561.6469386950541","266.9988832585079,560.4543990198276","268.5992737706997,579.2210857228082","268.84536876752685,578.6028375885365"
"266.36118916314865,363.87441612867065","263.2857747356252,335.9520225673334","198.33082274796897,324.83281829477744","257.0977630021507,340.730787344016","260.10648402351353,340.2880954371352","253.13672352950397,324.5889537529259","253.0469744196198,325.9811312308107","255.989504506152,339.77014860754343","147.26236169718584,444.08655426381625","153.14498681688127,450.925721639789","152.68360218092624,452.1693188856548","157.02259672291086,608.1552913680614","139.1230991823664,606.0448731893695","181.16066234306606,609.7349500841667","135.13942917404472,612.5573184239724","182.0924760989178,550.525573255487","181.2944356717952,550.1816775548318"
"262.80879416261666,374.5305903690798","254.56615783453918,366.4947153529304","261.2214292533667,368.71431105795534","255.62380200694042,365.48514162056176","274.37450530649625,352.86755394842834","244.0652800682454,399.46918413332924","283.04704450911584,410.8326774626854","147.0161507454364,451.80111005612383","269.4566637922354,402.210856040628","249.73391037877894,391.07196971136307","256.6488435203463,388.57655506653543","190.8868645990869,599.1690045664747","143.23169129367932,604.7671989708095","183.36879192901495,603.9151588766491","183.1272191741587,603.2745658191725","186.32657008783366,552.0421722055872","186.34253321547453,551.6099388033499"
"262.7097300073052,363.7612250064597","265.2614726797616,358.37386016251975","260.88701525736417,359.15990747830284","257.0570434985922,360.3364699545537","260.8554948443105,361.06416576103476","248.45021208529346,403.2714487513679","282.96904549802787,409.93139363448444","215.9546374606715,430.8823641172179","227.13922410066954,429.4349225114755","246.3639124710736,377.54657611772706","251.23749785664484,377.1738519928335","223.4688449666658,455.2672360193868","221.3572671793778,454.0600312822987","184.00078490735956,600.5482922268285","190.69758751420198,600.4421248974039","187.97539110591907,610.95377109394","191.55219461760169,609.9291849692971"
"183.93871037227171,308.4923695961325","186.70539481908895,300.90059510464795","184.96127818066788,299.4671046038082","201.89183706439422,294.7494892758618","187.9011992814476,300.9086801848059","200.16256265603153,328.18058177190994","191.02156556719473,328.8290090598021","197.8570695869654,373.90751820130106","194.10983166527654,372.63976219563165","209.448252162117,383.7354251846729","222.83712254980662,387.14713604997564","191.51791061223253,424.1434208613889","189.48257318637718,425.25267842214856","187.40340479988072,599.75182499867","187.21281355920934,599.4896291294914","189.80610674550098,609.2414707525231","189.64574108791726,608.6508160899122"
"244.09987328674077,282.5014997549094","244.2663845552081,277.94822960048333","239.19119221134412,269.15062039742674","241.19247754167492,277.8181350648635","246.9526349375684,270.2828210615462","184.2564268594586,-0.012841652571459224","256.091931354211,314.2864197608562","175.3105819049049,57.478914001108606","127.19810171164431,86.01147544059307","243.52941372051316,329.6632581183882","245.96624506493953,329.64639329724736","190.43788713982133,588.6623753647859","143.28445078333993,596.2353747178609","180.52090038492526,598.8750472606852","143.34776217093264,600.9690637254529","187.16523338941283,609.3205849020397","183.3951909996656,609.1169720957715"
"262.90915314789413,364.05263522255746","108.41989776967569,-6.01794260485163","184.8479902215505,-14.315743947307423","-129.3295140841591,39.60586262120347","281.10727326508163,372.8284012018938","185.1866558980385,-4.327203281194783","185.56505546124532,-5.3807939072991156","174.96781915449446,54.86967146164712","188.30653903827596,53.87352301452874","181.52166866792317,65.9865987903877","288.78752821985387,347.83593263143695","265.9976511558206,508.1360961676571","274.0592625243191,509.8195680848355","194.53385949042058,564.5293951962244","265.42222485375316,567.6561793464631","275.4713615684658,652.5115076206073","272.0969187220711,580.4529895114528"
"266.10730586070497,370.25672823538576","262.1964941952479,353.30414827695614","267.56456934709956,358.4679095197744","251.75309141878955,353.10030391707954","276.59272297068793,362.66165410498235","183.79755458015416,-6.508127724614124","274.2492739903788,409.2764828455587","142.84892409506477,440.2182968674003","183.8653109064362,50.465039427642225","157.62598748708052,46.90648980641643","147.57609706537272,47.07998134746626","199.17769952321333,605.1590648606593","110.61303051900308,98.05161665385799","261.2617429146971,564.3434962409943","303.1127152795458,563.8582370624467","514.9547379656988,618.4629774279167","274.46353936102605,651.3460211252888"
"270.74134770256074,356.2748652951727","262.91066056188447,338.75166006125363","269.3899510602543,349.2733788397525","249.81820960731358,339.98105535247447","261.28848985011473,343.22292164605875","150.76164934329023,422.3321699446741","149.92437750077897,420.44138036349403","146.28590529623665,451.77012046487414","148.35013482357277,454.0877791230317","148.5596267165841,459.6610815144698","148.8894025156934,459.35311521537574","235.3613364074945,516.8087050144774","183.03862961349785,513.1620058289761","184.65739898087912,600.410324868525","183.3771406834228,599.6320345986214","192.26599379365086,644.0247591367491","196.34582908422567,644.1587900837108"
"264.2774792088609,350.0666815019303","257.6463264138782,340.5270587609436","256.45885138010703,320.9534463251611","252.51008380340699,341.26984414423487","256.54514116814164,341.6195286850985","251.6798852111579,344.23975072482216","276.4953594875707,365.3630356844297","247.3078241904886,379.95689481148924","275.9504486558966,375.07960397445737","248.59699169114407,380.2611948451179","267.07321036372207,370.2329553982627","198.8425704718564,452.6544236951301","191.23364712013807,452.1622179083323","186.63790905429232,586.9069674599496","179.6913588705694,585.8221388048698","188.88880668076098,589.839709686398","185.66910567821697,588.7270945983174"
"234.6741682119407,353.4550826373267","243.29019871574434,348.6600705157922","231.28619729127405,351.607284842762","241.1453032141066,349.65123573629774","244.09589216774077,351.64560696494254","223.757476094168,373.4931916114421","247.72232438618107,382.12481546958594","223.3952908942672,398.7989136217169","242.5024396250684,395.81117741328734","229.79507496755878,401.00083406797177","232.38581714555914,395.2102957996413","229.84936119703002,414.3128124192531","236.46605827836214,416.7868083553091","226.27248038206585,459.7863906088506","235.60470646364683,459.5304080948291","220.70884725370297,463.0112377122218","228.0444648534871,462.5543438506961"
"228.15980134956567,365.83691014390047","238.35929294690084,355.40287299842686","226.0798599302537,355.3540923716029","242.9043200600472,354.800756432203","240.4316199929798,360.9813853460527","251.2431216703779,347.74280948861565","229.2508405395983,385.3314084301663","230.24724118718842,404.1933794429794","189.2098278832343,470.87005140252614","186.69851482703064,471.649846770884","228.92195372822687,397.63458489444","231.44275576224123,437.37825326882444","190.4139617741804,478.7393621897419","180.02260343202823,515.0612857091287","173.23634160260747,514.3847632500912","172.7151242267297,561.7134331729161","170.61742237848068,562.0454038627416"
"267.4452903836618,373.76688797650166","268.324943750285,363.39969263930266","269.1327630425242,365.2504620385077","237.98031360908243,364.7678657264561","280.0441598855104,369.67595319339733","260.2547517175341,411.6260573093993","187.49725098368725,-5.340612723205804","316.28594816334055,601.3011887843506","376.75251701740905,608.3746112274289","254.84257504355583,364.2000190942668","285.9430766717933,356.1043260626292","202.00100862376888,581.0768721168607","365.4539273629393,594.4591655805417","186.6751305843606,604.1702537685053","180.6970745635868,601.565237082396","275.14641722445356,611.870028722147","183.4633338423555,564.2161417564065"
"259.3448147903621,376.8189960880502","259.67447463454903,366.315415675538","260.27112068740314,367.2191694088947","247.83145729391492,360.8810840413728","266.02519044987423,368.38650833308","222.18010263405887,416.9798854723978","276.2365867525687,417.05896102964647","154.84082755597188,443.86634678228353","278.6777277549417,458.8606778749696","159.72801831909658,448.1473098933001","158.02672769865637,448.2718471423197","203.67647994817003,587.4026465508724","282.1703479930121,516.8349091644881","191.7660734718412,551.4879100517539","179.95755272060052,549.7920500165293","190.25170218619854,641.3764805181481","273.8886155302887,578.3662669853477"
"259.4913624863681,371.4397356204022","258.51755372281207,361.9309095093248","261.0485597899916,361.8041339087579","251.75977815264395,358.36444364911387","265.1530548273821,363.03464837575234","225.27791568741264,409.25610612802467","276.69623206468873,417.50539638652873","180.01927939092138,483.9524443511369","151.83187462476445,452.91337781379195","153.7224809817303,454.2016263137995","152.07839478964007,455.645092915932","200.7157062871911,589.4852011120273","187.4235036530847,585.9192755435691","185.48852521250683,605.5829623329964","181.54771987380684,604.4965513949264","187.62236634488238,643.6641529840253","184.7857224282588,601.1358981002629"
"244.6072533752204,363.96360286015016","250.72615597498555,350.21198139116456","246.0173811856875,358.7025119172924","245.6463834116895,353.6507840286433","246.20592388939764,356.34328938643756","224.80530274981191,421.49317403711694","164.19784866511128,440.40790068036387","186.27593643841578,444.41331499745405","177.32572384845423,450.44945445969876","150.67777528280413,442.39316413374723","237.9929526956165,374.4438349504879","197.40747370144737,523.3349276887767","140.50466343029927,598.2493122264104","186.28660429127024,610.2476869575707","139.15259038427928,613.0094654365272","190.75564227864902,641.2231920294261","150.87308202365028,610.5472401422285"
"234.0424264692611,354.51911005992366","233.30338777178457,348.47722034973856","232.62300293918713,347.76287746800523","238.18887786271506,348.27214103728414","241.1805535104952,350.3059149716151","252.50625729097004,338.11183884913817","258.41195744020933,336.82497967078064","150.0070147087602,46.5027567941391","238.60337805840754,406.1970514082259","226.43216963593602,394.36161323280186","230.1289864922312,392.9413019915035","192.63826707179447,473.72958409647066","131.3461571481905,547.1945974149593","178.26878523177214,563.2923972281964","170.53509438362568,561.6276811532937","277.0621278221041,649.8376809205527","175.13243649256373,567.7904804393011"
"248.54141063170675,365.2388843580906","244.17644218712002,360.22219824883723","249.4726252871265,-14.881232833120144","244.27904296756253,362.73243232459873","255.7186531334072,367.1837802990865","184.57835637549022,-7.556425179952777","250.4754421070856,-0.5127675512421456","149.43334705634805,39.089555963004145","241.74838476515004,8.37588676682706","233.0656801810061,368.04967501747933","233.78402092484652,367.45739947961","165.1287347815844,429.45120844859554","181.80258879309037,429.1563249283727","190.05529387359024,543.1660663293029","186.3617430809407,542.5644128702958","188.3818904119707,560.4081268904274","187.5027008650368,559.8212928623541"
"141.85909422640674,439.25175351391505","140.63209788994106,432.7802932679885","139.53698095180647,437.9266493979131","141.36427592117963,434.5700096991275","148.96168108394642,436.762860962389","178.96579026990366,2.3904225705662587","191.26582461108495,3.3735256250730283","154.92334880903076,41.32146501355598","169.26643157840243,460.41575331632265","146.5720433929087,460.57405879989204","152.13432371384442,471.4169038408925","193.54775950509753,113.34837605517198","176.0594960965999,511.155207890017","180.13933138717476,599.4548574959721","173.47783705418215,598.3149962666433","184.95122875406588,596.7695688923045","181.68315522308944,595.7310123666251"
"263.2556844332803,377.66026893942274","217.43731440087703,2.02242162672926","241.1190394241986,-5.1273621009945405","201.19469674552,1.3899047550988104","241.45171409636623,2.8582314109060087","185.0813301769212,7.694821877238351","215.70738291462106,10.949140207312913","158.30594715162937,44.07808177665977","220.36662562626344,57.33088853294283","192.38254781641388,58.819286183160564","148.74476807590588,456.12556665324047","196.7646775895056,111.28956538693913","211.91915492788826,104.56962882312818","185.08658680006687,583.6793031210101","185.25777491706822,583.5057536915582","190.52620613899677,596.3733420761642","191.720348580802,595.0333413446923"
"143.73269386143073,424.3310950609496","259.3155168466531,366.8313171149228","149.59850551738816,418.3690141611062","157.1243664930767,421.9604106264819","140.58362873240668,429.6613433481654","147.94838966933673,450.3968917906052","168.30547448540477,450.2960887864406","141.4721526505882,481.9643250699173","181.76845939428426,491.1393280623024","140.88677355102067,490.21542916502005","150.49850897288047,492.12389400497017","162.92528204416953,521.2109250317287","168.42664737924065,518.2957422872462","183.7185119747652,594.4883027429247","177.43205451223173,593.6851204601243","265.38973814968006,611.8691410999818","184.39464512687715,604.0160004730818"
"237.76805812375557,372.6482524946042","210.5523749325526,392.04445627412906","243.54991841594534,368.8203240183077","200.50808899875744,394.81499519793437","250.8141077835736,341.2171271060691","222.43684615792006,414.78541333387795","246.97389333999575,406.2400817871094","222.8514236568941,444.97880750129195","171.8041437052567,480.48033658632505","232.43550382977793,398.3982486947501","240.20297621196346,396.4624605290157","180.2090202954957,506.3026546968096","235.4224639773833,410.0760374551617","186.81864412656557,598.2891780393132","231.87735481113776,431.1003332472033","233.36691174340154,564.9960529015685","255.32436774584107,571.2816527845331"
"236.84923131920488,295.20227306083945","231.98289311627934,287.49956509482536","213.94100293111245,2.9295876100369465","193.9930070810281,6.295284130230024","235.2653450576248,290.096728254385","180.81542588764592,10.466824895213087","244.67614992490542,319.28944420721746","175.4535156724982,47.021456172957954","246.65522988760983,349.61823934710907","189.53747784210088,60.57097475816303","232.57196344754112,383.9729605945632","190.57233687226415,89.29172174476","221.46889311794178,397.36250940463884","185.83267942198523,646.4189076701955","140.03404105219863,609.6667189542421","276.18506411541296,650.484255779578","274.62921961921666,650.5145121177346"
"211.73358840051793,3.857082221294655","214.2139608182796,3.6794242228051566","213.39829524296266,1.044976108269005","194.9794162794774,5.013952691267437","217.13119340592323,4.268325047734183","181.78071196441056,2.1627312040514517","217.98902792132782,2.5012393637853836","182.02155033809203,66.7336679154333","224.0133692819321,47.22403181202217","191.52222027017916,53.47382289426336","228.0436918206716,53.97285951250722","191.677715821025,90.43844274973591","113.13516603462426,83.87411985879741","182.32743942320116,538.8218890832092","178.90530045208766,539.2234416323413","186.57877204390354,550.5874366611822","186.6767539532732,549.8661085789305"
"247.59065757187426,-9.654321976672815","218.80032586123696,-6.368833154092039","219.02989728163192,-7.289902755722461","197.05365658177476,-3.729581508191179","248.3711694799045,-6.96280253072657","186.38995877870792,-3.3494536978725327","249.57750651437487,-1.8850860660642037","182.76420296398118,15.494716028295137","234.21852334464108,44.50631605511973","190.82069299007668,54.27857781198702","232.26180335612617,50.058918518778874","192.3962498230693,597.8367608808821","144.32186082179447,596.3332833019211","180.58765176854712,595.1245734663788","179.432315574082,594.5829695764683","183.86384214408668,604.764150181633","184.85266707008452,603.4197113393345"
"185.29828183660248,333.67689258857456","185.69314699878026,326.95176536470996","187.22344276042304,333.8157089767753","165.46651147033458,404.0128062207411","208.1917452979181,321.8407018639234","175.28812530161343,364.87769932134603","162.67342795286663,440.9268509089251","175.1383115419618,441.2178752023422","174.84556401471684,445.0745163260731","152.0859705112324,477.48337682582985","141.8536056934164,478.22670250087396","174.7151147270945,449.6157071005973","180.51278354036208,449.82630510738386","177.16589931384135,593.0925747763786","177.15418786668596,593.7128297085892","180.05228789214493,558.6021631144364","179.39691067113023,559.520852055531"
"185.036648880183,318.2866048256247","181.77893398893485,309.93996557094704","186.32409638282394,327.8990511764348","179.98901515619303,322.3775974971311","208.93723881940434,316.4259943980651","177.44125360273665,354.4092764650337","221.2610439196635,350.6020334444157","152.87264735596654,33.600896063481784","173.43636384362844,434.8875082884317","161.65190373877147,445.03762211781066","174.14017157053672,436.69675240720755","171.1961920474754,448.5559248274866","181.94080706050892,449.3183536752189","178.88431261114573,588.232380314096","180.79582950577202,588.9518173752127","185.04461111818307,598.5706700425203","188.40411510541747,597.486729009606"
"174.1252520371968,314.66890772956816","206.45733022133203,2.904521027427703","191.8809461482304,314.32258071602547","197.85751408083433,4.663749265299697","189.48162622117815,312.7382909277534","182.31480033666708,5.437371981283106","240.56334478474776,7.008051965023292","152.275131641195,39.96729368365692","228.25011090824114,50.408728484513695","155.60199431779319,424.0942543118844","196.3726146712841,410.96601374882204","185.48717240507966,431.4399452061041","189.3198691045264,431.6909879098142","182.50345899529958,590.4946976598599","176.85371001128556,488.086641066733","187.85779348885507,598.098455050576","191.06286484536497,596.5974087845027"
"204.6521246646629,8.916473991676064","203.63164404486866,3.666196421426558","203.7429607703064,3.918042628217764","195.71969182945878,7.392138497838714","205.36984698225092,4.901503264208248","179.37623204331453,13.15911920154141","217.99903869628906,13.543626028276138","160.43000941888835,47.33122666058373","190.91123445859682,23.10137266314911","187.5655097812994,57.3963796118354","197.60090583771586,55.59743962863076","188.0701262774635,86.74815359746435","205.10718975735085,103.06493558772343","191.3252128571388,145.48901064386627","188.23567125491132,597.5830553106761","194.0454573575625,638.9612991986107","231.15139969406425,642.2388247478797"
"204.76892992309098,-1.16978900557826","202.95897021460627,-6.1912466115988645","214.1182400298954,-8.70010885283177","193.08220049193864,-4.553333168363756","217.1986405190791,-7.396106868402503","178.1407709975187,-2.4807842557068462","221.4942679201119,0.21899227734205787","172.79818660275947,19.822730350123305","227.28269899123376,42.73007797359956","188.52787765918538,52.05997585786456","190.51093874088986,50.20019034003469","186.7545983577981,57.67418122940954","213.57510717369706,60.52664671426617","254.54486078047103,565.0441388675674","255.91823088055918,564.3331921054231","196.94869805124483,640.8660205885594","195.57975356402568,640.5649237131794"
"211.4070013617727,-5.761956472805037","203.37967399864345,-7.11126698594149","213.6013902894254,-7.3568133064745","192.97248780959313,-4.201618915402007","215.69300450425203,-5.928020811266472","178.47522364516203,-0.5643154773498787","238.42486545547905,2.9579058927320783","154.3004776179095,41.27984807649011","190.00009933056072,15.959850545059382","185.92494088851987,52.09134172372781","187.3881374017738,50.33778142372458","185.645528177343,79.49152400985302","213.67436458721238,60.834545476891186","168.92386208619592,60.279178619384766","214.32786720364942,66.91734299121663","190.1661081276979,160.98461670634347","193.9083213360857,160.84265504829614"
"209.781893125304,6.268127836605918","206.8763140073546,-0.2019028371410147","212.66812709704448,1.8084642836092046","197.29360596771835,2.722108943916944","212.10472145525864,3.2800723374585696","180.2114553488646,10.314310663868945","218.1908667894653,12.147361388002388","157.3464588209813,47.2267718630542","223.30948425174222,51.79209727721455","188.70573318422072,61.24810986945601","190.73552409962457,59.55995863977573","190.26215745502873,86.08594886987589","154.23573611960802,495.2851024583156","155.6637982913956,520.0963031457092","147.2407167783507,519.2744422051693","197.2970652895679,639.522314999354","196.85409816044313,638.8657061506337"
"250.7346786617769,388.75072197227627","161.56304361662512,432.53295542201175","214.35656604692633,-13.399104014444907","192.72078832485334,-9.677894013401135","266.5730967837085,390.8440051839509","181.08691501246352,0.23754852523135767","220.83193340375732,0.029571174647557597","153.26921319033852,36.45227614079932","226.43236289413989,42.75056081987076","185.4775094948854,48.606320021217435","223.66952428557994,49.55765802108824","188.7205560884587,52.383572025521715","173.63511058050375,496.17801176434824","164.50219168458932,523.1810603160338","165.4225645547711,522.2872247955678","195.20044568726064,638.9108591042603","196.0870756750441,637.942849244589"
"209.9699140318637,-13.657581759797923","198.86264999924003,-10.573919645079378","192.6570131175713,321.5850280880464","192.26848682448093,-7.831313081288616","200.04191155934615,316.11113937912285","180.78589603409233,6.113642384569932","188.13540889873582,1.5660250929079167","156.9771423933571,43.66587293751045","189.8442559149479,19.488147446153693","185.10394138677577,55.78414419745656","227.88166414253442,385.8625924077015","183.47898775687014,81.0510954504347","187.2441600398795,447.28141517490724","202.90646196061073,449.5872645990394","203.95933265537604,448.4052220207244","186.70203212634135,484.93990471390896","210.68709522648084,554.7271906633785"
"205.808504453429,-8.163836122950691","199.43452035035608,-6.178268152452165","209.44065711470432,-10.565733260217808","194.2955914508508,-3.7001084724752817","204.549156693633,-10.08341734511379","181.3771115314172,11.985899780510929","186.3768558724845,7.0143575798212785","161.95582159020097,50.39223511395287","188.48141838697143,25.548641041559","184.77049368179263,84.02272903501755","182.13375605126765,83.52891202102839","186.4422544486792,85.03410695591789","198.45989990234375,85.17616509463537","187.18548684918,97.09175941081362","191.449883724465,95.81465442820745","182.5406032220863,175.88144443378374","218.1572785136301,17.87877027162782"
"198.75612607725867,-4.151164650453204","197.9685988964274,-8.136444054688925","210.86767569219091,-12.433650892532288","192.15017415206256,-6.3509522708937345","209.85382382878998,-11.46866570186986","180.2773563963894,8.322724108566106","185.3622889537292,2.6918824544676547","160.23508919444993,42.932040960408365","190.11394773846934,18.321218564816487","183.42503006634547,81.59662610362012","183.60263435571574,80.78195779703934","183.96824022582535,77.02320113720133","205.60763187631096,60.97702813055729","166.98532769466652,60.82845754660521","191.21673702729817,83.19001401908666","200.2983651959015,638.5229296257523","198.6995400751611,638.2183980385153"
"207.5315945992674,-4.284849473010705","200.15390468849745,-5.194931735324488","210.506630715693,-5.5650707812624685","192.56666490725507,-3.213522383211188","210.99760318266277,-5.179028102859912","179.06991779015686,9.178244742901873","184.6476974190441,3.4555007279614993","163.06782929535507,45.98205061738129","189.70580573768467,19.264135008192248","187.08333056260642,80.93515462912474","182.63989928724237,57.36401999506969","185.02725653147422,79.35882449613935","195.09171862175492,77.70393980152411","187.1172667032086,586.2727035344343","184.69651444134547,587.3974365946848","196.3857948807891,640.9264174880684","196.40289823183292,640.2999106084326"
"206.4692735783321,-2.3860170219658876","153.46641386158274,429.07713359431995","210.2447271977881,-5.086406056519148","192.28075872042763,-2.335931192576189","209.5883063824724,-3.6918412850524662","178.25680322313127,8.838653286143499","216.4845321299037,9.879156912347222","166.00218455986294,44.801484193319475","191.28820391109485,20.898861272789624","145.61522202547422,479.3291678224556","161.50653491780918,480.2098433795142","152.79824294747084,497.09191526420386","164.63886388637678,496.6567488495942","152.76844253243178,533.3599639773832","158.3805834699698,532.7578474111594","196.835835260176,642.133969555569","173.3295307085208,567.8112044872477"
"175.05451478475726,331.9841199347945","174.16757558384762,326.09312599271186","184.16775999551618,324.77821023547693","168.80767525402024,327.3767048282846","193.93582197849855,328.7042402571741","158.2022447994247,366.03724260738386","215.00910237234393,361.2049503549064","131.65417207354238,411.83055773783286","219.355981849047,410.41279358622626","144.2437072041434,442.6675937518999","189.3206807889827,431.2267615173577","156.84800726152116,474.576182680835","199.43960304111823,459.72398691140256","176.4623621484185,496.4108003252675","199.31528003855902,498.54213551324625","194.90806535060307,576.3569605489649","200.34519165870284,575.369615962997"
"205.71423310157394,0.9397470533615884","205.1885128095456,-1.9246999739672885","208.55480015973637,-2.6340263131063737","192.8691912996166,-0.7311475532064178","205.73297914735076,-2.010162099326167","178.90750359561196,10.405867201808825","187.34144621971518,6.692050635118893","163.02504192901495,49.338608307597234","200.77186712124006,47.182024128242226","188.85556626969276,59.36473000374286","190.5136057041035,57.27550862828117","193.19728575235212,101.0896868279008","206.69741488801833,99.28167766170279","182.37563801925006,128.00337498290065","188.37588008182985,126.44588752479405","196.37110725729383,643.9735857893056","267.93384712308296,650.7882084827943"
