0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"150.46051440999668,187.3463196513254","140.97385569769125,179.42228502800492","160.4041901228493,173.1484171945297","142.5180273983729,175.5379346558092","167.9459369228972,215.5511507264371","165.36570799118817,313.2434251243502","213.3068647867047,267.3749515518604","130.62704337153457,405.8709853354131","272.5330831624191,338.2861987162193","154.43320735233766,474.4817088086317","323.107267030946,415.61105631668744","178.53335571289062,477.5572424268908","257.7128652134758,474.75544376595934","212.32159581165837,638.250776951415","259.4359167076734,577.3348114369908","226.35065332553734,655.2345780547026","245.21336908006487,655.0909376329948"
"160.98330765661098,227.19011566518344","373.4397718526046,419.4095774847246","171.86532925260673,196.77327226571998","239.1726974012323,176.5126016817204","209.7668769628621,175.95204898819384","254.83277685261885,93.48296748061124","235.85812594640117,273.3661696140868","190.98542628306825,353.07988860727744","300.3272074836701,327.8038440511384","168.9058504215938,448.74850024509055","351.5711083319401,388.97749013937863","256.85050845610033,479.44475166528605","259.89534943576916,463.24549277932726","234.74828273313057,627.8828483611229","205.99503727181877,587.0795520827","237.60715134320094,665.6601249012037","239.68840691829934,665.574835988798"
"367.9229168724921,448.8474508203885","367.51898790055213,438.4858127697896","197.66406261874545,47.91876499754909","354.5450332136934,407.42332072573413","218.91620348028636,39.011642997830755","256.7348240952548,91.17824688031979","229.96531611936103,87.70519360494056","233.6035564140587,173.70316175171374","302.1325289952616,322.7130800833498","182.4113907869688,446.86349950411903","359.0645019293759,382.60868532648345","245.61374210105333,213.48908865962045","264.99796511876445,452.8529423220148","236.82522865028233,632.6967706940053","240.05853503037986,659.4947013409685","240.24792807018713,666.0961403457108","248.62172874124133,665.5107728238236"
"151.07735594515674,211.1522882365067","138.6054764090809,196.82625944976212","153.5610330782048,190.72688655630623","325.09796181170395,418.8142917499468","169.39177884944218,184.34067663051738","181.63731437712795,251.2802584162018","219.79237819923964,250.2510605155262","185.03034866273634,282.5011331283629","273.16028333730736,337.2750041085922","321.131839648295,402.56536461499877","330.93401170426307,384.53112056747017","193.42243155987813,438.6715573559475","256.29096797839213,435.2251134493935","216.70826715254134,654.230407239862","231.1535448601274,656.1773871633329","226.2614260128036,646.497906042908","237.00646619388567,645.2644199712731"
"151.27502043609024,223.72713497176707","378.28575030375083,413.9466875721972","159.18971691799538,202.5500523904882","132.38368314156736,207.26886407874437","177.38366265797896,182.39828918694522","253.4667892159191,93.20304811232748","224.50223523447949,269.5520764658887","178.79147136999939,349.56860969038786","296.04323355233157,321.2844136160171","180.28771503611762,442.6321660498237","345.5933035468313,372.55721333425794","206.64019113384796,467.93333417246777","272.5390355150987,475.10516689909105","220.09080751767885,648.4039781622386","239.70651521200335,650.0355048866123","232.78056635281456,662.0079070213703","244.47344139485045,662.5147006854936"
"158.4897743551648,96.81215842874133","165.81213444216246,73.88333420809141","199.87932343241772,55.53505522731677","231.15822170866142,48.47176807863703","219.79778942894842,44.55203824470015","260.7607596727661,91.95531184571261","237.1673923002607,90.35944437702342","288.4574238817979,292.69466325930586","290.60763398404254,290.42368194936313","334.61859531625237,352.4649980003268","347.7531958850905,360.9625523192409","217.66775548318947,436.31310667045386","269.9780164488559,440.708457263991","237.011258997342,616.4715392116442","241.77171103035897,643.4567581354876","219.81406176971558,486.21939276906767","246.96013335587912,657.0751976874088"
"145.75568208805782,188.58715755002507","321.44138131345755,357.7682316999027","160.134556276789,176.3527332112947","322.8440300314343,355.36157927160593","175.6151568342276,175.58254731768298","220.067732488135,240.19908682381595","218.84062019674695,247.5702679110872","256.24850915099864,302.2007300232171","270.55398387389425,311.7728860461758","323.30725062032616,356.52208736434517","306.0002634070727,355.37921593810796","200.82997986314825,552.1424349179991","262.36862927744824,453.2929327701316","218.7220756144839,657.8364687670993","235.13964992181803,659.2560467553046","259.48682091857677,661.4385166984588","264.2306140944188,662.0616274585055"
"148.1734195219404,229.90307492504786","363.5656207785996,403.0699585198428","153.72534120314782,210.21696602787952","141.220182604363,215.61579277543242","177.64185561836928,189.3328180572866","260.01400997295457,93.14484132403065","222.7373433391408,262.2749061436041","176.03858555893953,354.2780241613722","289.7335271278708,316.2097233278742","340.085560691032,372.20023485473155","337.0776320283051,371.02826485837943","204.84203950162066,439.7544563976243","256.7562564300656,449.7691113661235","233.2638664690901,633.7743054104222","255.80977437653894,653.2725471466896","232.5140439638368,663.0790740135578","242.19314919557092,663.6408230673942"
"148.81894057455696,145.13016043933914","146.15112702484726,81.25661857397175","218.6110294505316,36.9869334224597","235.54900944928715,37.66345105746377","218.73326526448886,35.364193675119125","258.27085962555293,89.62324862350286","231.36987809355622,91.14896499693161","266.06123310489875,133.50528167843353","294.47896299844587,301.1225778305113","357.766608820815,359.8028546641309","352.36234607028587,362.80965545298056","248.72452277988776,438.3055482856958","267.4595141874677,439.6630313145975","228.8194109252455,655.1725988722033","239.3993312969282,656.5612258614269","238.5008932328874,662.0576138626277","243.07831042100486,661.6640499129833"
"145.01778361398425,194.50144192588004","136.68692491583323,187.5545249374924","155.77925074239653,181.03775736886703","216.29444336056247,179.8127615962047","176.76929482782862,179.75689928819233","183.4034624507919,231.34395584522053","230.5458251121907,235.09466119313518","270.1830634031778,323.12648045877535","272.11417667967805,313.9852649970741","162.1146411821536,254.9147624449971","317.3696242158051,362.3383666754697","191.98089929127974,446.6657141303274","251.7884383442801,456.1376460331423","220.78543547990256,655.3357669815479","235.94026068305226,656.8752125543378","233.75122500764724,654.608148359603","258.0243587864976,660.0278149319066"
"152.27211681321438,238.31124955114223","360.51485643498165,400.76260399725646","157.219294922825,219.4938912002029","148.00346825744396,248.25072678146657","177.49772364991185,197.47661635105712","204.71458571615852,272.63561797976956","224.58309446698496,263.3554317607954","163.9541500700123,367.2940384089251","298.42295709751,313.26683133492674","164.8837606823398,433.00150414849065","336.75887194681724,372.4699948084493","205.4990014399072,448.6943552930067","262.22702899146174,445.4755671757204","214.62509832122447,587.9818393098705","257.43511452285236,650.377046458916","230.70219032495402,661.581771197486","243.98347387054088,661.994785650231"
"198.09278661824385,56.354890073783665","217.07252021522373,36.144623403883166","216.82895690086752,38.17239382851449","378.57307693837686,373.489756899585","227.75873259904319,34.909924087821274","235.42719880337847,85.29763425834447","233.98199462890625,89.38589652688586","236.62599876789733,171.84963300534258","315.4941693020238,305.20673967057166","358.2460147842823,347.3615178802134","367.87830321612523,355.542692785597","232.19520657906736,501.1973221478295","273.83564345660375,447.8842649942242","220.5481530571726,654.3469558893938","235.05084777713284,655.8542926951604","221.5956704996903,484.82215970406736","223.85093576156675,483.65428048812925"
"347.5365341127151,342.7167068659563","360.98748869840273,357.11525052437986","355.8497000223004,332.63771858660624","347.1536509591782,324.3567054837594","355.75649159056667,334.47251078683576","342.44259572307425,330.86675799774287","243.8258524794523,99.78842308549102","306.5808690290043,329.88786511847945","292.3848750786095,319.03969434448715","338.0433819247591,369.2553360638451","336.95844969396927,369.2130003457867","216.26421777747487,499.89857655091043","248.64068737104247,452.8224158379818","214.03631787726852,653.2244611806906","243.19486444376787,654.3501204553745","220.02050018310547,606.8714809788804","233.56971690255847,605.6460606912694"
"151.12435634034154,237.83654535790825","129.0169319716873,224.10072742269196","159.56355558759043,212.35551796998493","143.3888102134378,247.33404463831087","177.1266678984527,205.05885855233157","179.82041669912377,284.11674054216314","223.41915828244697,278.0548793332586","155.13686047268288,379.38642390507204","302.0006689227509,347.43264343024225","170.042285963719,461.25609995326175","328.41759663147684,393.6500489943686","218.53022819548733,480.97505087054657","270.59648135292855,490.408660651181","228.44758214097078,659.7149860070373","243.80411093151525,660.2080408237323","229.18513275027738,661.4547254510427","237.0912678937504,660.8012811683031"
"206.20041276508732,59.166631067773245","219.27444621282797,44.74853077751189","219.75716655449185,47.94957127552552","374.1933145782827,391.44600597337063","235.8147008279882,41.08510184380795","257.0584349576601,95.07083670174565","243.11330948172844,92.38995726470353","216.83570161218313,179.28597713722792","313.214959348686,314.96863457943215","358.2918942818846,351.0862120394577","359.8591893266611,363.9178710225027","234.83124848005838,434.71384308217563","268.5188203804224,446.31155288636916","231.24462745161838,618.0513908890898","234.64711206339678,620.34099296837","241.1083329197034,619.0994797049793","268.008464115603,528.3112076933745"
"139.54757150137937,180.4657813639956","126.9914700400505,160.9091012858231","159.00449825539204,169.30152061848324","336.0078705665203,358.5538159084691","172.19707628539567,181.72446818667163","311.85152272027756,373.8942424610895","225.2994059996846,259.1453819423334","284.0944459967112,339.5801974641674","285.7443685865588,344.64921468890594","163.2300502316961,472.4072586237688","314.40647347891843,369.6369364103918","196.27356984179306,452.132193123784","256.28404933469307,460.98502786243006","229.4227050603132,627.0340114252112","235.14011374150732,655.8931165168257","241.01516313961048,621.643790753435","245.30696402820632,656.1485973313625"
"370.6298168939375,436.4668196741245","365.64655747766164,431.3672759653529","219.27632081740563,41.06532813046229","346.14397347298114,408.40568690912266","238.00091493361657,36.706548534942506","258.4628036736515,93.7284432496542","242.57216718503008,89.66651055599465","162.83379361045036,184.37903734496595","296.25579825078466,329.3491556486731","175.34505916847797,463.88187927958563","343.9466470206294,384.87127281812377","268.5421466456313,504.55114461104694","262.39982115155533,480.98022223446617","236.18436512037937,632.6237155305736","234.07642058732444,655.0170720319339","235.48038346108763,668.7647956818458","238.023719401675,668.6447737281889"
"206.51785869078878,59.1676199946422","215.61802032114468,45.37435746842321","215.4934654087408,49.39564767978534","375.4017774529958,383.6865287810448","237.98765742083003,41.16598641362172","256.86136956715865,95.54787572719707","258.2328843884895,95.10948685820465","213.77122559899954,179.06613628224176","300.84144823838767,296.30342624530715","361.4453463721368,348.77206527769334","368.9572057909539,353.5338108641628","266.57153139225704,507.9411666217017","275.77431312887586,404.9059470803821","231.63518295584953,531.361926483273","234.57054316301753,531.4743843523909","227.05119498879992,534.7443072248525","233.25360445846383,533.4359907454553"
"141.58246443336577,191.95823075706392","118.61442263117095,162.18456609703688","152.86708151969464,173.7289220906417","328.3871777901854,350.29869821748844","168.02153953225695,180.5263326325769","214.78376330661405,264.78377019384953","217.5825286152762,270.7440951454964","267.7404149868145,333.6532355282557","266.6940764193405,326.26254604948167","172.957547317683,207.174351614273","303.81399132398315,374.37267080819095","217.50681005099403,562.5987398021416","256.24226691101313,555.2044998347063","219.53082254610172,654.2876781656585","234.4542017242788,656.0817555230878","235.90319375954715,660.0522052453185","244.95824892511627,658.5061989869589"
"147.23082195831182,244.20928658214524","132.92577240346475,228.4576594133785","152.86967117962672,218.06094099111593","140.9256571016423,248.2126169167604","172.5298669124856,204.88588800690053","180.49299390028426,285.57247948553777","230.88528314731468,276.11401628427467","174.3637713124316,378.18369587107856","306.7428580555007,332.322188202973","168.6022804349313,452.9234118034867","340.417558959486,394.52879493802436","203.63338336870368,459.4533393355195","268.9772868174987,456.23478277184154","228.26220887180432,633.1780934612111","233.57217128174779,650.329577969206","234.99698671571014,667.646700491701","238.23413893406496,666.956284816163"
"201.2668980104914,59.21856661251083","154.0713506913835,67.1521769423429","215.84761106736005,51.419681890465405","227.52324747760935,48.384945123576","239.79742387111088,43.79644022841398","257.52360745441126,98.66886138916016","257.7917145606609,100.37031730325305","167.2767224144843,168.9537078026204","299.4976466434939,305.2252253669709","365.51225268887174,356.24970313639955","361.92055863257974,360.9940050177073","269.76974208252904,504.5975325172513","269.52074821264364,442.4926550007979","250.6647578436113,621.3108552569081","252.89134358803125,622.2658595222443","236.29601038476375,608.6247277167057","226.22503549301206,536.2022459275064"
"340.6906907790366,361.2170297348082","341.5136035369992,336.45816016289973","160.27911341329497,193.89176127511703","343.7241295246763,353.97858675351864","176.44311363131158,184.74122578068003","203.05546403580604,269.3509335647761","226.67799407127768,266.90767637022736","283.81849260738386,348.1930268877675","292.7737685622872,355.6816249506019","155.81844350614438,453.40234185007296","321.54879422317686,389.83570499642815","196.91510977540963,457.65590445076907","253.64487665079912,457.19765985986135","228.62508980123914,627.1893453041403","235.78491973876953,655.2703144949234","233.78759620161838,613.2605853247735","236.91455259211796,610.6792256989831"
"155.10481826247872,246.99968122786584","375.4646443467196,415.96815057301797","148.8667913058389,240.95750207567028","235.3423198002322,45.81683711782967","168.02695076196574,238.2525121191596","179.49926021590773,301.89137440247293","259.8641575616622,291.4753212539138","154.90904770194328,391.1841574346045","309.0789632240622,333.29741481677104","167.63900424348708,455.6149137623115","351.18703664044926,384.73122147734523","199.92330899962195,466.95405537052375","267.24090050723305,482.8555749084235","220.44988126049714,654.8237247689689","235.13278925558012,657.0050369440813","232.96922501144707,665.9295761167771","240.7550569230017,666.1673044880076"
"208.32010739693845,57.039560325414755","159.18005400780112,60.92245866352482","212.9661698990759,46.2377243932583","381.38914851919685,379.4179151958065","237.77327609526043,39.43412944036699","262.50963046300274,94.33837475015959","258.72667842523595,95.12128644416305","265.4204082266366,171.85360800895245","309.75938670830044,296.54783107891154","367.6147859922179,349.3622568330876","372.9260915466783,355.34124114633994","213.92119396521423,447.05125088821586","268.74199495426876,446.93311995569366","264.4736556116245,546.608535232247","220.74869709534403,548.9429043424732","266.04457424772386,541.7420116380031","223.52834916764198,545.660477575161"
"148.97254219500473,215.39272946606349","131.30101203176298,200.50601291285415","154.68521605020368,196.03249368036768","340.82601017339687,364.2855781525489","171.6232540264204,189.80088438041477","212.1976786513273,245.74514307400594","233.95874566697893,254.86231555270777","287.56559524832994,338.909926952555","302.2138906990972,347.004539400687","287.600072511903,446.84127035771826","325.5560610581929,386.82913576118676","197.39118203485987,504.44084790894027","223.5504579061664,509.8744848822805","215.71329661566,662.4049442751398","237.51023235395263,663.8584834592351","230.376704857971,660.286460312424","242.23624577503728,659.0193217830436"
"139.58919931849618,232.2846230829736","369.3621107168235,417.23567502507905","150.6780458442896,214.3481525465672","128.06184992808778,219.74665125984163","153.03189211596776,212.75176408225923","186.27319217192064,294.4539882793501","216.6920527892354,284.9705751767882","178.13041235779048,389.43438400090434","293.42392781179706,339.1204091825374","188.57862726352562,449.3954224345285","342.9688571380734,376.47405839615755","201.4796559671484,485.04167252477504","264.9594487587302,482.49508453250394","225.1863499504119,661.2785903396309","238.2705101280361,662.5961303710938","230.7063067246968,666.0523767137341","235.41332286433953,666.3388085272526"
"147.4472324950222,130.23599557839478","124.56692991739118,107.50783185550675","157.45696386196272,131.24820323305835","381.044124647801,380.0042861166631","240.3047266563089,43.05554104222398","220.52034320163358,230.2986842648992","220.0381060054794,237.95647083089509","320.0629865000684,305.609816614292","300.1912696630575,298.64644002357807","367.43283339326024,362.29680280277233","375.3744507429665,353.9267959297863","226.9956525810034,440.83534864136215","272.82944461807665,440.52155490979146","232.6848648902507,555.9565087700632","226.9316647896971,555.2095168295538","232.6205292341774,549.0796367481988","259.7838974295887,544.8352205150322"
"140.93350338472004,198.29951928283452","132.3992984044413,189.59983795997232","148.99438037204374,188.9527228091941","334.851084935526,343.19748934140927","169.1171202900809,189.45042799419002","182.4313736852505,252.79332617377491","228.0794639142107,251.10852282334858","140.47478571197865,355.64530962636036","293.28412482710667,319.01547769628144","159.41486272552135,456.1235984475696","320.72047023550545,368.0525308453155","205.09725628567116,449.7097950501201","254.42322406694586,458.24516979173","213.55255394130364,652.056196042072","239.97033198612672,653.3435569199142","229.13463438160227,660.125762108235","244.10369979917772,659.0015693397373"
"138.83518311021857,221.92827217309855","339.0215389979025,415.06100072007234","157.38325518300098,204.1284761540157","116.83447592174963,202.8595623803046","178.41743944220042,224.45639376510442","142.26242409791467,302.06967068089585","223.53424354286045,272.3848454219358","129.37631492763182,386.8840911508998","281.617127058571,331.6851842264257","146.1271630075655,458.4087624160232","338.3989770199074,378.5390148830785","169.8890322080382,458.9747566193458","229.8652083697486,455.85962733406035","222.53670267186743,624.815573488228","236.08149377845143,625.389247552894","229.73176357996607,658.6963816839433","239.4701217770113,658.5920281911174"
"134.93944558466455,147.9814343879195","123.96562634182351,110.958520911547","226.91398166404161,46.74880662316942","385.0104014177731,383.0251730833536","236.95229591933673,45.54062260727938","260.23312612451934,96.90465444720672","219.65663363683086,259.15715258409074","187.13771342117963,342.0923611533317","298.25772133318833,293.5861639475544","367.3773972774758,366.7722709447957","374.64020484894627,356.50383322155426","258.92275819889767,445.1303593379514","269.7595960268251,447.9880010107612","229.45237019460956,613.8105251445844","231.86962448298237,642.2501708746884","233.85589365087134,654.5551225832928","241.21709863684987,654.1263624851805"
"142.0589232092238,203.34470578204795","123.85794287061879,178.11034087541037","148.5831269141765,186.0183982997553","340.55598981092874,356.28501506167163","168.1872777679087,189.45096828594282","216.11480986005137,244.95438750151993","226.55571960567966,251.06352423879423","296.450467239558,309.7214368530748","289.338062865261,307.4204114624498","333.5916018949872,392.8911706352976","333.1249606358866,364.21329483447835","201.7662578835098,448.51486265427405","249.55263418353485,458.2105525272829","229.40880979545386,539.8249021300082","232.84865121804324,539.1403524792148","222.85700881898634,645.3302969728462","235.2528799034742,644.2691253780855"
"144.79190342528346,252.8752382627257","338.15752021997355,409.41877253788454","152.67942780372238,236.216229687405","138.01855124388226,243.2828791874392","169.91446498766948,241.2446671422817","161.668098776257,304.6816532713894","227.7823100999172,278.4897756019919","124.29091855060267,385.40924903483705","277.4458613117381,334.4806923476638","148.4018507189324,462.4768119841698","331.51363170935485,370.92777059235925","186.02613088407406,464.6598222190768","231.34382688767255,471.9329210570814","199.25127292143236,586.1959821055372","241.18447665203405,621.8225887313426","226.29366148121164,657.5616918185341","237.29847933995586,657.0885506121565"
"148.476448385632,150.22378023496398","226.2977199034932,31.37856030742482","228.81728508500277,32.59118484615816","379.92902481138475,370.64234217781035","231.38895267827968,42.82178767460329","260.3343934233551,94.77741003964198","238.71566107486473,254.27027156844676","325.5225694114596,299.55536512085433","312.5809178333802,293.4918251482893","185.58252600287648,453.9033080817196","374.29744209853595,352.38576807400597","229.71446697071832,442.5085550152374","271.2907614503853,439.6487907676845","226.48117991644125,618.0194364911387","230.26136836189244,554.2895543436132","229.2066230625494,648.2957654426069","234.3545964459965,647.8307286125213"
"141.79852710530918,167.049160077878","340.45651981338915,326.85300775075234","345.07587403174966,326.4131330794397","333.4414209447482,340.24232500721973","166.84927391913152,172.29271083490394","277.9011969659115,316.563614425956","221.89765576908098,262.1325392667421","274.6104542476194,328.7280516865652","290.1024377132668,349.0233395350118","315.15770676906004,366.92173879898013","315.8799126769782,369.26598752982886","245.89002402932726,445.1095966977368","254.68302107042842,448.8492260647191","238.8483521576522,616.2710909713567","230.40679516031588,618.0168122169108","229.62713358838272,655.2869863547239","232.78077893683883,653.9370288180934"
"142.45398162960544,236.46040296740105","125.66189224896266,219.73696460055933","154.83116464577762,211.01360692124422","140.4964306308138,206.275769244836","161.99725614911387,210.0878941873632","177.93282517013847,284.4217352366169","214.92231011297918,276.37740851376304","174.6390482980454,381.64781503640256","290.5889845673676,334.1309692145322","165.24859351963386,457.526311614634","335.87738262725713,383.3628940211196","196.77691083381148,468.4661390252614","260.3243826483938,478.73878330572103","216.44843149741803,651.6590044192303","260.16515721421297,654.1358561831225","228.15823595811423,668.237316562044","242.40789771172786,667.3827293781918"
"207.57337702294734,60.29366519200662","386.6029553097974,411.58812110989936","226.04561457652528,49.02332877370634","368.5236020218074,389.4214555911053","237.14563142650326,44.21723102317246","261.84047393205105,94.62993933532952","258.697728346294,95.65701466126201","264.8864551351228,135.95694233935166","304.3772230333855,321.54832684112426","360.7538395299058,361.1438202023042","366.94622856169826,378.75092502697896","271.14380791215115,498.4922357106487","271.33198342527396,451.67275217256656","232.40765532259815,619.0531303910429","230.49810966165148,650.6733578930568","241.24094669920925,672.2686648832685","244.36123568167483,671.7266750706773"
"133.51490071218768,180.19712128991745","121.22974725270552,158.70182616237537","150.77150551168836,165.20109213743692","338.9088501392172,367.8294289436785","177.0932342291806,183.9919761924892","217.42469464016335,255.16910478762614","223.97719134616483,265.0080491596623","292.9162191843708,344.9642047807864","300.44395476463706,349.20514770982794","329.35004813940145,434.8321669760381","329.78911145280773,413.21694637550917","201.7209968121599,474.3209334199067","255.2725552213795,454.5286186010457","214.0719933417057,650.1935016320373","235.37963795940237,651.7567200419504","227.75850068919857,661.4043239489604","240.9393092945856,659.8898861658712"
"146.8048035736678,231.02157533400717","359.36067012682963,439.71609568317575","157.43048748803045,209.78648857383877","326.80963039769273,437.24464683681146","164.0112771950807,232.60590371454734","182.91366885886583,289.37916291826895","216.14404982629918,292.645265156193","149.46264500005702,387.51592376352744","301.8139428461572,348.89008043341136","158.50647186398044,464.8360345150246","332.2290156026759,410.19115819077547","206.95833278908339,474.2549792337974","261.91522620531373,483.08944405284836","225.26612693697564,652.4887381824537","258.5204332700499,654.9799462700632","233.7430115339821,672.0520850749331","240.2700947861727,672.0302418512128"
"214.73933324554088,58.28442146805937","221.21885565375538,47.66151858674877","224.27635504577876,50.74435096770409","221.20681566765336,36.52042767417106","242.94415057586792,40.19007719908243","259.5734585713784,93.84120985691649","258.17482962404245,94.69664607066588","319.25984405636325,337.573939816961","299.4664934210276,311.2434194245691","372.547363444525,394.09401444609523","370.4763022396815,382.40063440938866","281.0932427194796,499.19233804546906","214.81383428313853,495.3948974609375","252.0547288234132,621.6235298127052","207.34235616602325,588.2140103945009","243.43583809819205,622.9574715580922","242.9210948721444,620.070422577023"
"133.78631253372373,190.05553546118827","348.57002100963075,381.8326334081271","153.36074027569845,164.0941694088947","109.52556660574237,177.999542473819","180.48909008456576,182.94882718691102","201.7885792060585,268.91509178547545","222.06826411147063,277.6983060725468","193.03241717861783,356.37196344160384","308.4323599255039,342.8059321897039","337.37950134277344,419.58270239922786","328.1417785228922,411.5597943851456","198.07369270770005,448.2611184917999","252.06172477039382,452.0322391495166","216.73503341377943,648.5888351262312","235.61753880838478,650.6879457703824","229.8350214383018,654.7114984534594","241.21663481716053,653.0089619558609"
"159.2583235803745,270.8623418548228","366.53996116549126,443.1211300861047","171.8811377736845,260.1661088401705","178.27021534248087,277.8321440581682","175.48439833347902,263.3896631025618","169.1592505785278,324.654830754499","214.4429331382425,295.53422445453094","137.61135620829663,407.9410360017175","279.52504902405497,343.362780025497","147.14698654946653,472.4606317304915","329.6398194903066,403.8589774402663","179.26704115811953,471.1899427124498","247.59015510054417,475.6441465147738","200.22614460510965,587.5886226906387","234.19106135386903,643.1860333750684","227.80795546357274,658.5873199344145","236.47989556576027,657.1766181678623"
"209.7234711702696,54.911761153996686","374.3518829345703,438.2294443330876","221.5809828761951,48.20436707730423","373.1465411798499,390.9982584793744","234.5123917694686,38.37313633484599","257.99015208440994,93.58295039907968","241.80616896811165,90.9040005754404","241.2660895915347,184.27582232404774","301.7923172531425,303.18992703805174","360.5895603936934,371.24951433114967","368.4887382418265,382.7837012621215","257.8061316226707,445.1824974920963","269.88109745960753,446.2364523327304","254.51492508468925,619.8064128712457","220.76152944008203,547.0742667231578","239.2558950580048,654.3142296460816","240.93436188456616,653.4032205663302"
"371.6142741845276,446.7452913870607","366.7262910627669,435.51058045621045","157.14036827235833,194.65295517027144","340.46432744482615,363.0860918690722","189.03647527434947,185.13424943857154","328.617328985192,367.09667755008206","231.24766160541935,268.221743097565","281.9312489431656,316.0103556710922","295.14129751480044,329.3991712280748","334.40676499897404,419.8192344101486","325.4080059481966,401.4271628531964","192.48070365816704,450.73681248765047","255.68533541905742,459.40259050302467","227.93625958513195,623.6210656073307","241.18799395134477,650.7679861343324","229.46810141240576,657.3116139215253","243.5287952942607,655.7681547528574"
"342.92121899081576,441.4458011374863","346.1842484826708,423.7238843153423","155.64710078257997,244.3259124162132","329.3573919511491,423.4379927935767","168.48017990171678,238.4032535181899","190.65592104544436,283.66555833630986","209.92326150144584,281.82050059277725","157.36447048558335,423.36551651416585","284.77881194830866,336.1401984663789","185.97341004605425,495.19807689384726","330.48866749923053,388.2048343406113","205.12875737290437,489.21268626409744","263.0214361643513,489.98680856905094","234.97288741768568,634.0900287553958","243.1044582559905,666.6657622222307","230.5777320416521,668.2969030239238","237.31440381595598,668.8011495983554"
"367.4427185503889,434.18339235773345","384.6780359587317,415.82659413378525","214.22331451534762,45.937138865430065","371.50621385982527,387.86232796160624","235.62526913654017,41.50914403715022","257.204828047103,94.56236427396188","216.47026967445703,259.1346146995455","182.45317321064874,351.4690473385822","311.6314016260526,303.8494881952783","164.27144138915065,174.43377127443304","362.6412667894178,373.5318996563032","264.1111998502382,447.47271704766536","212.45040240454767,459.6882504711819","261.3099221849256,601.0926747600392","225.153669988135,604.6742687893285","249.61397433744793,636.9155230689141","232.14984887861556,655.1695886752948"
"342.7504946935038,347.1494147749726","348.8087142172491,339.5598207466333","156.91027505481293,163.6285536947881","338.58512332188945,339.3550887645914","181.9513976100818,172.23677134235544","215.49845147040105,259.13619698253586","225.60355576095878,254.39114255200099","298.2196881186637,317.89182521953654","300.9905855943257,319.6287088357057","341.7227475652435,387.1318921040932","341.1129019770641,386.8436850462442","204.10130013194993,444.9597429208718","259.57840598139785,447.62781937298604","214.3618033442516,642.9032678270154","232.18098277526144,645.2111240490865","221.53802157747145,646.4174411640092","233.25990467591043,644.9744762613616"
"139.90966007217827,218.023699452441","352.7406779931213,418.8724888901766","147.7432654117332,203.1666989456355","327.67283749116535,407.0302198833065","165.02592141711762,206.79543343035627","164.44096748559855,315.70111582715225","210.8332950577198,270.37306908039733","139.49500526992267,392.3654667598264","282.0469912814723,344.4052729625182","150.263738906801,463.51112336036294","322.5211922018444,401.9007285745227","185.64081267716819,467.8889530642023","245.06073375063647,457.72255329770337","200.93857164791126,585.5835999960101","236.03457068654814,618.4933109506095","221.83840280376984,657.8849406557788","237.5758048625308,657.1752288462122"
"139.57621236719513,126.92772163955154","385.229923411566,412.9311706305478","155.9934194839418,110.65106596000463","369.4574643146203,387.93461127967686","184.30389107433274,140.098751379822","253.09304717542597,91.69073290398148","242.43972733790775,87.3546696822467","319.2552251852904,305.13588426641917","310.8097063947745,306.6884898026166","356.0903161490474,390.7956490720756","363.1951158130215,375.62850180303076","268.7360812532299,473.54738999897404","263.78930898584747,452.26085974548573","227.92292476906385,618.0089779864953","231.33246330528408,619.9487025635715","260.5302799388129,540.1748568167482","261.26568538205635,538.9949754054444"
"340.4246708613889,374.13220238592834","370.36751719671463,414.809842239558","147.21849208490397,157.28650297172337","347.68240540500744,381.19956584292163","171.69607371764425,153.86966898283606","213.41740847932692,259.1538336490379","223.1403446717021,257.47987472593553","177.01624016075283,349.9015065946468","297.18148572157327,317.44052723687906","340.9449992495288,406.64692147696525","333.69599997672594,386.5958069085147","203.8279943800158,453.56327160787026","254.18942029188582,450.8099448356183","225.54358774029328,626.5049114301511","261.04550631037023,657.0204738513041","262.3565892913462,666.4399202695616","267.12367008075637,666.5681237840466"
"342.3790910772776,445.39471637414124","340.5771515842542,439.4237592526447","153.28579474423185,209.12648360552953","319.8982338812565,413.4414375987962","175.46758486974102,235.90158692593704","153.2101148315905,306.35626826304866","211.6573093874445,273.0762452003093","139.10342549721094,389.73135150360224","267.7113103013095,349.4483175908545","150.51354446114271,452.82947822303623","330.9048683671172,392.6047774140473","177.4870557970574,457.3944032424155","236.01810508757717,455.55193118084264","213.43771991655524,637.9098142631323","237.12891459186716,639.5529186679231","267.57104349692975,658.5369956168682","278.3535371179247,658.5274247343901"
"142.74251612800572,135.85167228015945","383.37711835928,402.50180314950904","223.48229573765622,42.01697486847755","190.5342843319192,33.02267293521866","189.3156367498613,142.2772173751653","230.48929708755435,217.79509815260593","215.888002031972,226.84253440292892","165.57446550302473,154.8465261199595","298.9683704005141,304.21308524877645","175.88633674591898,438.5110907053669","351.9823424639869,368.99615039157493","265.70258453012906,449.2530169653985","207.57573477303475,468.87957799295503","234.99041593677805,612.6117335219327","238.83911441550646,635.2328615893649","229.60036732714462,660.6338679094722","263.7103050320993,658.6702933107368"
