鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[927.0781860351562, 281.92144775390625]","[938.7793579101562, 264.3696594238281]","[932.9287719726562, 264.3696594238281]","[973.8829956054688, 270.2202453613281]","[991.4347534179688, 270.2202453613281]","[991.4347534179688, 346.27801513671875]","[1014.8370971679688, 328.7262268066406]","[1003.1359252929688, 463.2899475097656]","[1044.090087890625, 445.7381591796875]","[968.0324096679688, 568.6007080078125]","[985.5841674804688, 580.3018798828125]","[1026.538330078125, 551.0488891601562]","[1026.538330078125, 545.1983032226562]","[1032.388916015625, 691.4631958007812]","[979.7335815429688, 668.0608520507812]","[1067.492431640625, 849.4292602539062]","[1032.388916015625, 808.4751586914062]"
"[927.2236938476562, 278.1285705566406]","[938.8564453125, 266.4958801269531]","[933.0401000976562, 266.4958801269531]","[973.7545166015625, 266.4958801269531]","[991.2035522460938, 272.3122253417969]","[991.2035522460938, 342.1083984375]","[1014.4689331054688, 330.4757080078125]","[1002.8362426757812, 464.251708984375]","[1043.5506591796875, 446.80267333984375]","[962.121826171875, 563.129638671875]","[1002.8362426757812, 568.9459838867188]","[1026.1015625, 551.4969482421875]","[1020.2853393554688, 539.8641967773438]","[1026.1015625, 691.0892944335938]","[973.7545166015625, 667.8239135742188]","[1066.8160400390625, 853.947021484375]","[1020.2853393554688, 813.2326049804688]"
"[924.4295043945312, 266.1142272949219]","[930.0857543945312, 254.80157470703125]","[930.0857543945312, 260.4578857421875]","[975.3363647460938, 254.80157470703125]","[980.9927368164062, 271.77056884765625]","[992.3053588867188, 333.9901123046875]","[1014.9306030273438, 322.677490234375]","[1003.6179809570312, 447.1165466308594]","[1054.5247802734375, 424.49127197265625]","[958.3673706054688, 548.9303588867188]","[1026.2431640625, 531.9613647460938]","[1020.5869750976562, 537.6177368164062]","[1014.9306030273438, 531.9613647460938]","[1020.5869750976562, 679.0258178710938]","[969.6800537109375, 656.4004516601562]","[1060.18115234375, 848.7153930664062]","[1020.5869750976562, 803.4649047851562]"
"[921.1759643554688, 270.94329833984375]","[926.7092895507812, 259.876708984375]","[926.7092895507812, 254.34339904785156]","[965.4423828125, 265.4100036621094]","[982.0422973632812, 259.876708984375]","[982.0422973632812, 337.3428649902344]","[1004.1754760742188, 326.27630615234375]","[998.6421508789062, 448.0088195800781]","[1048.4417724609375, 431.408935546875]","[948.8424682617188, 553.1414794921875]","[1026.30859375, 536.5416259765625]","[1009.7088012695312, 542.0748901367188]","[1009.7088012695312, 536.5416259765625]","[998.6421508789062, 680.4073486328125]","[965.4423828125, 663.8074340820312]","[1048.4417724609375, 846.40625]","[1009.7088012695312, 807.6731567382812]"
"[906.8745727539062, 265.16888427734375]","[918.1478881835938, 253.8955841064453]","[918.1478881835938, 248.2589569091797]","[951.9677124023438, 253.8955841064453]","[968.8776245117188, 253.8955841064453]","[968.8776245117188, 327.1719665527344]","[991.4242553710938, 321.53533935546875]","[997.0608520507812, 439.9048156738281]","[1019.6074829101562, 434.2681884765625]","[946.3311157226562, 535.727783203125]","[1013.9707641601562, 535.727783203125]","[997.0608520507812, 530.0911254882812]","[1013.9707641601562, 524.4544677734375]","[968.8776245117188, 665.3705444335938]","[963.2410278320312, 654.0972900390625]","[1025.2440185546875, 828.8331909179688]","[1002.697509765625, 800.6499633789062]"
"[892.6246337890625, 267.707275390625]","[903.3519897460938, 256.9798583984375]","[897.9883422851562, 256.9798583984375]","[946.2615966796875, 262.34356689453125]","[962.3527221679688, 273.07098388671875]","[956.989013671875, 332.0716552734375]","[973.0801391601562, 326.70794677734375]","[989.1712036132812, 444.7093505859375]","[1010.6260375976562, 439.3456726074219]","[946.2615966796875, 546.6196899414062]","[999.8986206054688, 535.8922729492188]","[983.8074951171875, 546.6196899414062]","[989.1712036132812, 541.2559204101562]","[940.8978881835938, 691.4395141601562]","[951.6253051757812, 686.0758666992188]","[1005.2622680664062, 830.8956909179688]","[983.8074951171875, 809.4408569335938]"
"[877.74365234375, 263.9352111816406]","[888.6487426757812, 253.03004455566406]","[888.6487426757812, 253.03004455566406]","[932.2693481445312, 258.4826354980469]","[943.1744995117188, 263.9352111816406]","[943.1744995117188, 334.8186340332031]","[948.6270141601562, 323.9134826660156]","[975.889892578125, 438.4174499511719]","[964.9847412109375, 443.8700256347656]","[948.6270141601562, 542.0162963867188]","[954.07958984375, 542.0162963867188]","[959.5321655273438, 542.0162963867188]","[975.889892578125, 536.5636596679688]","[888.6487426757812, 678.3305053710938]","[937.721923828125, 678.3305053710938]","[959.5321655273438, 814.644775390625]","[981.3424682617188, 814.644775390625]"
"[865.2755737304688, 263.8419189453125]","[876.5089721679688, 252.6084747314453]","[870.8922729492188, 252.6084747314453]","[915.825927734375, 258.2252197265625]","[921.442626953125, 263.8419189453125]","[927.059326171875, 331.24237060546875]","[932.676025390625, 325.62567138671875]","[971.9929809570312, 432.34307861328125]","[960.7595825195312, 443.57647705078125]","[955.1428833007812, 539.0604248046875]","[949.5261840820312, 527.8270263671875]","[932.676025390625, 544.6771240234375]","[943.909423828125, 539.0604248046875]","[842.8087768554688, 657.01123046875]","[921.442626953125, 668.24462890625]","[927.059326171875, 791.8121337890625]","[960.7595825195312, 825.5122680664062]"
"[855.0520629882812, 277.42999267578125]","[870.1277465820312, 267.3795166015625]","[865.1024780273438, 262.354248046875]","[900.2792358398438, 277.42999267578125]","[915.3549194335938, 267.3795166015625]","[915.3549194335938, 342.7581787109375]","[915.3549194335938, 342.7581787109375]","[965.607421875, 448.2883605957031]","[930.4307250976562, 453.3135986328125]","[965.607421875, 543.7680053710938]","[880.1782836914062, 528.6922607421875]","[920.3801879882812, 543.7680053710938]","[930.4307250976562, 543.7680053710938]","[804.799560546875, 634.2224731445312]","[905.3045043945312, 674.4243774414062]","[900.2792358398438, 759.853515625]","[950.5316772460938, 825.1817016601562]"
"[846.0861206054688, 276.33306884765625]","[860.2507934570312, 266.88995361328125]","[850.8076782226562, 266.88995361328125]","[893.3016967773438, 276.33306884765625]","[898.0232543945312, 290.49774169921875]","[912.18798828125, 347.15655517578125]","[907.4663696289062, 342.4349670410156]","[964.1251831054688, 441.58782958984375]","[912.18798828125, 469.917236328125]","[973.5682983398438, 550.1837768554688]","[836.6429443359375, 512.4112548828125]","[912.18798828125, 545.4622192382812]","[931.0742797851562, 554.9053344726562]","[784.7057495117188, 625.7288208007812]","[898.0232543945312, 682.3875732421875]","[879.1370239257812, 748.489501953125]","[940.5173950195312, 833.4776000976562]"
"[846.2178955078125, 270.7505187988281]","[857.0120239257812, 259.9564208984375]","[851.6149291992188, 259.9564208984375]","[889.3942260742188, 265.35345458984375]","[905.5853881835938, 265.35345458984375]","[905.5853881835938, 335.51507568359375]","[900.1883544921875, 335.51507568359375]","[964.9529418945312, 427.2649230957031]","[894.7913208007812, 454.2501525878906]","[986.5410766601562, 535.205810546875]","[808.4385375976562, 475.83831787109375]","[905.5853881835938, 535.205810546875]","[927.1736450195312, 545.9999389648438]","[770.6592407226562, 610.7645263671875]","[889.3942260742188, 675.529052734375]","[873.203125, 734.8966064453125]","[937.9677124023438, 832.04345703125]"
"[844.8765258789062, 263.3836669921875]","[860.9849853515625, 252.64466857910156]","[855.6155395507812, 258.0141906738281]","[893.2018432617188, 263.3836669921875]","[898.5713500976562, 263.3836669921875]","[903.9408569335938, 327.8174743652344]","[898.5713500976562, 333.1869201660156]","[973.7440795898438, 413.72918701171875]","[893.2018432617188, 445.9460754394531]","[995.2220458984375, 515.7493286132812]","[796.5512084960938, 440.57659912109375]","[903.9408569335938, 526.48828125]","[925.4187622070312, 531.8577880859375]","[769.7037963867188, 601.6610717773438]","[893.2018432617188, 666.0948486328125]","[871.7239379882812, 725.1591796875]","[930.7882690429688, 827.1792602539062]"
"[824.6222534179688, 250.68240356445312]","[835.4699096679688, 239.83470153808594]","[835.4699096679688, 245.258544921875]","[868.0130004882812, 250.68240356445312]","[884.2846069335938, 250.68240356445312]","[878.8607788085938, 315.7686767578125]","[878.8607788085938, 326.6163635253906]","[949.3707885742188, 402.5503234863281]","[878.8607788085938, 440.5173034667969]","[965.6423950195312, 505.6035461425781]","[792.0791015625, 429.6695861816406]","[873.4368896484375, 521.8750610351562]","[900.5562133789062, 532.7227783203125]","[748.6882934570312, 603.2328491210938]","[873.4368896484375, 668.3191528320312]","[846.317626953125, 727.9815063476562]","[905.9800415039062, 820.1869506835938]"
"[826.0459594726562, 238.58583068847656]","[837.2885131835938, 227.34327697753906]","[831.667236328125, 227.34327697753906]","[865.3948364257812, 238.58583068847656]","[876.6373291015625, 261.0708923339844]","[876.6373291015625, 300.4197082519531]","[871.0160522460938, 311.6622619628906]","[944.0924682617188, 390.35992431640625]","[876.6373291015625, 424.08746337890625]","[949.7137451171875, 497.16387939453125]","[792.3184204101562, 418.4662170410156]","[876.6373291015625, 514.0276489257812]","[893.5011596679688, 514.0276489257812]","[752.9695434570312, 609.589111328125]","[865.3948364257812, 660.180419921875]","[842.9097290039062, 738.878173828125]","[893.5011596679688, 811.9544677734375]"
"[821.299072265625, 230.77426147460938]","[831.9402465820312, 220.133056640625]","[826.6196899414062, 225.4536590576172]","[863.8638305664062, 230.77426147460938]","[869.1844482421875, 220.133056640625]","[874.5050659179688, 294.6214599609375]","[869.1844482421875, 299.94207763671875]","[933.0316162109375, 379.7510681152344]","[874.5050659179688, 416.9952697753906]","[933.0316162109375, 491.4836730957031]","[794.696044921875, 406.35406494140625]","[869.1844482421875, 502.1248474121094]","[890.4668579101562, 502.1248474121094]","[762.7724609375, 624.4985961914062]","[847.9020385742188, 640.4603881835938]","[847.9020385742188, 762.8341674804688]","[874.5050659179688, 810.7195434570312]"
"[818.5507202148438, 227.82106018066406]","[829.4911499023438, 216.88059997558594]","[824.0209350585938, 216.88059997558594]","[862.3124389648438, 222.35084533691406]","[873.2528686523438, 227.82106018066406]","[867.7826538085938, 287.9934997558594]","[867.7826538085938, 293.4637451171875]","[917.0147094726562, 380.9873046875]","[878.7230834960938, 408.3384094238281]","[911.5444946289062, 490.3917236328125]","[807.6102905273438, 413.8086242675781]","[862.3124389648438, 501.3321838378906]","[884.193359375, 501.3321838378906]","[780.2590942382812, 638.0877075195312]","[834.9613647460938, 638.0877075195312]","[845.9017944335938, 785.78369140625]","[856.8422241210938, 780.3134765625]"
"[817.0466918945312, 226.36273193359375]","[822.9153442382812, 214.6253662109375]","[822.9153442382812, 208.7566680908203]","[858.12744140625, 226.36273193359375]","[875.7335205078125, 238.10009765625]","[863.9961547851562, 290.91827392578125]","[875.7335205078125, 290.91827392578125]","[905.076904296875, 390.6859130859375]","[875.7335205078125, 420.0293273925781]","[881.6022338867188, 496.32220458984375]","[811.177978515625, 425.89801025390625]","[863.9961547851562, 508.0595703125]","[875.7335205078125, 502.19091796875]","[787.7032470703125, 643.039306640625]","[805.3092651367188, 637.170654296875]","[852.2587890625, 807.3624267578125]","[852.2587890625, 748.6756591796875]"
"[810.0753173828125, 226.7530517578125]","[821.7138061523438, 215.11453247070312]","[821.7138061523438, 220.9337921142578]","[856.62939453125, 232.57232666015625]","[874.0872192382812, 232.57232666015625]","[850.8101196289062, 302.4034729003906]","[879.9064331054688, 296.584228515625]","[897.3641967773438, 407.150146484375]","[885.7256469726562, 407.150146484375]","[844.9909057617188, 506.07757568359375]","[810.0753173828125, 436.2464599609375]","[868.2678833007812, 517.7161254882812]","[868.2678833007812, 511.89678955078125]","[810.0753173828125, 657.3782958984375]","[763.521240234375, 610.8242797851562]","[856.62939453125, 826.1368408203125]","[850.8101196289062, 744.667236328125]"
"[803.4324340820312, 243.7376251220703]","[815.3258666992188, 231.8441925048828]","[815.3258666992188, 231.8441925048828]","[851.0061645507812, 243.7376251220703]","[874.79296875, 243.7376251220703]","[845.0594482421875, 309.1514587402344]","[886.6864624023438, 315.0981750488281]","[880.7396850585938, 428.0856628417969]","[922.3666381835938, 416.1922607421875]","[815.3258666992188, 517.2863159179688]","[845.0594482421875, 499.44622802734375]","[862.8995971679688, 529.1797485351562]","[851.0061645507812, 523.2330322265625]","[821.2725830078125, 683.794189453125]","[749.9120483398438, 600.540283203125]","[868.8463134765625, 850.3020629882812]","[839.1127319335938, 725.4212036132812]"
"[800.4190063476562, 258.8471374511719]","[812.1918334960938, 247.07423400878906]","[806.3053588867188, 241.1877899169922]","[847.5105590820312, 258.8471374511719]","[829.8511352539062, 717.9898071289062]","[841.6240844726562, 341.25738525390625]","[876.9426879882812, 329.4844970703125]","[853.39697265625, 458.98626708984375]","[929.9207153320312, 423.6676025390625]","[770.9867553710938, 517.8507080078125]","[888.7156372070312, 500.1913757324219]","[853.39697265625, 541.396484375]","[818.0783081054688, 523.7371826171875]","[835.7376098632812, 706.2169799804688]","[735.6680297851562, 588.488037109375]","[876.9426879882812, 865.15087890625]","[823.9647827148438, 700.3305053710938]"
"[795.3726196289062, 269.57696533203125]","[806.7036743164062, 258.245849609375]","[806.7036743164062, 263.911376953125]","[840.6970825195312, 269.57696533203125]","[863.3593139648438, 275.24249267578125]","[840.6970825195312, 348.894775390625]","[874.6904296875, 343.229248046875]","[835.031494140625, 473.5370788574219]","[931.3460083007812, 433.8781433105469]","[738.7169799804688, 513.1959838867188]","[897.3526000976562, 524.527099609375]","[852.0281372070312, 558.5204467773438]","[852.0281372070312, 547.1893920898438]","[840.6970825195312, 711.4905395507812]","[721.7202758789062, 581.1826782226562]","[874.6904296875, 870.1261596679688]","[812.3692626953125, 694.4938354492188]"
"[795.7449340820312, 273.95709228515625]","[806.930419921875, 262.7716369628906]","[801.3377075195312, 268.3643493652344]","[840.48681640625, 273.95709228515625]","[851.6723022460938, 279.5498352050781]","[840.48681640625, 352.2554016113281]","[874.043212890625, 346.66265869140625]","[823.7086181640625, 469.70281982421875]","[929.9706420898438, 430.5536804199219]","[723.0393676757812, 480.8883056640625]","[918.7850952148438, 520.0374145507812]","[851.6723022460938, 559.1865844726562]","[834.8941040039062, 548.0011596679688]","[846.0795288085938, 715.7831420898438]","[717.4466552734375, 581.5575561523438]","[874.043212890625, 866.7869873046875]","[801.3377075195312, 693.4122314453125]"
"[792.1997680664062, 272.33880615234375]","[803.6714477539062, 260.8670654296875]","[797.9356079101562, 266.6029357910156]","[838.0866088867188, 266.6029357910156]","[861.030029296875, 272.33880615234375]","[832.3507690429688, 346.9049377441406]","[872.5017700195312, 341.1690673828125]","[815.1431274414062, 455.88623046875]","[929.8602905273438, 421.4710693359375]","[723.3694458007812, 450.15032958984375]","[918.3886108398438, 518.9806518554688]","[843.8224487304688, 559.131591796875]","[838.0866088867188, 547.659912109375]","[838.0866088867188, 708.2638549804688]","[717.6336059570312, 587.8109130859375]","[872.5017700195312, 863.1320190429688]","[797.9356079101562, 702.5280151367188]"
"[795.139892578125, 253.42222595214844]","[807.0563354492188, 247.46397399902344]","[795.139892578125, 247.46397399902344]","[842.8058471679688, 259.3804931640625]","[854.7223510742188, 259.3804931640625]","[836.8475952148438, 330.87945556640625]","[866.6388549804688, 330.87945556640625]","[818.9728393554688, 444.08612060546875]","[920.2630004882812, 414.2948913574219]","[729.5991821289062, 426.2113952636719]","[914.3047485351562, 509.6268005371094]","[842.8058471679688, 545.3762817382812]","[848.7640991210938, 539.4180297851562]","[818.9728393554688, 688.3742065429688]","[729.5991821289062, 604.958740234375]","[860.6806030273438, 849.2468872070312]","[795.139892578125, 724.1237182617188]"
"[792.26318359375, 251.6323699951172]","[809.7830200195312, 239.95249938964844]","[798.1030883789062, 239.95249938964844]","[844.8226928710938, 251.6323699951172]","[862.3424682617188, 251.6323699951172]","[833.1427612304688, 327.5516357421875]","[868.1824340820312, 315.87176513671875]","[827.3027954101562, 426.8307189941406]","[914.9020385742188, 409.31085205078125]","[739.7036743164062, 403.4709167480469]","[897.3821411132812, 508.5898742675781]","[844.8226928710938, 531.9496459960938]","[856.5025024414062, 531.9496459960938]","[792.26318359375, 666.268310546875]","[739.7036743164062, 619.5487670898438]","[844.8226928710938, 823.94677734375]","[803.9430541992188, 765.54736328125]"
"[797.5360717773438, 246.56610107421875]","[808.6618041992188, 235.4404296875]","[797.5360717773438, 235.4404296875]","[842.0387573242188, 246.56610107421875]","[847.6016235351562, 257.6917724609375]","[842.0387573242188, 324.44586181640625]","[864.2901000976562, 318.88299560546875]","[842.0387573242188, 424.576904296875]","[908.7928466796875, 419.01409912109375]","[747.4705200195312, 407.888427734375]","[808.6618041992188, 430.1397705078125]","[836.4759521484375, 524.7080078125]","[875.4158325195312, 519.1451416015625]","[758.5962524414062, 658.2161254882812]","[775.2847290039062, 658.2161254882812]","[830.9131469726562, 797.2870483398438]","[814.2245483398438, 797.2870483398438]"
"[794.2467651367188, 247.91513061523438]","[804.3395385742188, 237.82229614257812]","[799.2931518554688, 247.91513061523438]","[839.6644897460938, 242.86871337890625]","[839.6644897460938, 242.86871337890625]","[849.7573852539062, 318.5650329589844]","[844.7108764648438, 318.5650329589844]","[859.8501586914062, 429.5862731933594]","[859.8501586914062, 434.6326904296875]","[763.9682006835938, 434.6326904296875]","[769.0145874023438, 439.6790771484375]","[839.6644897460938, 525.4682006835938]","[859.8501586914062, 530.5146484375]","[733.689697265625, 636.4894409179688]","[799.2931518554688, 661.7215576171875]","[819.4788208007812, 767.6963500976562]","[839.6644897460938, 813.1141357421875]"
"[791.6751098632812, 254.2186737060547]","[802.9872436523438, 242.90650939941406]","[797.3311767578125, 237.2504425048828]","[842.5797729492188, 254.2186737060547]","[853.8919067382812, 265.53082275390625]","[853.8919067382812, 327.74761962890625]","[836.9236450195312, 327.74761962890625]","[870.860107421875, 440.8690490722656]","[836.9236450195312, 446.5251159667969]","[786.01904296875, 480.4615478515625]","[780.3629760742188, 486.11761474609375]","[842.5797729492188, 525.7100830078125]","[842.5797729492188, 525.7100830078125]","[706.8340454101562, 610.5511474609375]","[808.6433715820312, 667.1118774414062]","[797.3311767578125, 734.9847412109375]","[853.8919067382812, 831.1378784179688]"
"[798.4224243164062, 266.078125]","[808.0194702148438, 256.4810485839844]","[798.4224243164062, 251.68247985839844]","[841.6093139648438, 266.078125]","[856.0049438476562, 275.6752014160156]","[856.0049438476562, 338.0562438964844]","[836.8107299804688, 342.85479736328125]","[884.7962036132812, 453.22125244140625]","[832.01220703125, 462.8183288574219]","[817.6166381835938, 520.4008178710938]","[760.0341186523438, 482.01251220703125]","[827.2136840820312, 544.3934936523438]","[851.2063598632812, 549.1920776367188]","[688.0559692382812, 587.5803833007812]","[827.2136840820312, 688.3497314453125]","[793.6238403320312, 707.5439453125]","[870.4005737304688, 841.9030151367188]"
"[795.8507690429688, 279.7413024902344]","[806.8466186523438, 268.7454528808594]","[795.8507690429688, 274.2433776855469]","[839.8341674804688, 274.2433776855469]","[856.3279418945312, 290.7371520996094]","[850.8300170898438, 351.2143249511719]","[839.8341674804688, 351.2143249511719]","[905.8092651367188, 455.6748352050781]","[828.8383178710938, 466.6706848144531]","[845.3320922851562, 538.1436767578125]","[740.87158203125, 461.1727600097656]","[839.8341674804688, 560.1353759765625]","[812.3445434570312, 543.6416015625]","[839.8341674804688, 703.0813598632812]","[685.892333984375, 571.1312255859375]","[878.3196411132812, 846.02734375]","[784.8549194335938, 686.5875854492188]"
"[800.088623046875, 287.130615234375]","[805.5645141601562, 276.17889404296875]","[800.088623046875, 276.17889404296875]","[843.8955078125, 281.6547546386719]","[783.6610717773438, 692.3438720703125]","[854.84716796875, 352.84088134765625]","[838.4196166992188, 352.84088134765625]","[915.0816040039062, 451.4062805175781]","[816.5161743164062, 462.35797119140625]","[871.2747802734375, 539.0199584960938]","[739.854248046875, 434.97869873046875]","[838.4196166992188, 544.4957885742188]","[821.9920654296875, 533.5441284179688]","[685.095703125, 571.8750610351562]","[685.095703125, 571.8750610351562]","[778.1852416992188, 681.3922119140625]","[876.7506103515625, 845.6678466796875]"
"[796.6381225585938, 279.6053466796875]","[807.6569213867188, 268.5865478515625]","[796.6381225585938, 274.095947265625]","[840.7134399414062, 274.095947265625]","[846.2228393554688, 274.095947265625]","[851.7322387695312, 345.7183532714844]","[840.7134399414062, 345.7183532714844]","[917.84521484375, 433.8690185546875]","[818.6757202148438, 455.9066467285156]","[873.7698364257812, 527.5291137695312]","[747.0533447265625, 417.34075927734375]","[829.694580078125, 538.5479125976562]","[835.2039794921875, 538.5479125976562]","[680.9403686523438, 582.6232299804688]","[840.7134399414062, 692.8115234375]","[780.1098022460938, 698.3209838867188]","[873.7698364257812, 836.0563354492188]"
"[792.402099609375, 272.7213439941406]","[803.1513061523438, 261.97216796875]","[797.7766723632812, 261.97216796875]","[840.7733154296875, 261.97216796875]","[846.1478881835938, 272.7213439941406]","[851.5224609375, 326.4671325683594]","[840.7733154296875, 331.8417053222656]","[910.642822265625, 423.20953369140625]","[830.0241088867188, 444.7078552246094]","[867.6461791992188, 514.5773315429688]","[760.1546020507812, 412.4603576660156]","[830.0241088867188, 530.7011108398438]","[840.7733154296875, 536.07568359375]","[695.6597290039062, 605.9451293945312]","[824.6495971679688, 670.4401245117188]","[792.402099609375, 729.5604248046875]","[862.2716674804688, 826.3027954101562]"
"[794.0770874023438, 263.06451416015625]","[799.1168212890625, 247.94520568847656]","[799.1168212890625, 252.98497009277344]","[834.3952026367188, 247.94520568847656]","[839.4349365234375, 258.0247497558594]","[854.5542602539062, 318.501953125]","[849.5144653320312, 313.462158203125]","[899.912109375, 414.2574462890625]","[839.4349365234375, 434.41650390625]","[844.4746704101562, 499.9334716796875]","[768.8782348632812, 414.2574462890625]","[839.4349365234375, 525.1322631835938]","[864.6337280273438, 520.092529296875]","[718.4805908203125, 630.9673461914062]","[804.1565551757812, 656.1661376953125]","[809.1963500976562, 767.0409545898438]","[844.4746704101562, 812.3988037109375]"
"[792.2617797851562, 258.6580810546875]","[803.167724609375, 242.2991180419922]","[792.2617797851562, 247.7521209716797]","[835.8855590820312, 236.8461456298828]","[852.2445068359375, 236.8461456298828]","[846.7915649414062, 307.73492431640625]","[863.1504516601562, 302.28192138671875]","[879.5093994140625, 416.79449462890625]","[857.697509765625, 416.79449462890625]","[819.5266723632812, 493.1361999511719]","[792.2617797851562, 433.1534423828125]","[841.3385620117188, 514.9481201171875]","[857.697509765625, 514.9481201171875]","[754.0908813476562, 651.2726440429688]","[781.3557739257812, 640.36669921875]","[819.5266723632812, 803.9560546875]","[835.8855590820312, 771.2381591796875]"
"[790.0189819335938, 256.2581481933594]","[802.1932983398438, 237.9966583251953]","[790.0189819335938, 244.0838165283203]","[838.7162475585938, 237.9966583251953]","[850.8905639648438, 244.0838165283203]","[844.8034057617188, 311.0425720214844]","[881.3263549804688, 304.9554138183594]","[863.0648803710938, 426.6986083984375]","[869.1520385742188, 432.7857666015625]","[790.0189819335938, 487.5701904296875]","[790.0189819335938, 475.3958740234375]","[838.7162475585938, 518.0059814453125]","[856.9777221679688, 511.9188232421875]","[753.4960327148438, 627.5748901367188]","[765.6703491210938, 633.6620483398438]","[832.6290893554688, 828.451171875]","[832.6290893554688, 755.4052124023438]"
"[793.6047973632812, 270.563720703125]","[799.6868286132812, 252.3176727294922]","[793.6047973632812, 258.39971923828125]","[830.0968627929688, 246.2356414794922]","[848.3429565429688, 246.2356414794922]","[836.1788940429688, 319.2198486328125]","[878.7529907226562, 313.13787841796875]","[836.1788940429688, 440.8601989746094]","[909.1631469726562, 422.6141662597656]","[757.1127319335938, 471.2702941894531]","[872.6709594726562, 483.434326171875]","[836.1788940429688, 513.8444213867188]","[854.4249267578125, 513.8444213867188]","[811.850830078125, 671.9767456054688]","[726.7025756835938, 598.9926147460938]","[854.4249267578125, 848.3551635742188]","[811.850830078125, 726.7149047851562]"
"[792.2003173828125, 275.2862243652344]","[798.0398559570312, 263.6071472167969]","[792.2003173828125, 263.6071472167969]","[827.2374877929688, 257.76763916015625]","[850.5956420898438, 251.92808532714844]","[833.0770263671875, 333.6815490722656]","[879.7932739257812, 327.8420104980469]","[815.5584106445312, 444.63262939453125]","[920.6699829101562, 421.27447509765625]","[722.1259155273438, 462.15118408203125]","[891.4723510742188, 508.867431640625]","[833.0770263671875, 526.3860473632812]","[856.4351196289062, 526.3860473632812]","[833.0770263671875, 695.732421875]","[716.2864379882812, 578.9418334960938]","[868.1141967773438, 859.2392578125]","[798.0398559570312, 689.8929443359375]"
"[790.1727905273438, 287.7007141113281]","[795.990966796875, 270.2461242675781]","[790.1727905273438, 281.8825378417969]","[825.0819702148438, 270.2461242675781]","[848.3546752929688, 264.4279479980469]","[836.7183227539062, 345.8826904296875]","[877.4457397460938, 340.0644836425781]","[784.3545532226562, 456.4284362792969]","[929.8095092773438, 433.1556396484375]","[702.8998413085938, 427.33746337890625]","[906.5366821289062, 526.2467651367188]","[842.5365600585938, 549.5195922851562]","[854.1729125976562, 543.7013549804688]","[842.5365600585938, 694.9744873046875]","[714.5361938476562, 561.1559448242188]","[871.6275024414062, 863.7021484375]","[795.990966796875, 665.8834838867188]"
"[783.6432495117188, 294.02716064453125]","[789.2754516601562, 277.1307373046875]","[794.9075317382812, 282.76287841796875]","[823.0682983398438, 271.49859619140625]","[845.5968627929688, 277.1307373046875]","[834.3325805664062, 344.716552734375]","[879.3898315429688, 344.716552734375]","[778.0111083984375, 451.72735595703125]","[935.7112426757812, 434.8309020996094]","[693.5288696289062, 412.3023376464844]","[930.0791625976562, 524.9452514648438]","[839.9647827148438, 553.1060180664062]","[862.4933471679688, 547.4739379882812]","[839.9647827148438, 705.1740112304688]","[716.0574340820312, 558.7381591796875]","[868.12548828125, 862.8742065429688]","[794.9075317382812, 671.3811645507812]"
"[779.3411254882812, 284.13330078125]","[785.0263061523438, 272.76300048828125]","[785.0263061523438, 278.4481506347656]","[819.13720703125, 267.0778503417969]","[847.5629272460938, 272.76300048828125]","[830.5075073242188, 340.9848327636719]","[875.9887084960938, 335.2997131347656]","[779.3411254882812, 443.31756591796875]","[927.1550903320312, 426.26214599609375]","[705.4341430664062, 392.1512145996094]","[932.8402709960938, 522.9097290039062]","[847.5629272460938, 545.6503295898438]","[858.9332885742188, 539.9651489257812]","[830.5075073242188, 693.4642333984375]","[716.8045043945312, 562.7057495117188]","[864.6184692382812, 852.6485595703125]","[790.7114868164062, 687.7791137695312]"
"[777.3381958007812, 283.1585388183594]","[783.0337524414062, 266.072021484375]","[783.0337524414062, 271.76751708984375]","[817.2068481445312, 260.3764953613281]","[839.9888305664062, 266.072021484375]","[834.2933349609375, 328.72265625]","[874.1619262695312, 323.02716064453125]","[794.4247436523438, 431.24188232421875]","[925.4215698242188, 414.15533447265625]","[720.3831176757812, 385.67779541015625]","[925.4215698242188, 505.2835388183594]","[851.3798828125, 533.7611083984375]","[828.5978393554688, 528.0656127929688]","[811.5112915039062, 676.14892578125]","[726.0785522460938, 579.3252563476562]","[845.6843872070312, 835.623291015625]","[800.1203002929688, 704.62646484375]"
"[777.1954956054688, 277.42120361328125]","[782.716064453125, 260.85955810546875]","[777.1954956054688, 266.3800964355469]","[815.83935546875, 249.81842041015625]","[837.9215698242188, 260.85955810546875]","[832.4010009765625, 316.0650634765625]","[871.0448608398438, 310.54449462890625]","[815.83935546875, 420.95550537109375]","[920.7297973632812, 404.39385986328125]","[733.0310668945312, 393.352783203125]","[909.6887817382812, 481.68157958984375]","[843.4420776367188, 514.8048706054688]","[876.5653686523438, 509.28436279296875]","[793.7571411132812, 658.3392333984375]","[738.5516357421875, 597.6131591796875]","[832.4010009765625, 818.4351806640625]","[821.3599243164062, 741.1474609375]"
