鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[62.942970275878906, 143.89588928222656]","[47.974220275878906, 140.15370178222656]","[44.232032775878906, 158.86463928222656]","[44.232032775878906, 188.80213928222656]","[40.489845275878906, 214.99746704101562]","[145.27108764648438, 192.54434204101562]","[163.98202514648438, 267.38812255859375]","[231.34140014648438, 188.80213928222656]","[283.7320556640625, 263.64593505859375]","[287.4742431640625, 181.31776428222656]","[377.2867431640625, 226.22402954101562]","[336.1226806640625, 211.25527954101562]","[351.0914306640625, 244.93496704101562]","[463.3570556640625, 248.67715454101562]","[463.3570556640625, 259.90374755859375]","[294.9586181640625, 177.57557678222656]","[298.7008056640625, 177.57557678222656]"
"[81.65390014648438, 145.6038360595703]","[59.200782775878906, 145.6038360595703]","[59.200782775878906, 160.5725860595703]","[66.68515014648438, 201.73666381835938]","[62.942970275878906, 220.44760131835938]","[156.49765014648438, 190.51010131835938]","[178.95077514648438, 269.0960693359375]","[246.31015014648438, 194.25228881835938]","[298.7008056640625, 261.6116943359375]","[287.4742431640625, 175.5413360595703]","[384.7711181640625, 224.18978881835938]","[332.3804931640625, 212.96322631835938]","[366.0601806640625, 254.12728881835938]","[467.0992431640625, 242.90072631835938]","[467.0992431640625, 261.6116943359375]","[44.232032775878906, 149.3460235595703]","[403.4820556640625, 246.64291381835938]"
"[89.13827514648438, 157.0982208251953]","[62.82598876953125, 159.1783905029297]","[66.68514251708984, 175.78013610839844]","[66.70304870605469, 217.07530212402344]","[68.49520874023438, 226.4860382080078]","[158.5519256591797, 201.84532165527344]","[184.54954528808594, 269.4944763183594]","[243.7660369873047, 196.1881561279297]","[300.4503173828125, 265.8009033203125]","[285.4510498046875, 172.26937866210938]","[386.54443359375, 222.8527069091797]","[331.80535888671875, 216.429443359375]","[366.63232421875, 257.0198059082031]","[425.9351806640625, 210.46246337890625]","[463.3570556640625, 258.5089416503906]","[51.71641159057617, 175.05259704589844]","[300.54998779296875, 262.01348876953125]"
"[81.65390014648438, 162.0438995361328]","[55.458595275878906, 165.7860870361328]","[59.200782775878906, 180.7548370361328]","[62.942970275878906, 221.91891479492188]","[62.942970275878906, 229.40328979492188]","[152.75546264648438, 203.20797729492188]","[178.95077514648438, 274.3095703125]","[242.56796264648438, 203.20797729492188]","[291.2164306640625, 263.0830078125]","[283.7320556640625, 165.7860870361328]","[381.0289306640625, 221.91891479492188]","[332.3804931640625, 218.17672729492188]","[351.0914306640625, 255.59860229492188]","[463.3570556640625, 240.62985229492188]","[463.3570556640625, 263.0830078125]","[472.7125244140625, 249.98532104492188]","[472.7125244140625, 249.98532104492188]"
"[74.16952514648438, 166.3889923095703]","[51.716407775878906, 166.3889923095703]","[55.458595275878906, 185.0999298095703]","[467.0992431640625, 237.49058532714844]","[62.942970275878906, 233.74839782714844]","[145.27108764648438, 207.55308532714844]","[163.98202514648438, 271.1702880859375]","[238.82577514648438, 203.81089782714844]","[287.4742431640625, 259.9437255859375]","[272.5054931640625, 170.1311798095703]","[377.2867431640625, 222.52183532714844]","[317.4117431640625, 215.03746032714844]","[332.3804931640625, 259.9437255859375]","[459.6148681640625, 248.71714782714844]","[452.1304931640625, 259.9437255859375]","[452.1304931640625, 248.71714782714844]","[459.6148681640625, 256.2015380859375]"
"[74.16952514648438, 172.94097900390625]","[51.716407775878906, 169.19879150390625]","[55.458595275878906, 187.90972900390625]","[467.0992431640625, 251.5269317626953]","[59.200782775878906, 232.8159942626953]","[145.27108764648438, 214.1050567626953]","[163.98202514648438, 262.7535095214844]","[235.08358764648438, 199.1363067626953]","[287.4742431640625, 251.5269317626953]","[272.5054931640625, 169.19879150390625]","[373.5445556640625, 217.8472442626953]","[309.9273681640625, 221.5894317626953]","[321.1539306640625, 255.2691192626953]","[459.6148681640625, 251.5269317626953]","[459.6148681640625, 255.2691192626953]","[452.1304931640625, 244.0425567626953]","[463.3570556640625, 251.5269317626953]"
"[77.38880920410156, 166.24159240722656]","[55.458595275878906, 165.6586151123047]","[59.20078659057617, 183.4802703857422]","[467.0992431640625, 240.50238037109375]","[64.76262664794922, 228.45314025878906]","[143.4209747314453, 211.52430725097656]","[171.46640014648438, 254.46084594726562]","[242.92640686035156, 193.56675720214844]","[283.7320556640625, 241.77879333496094]","[276.2476806640625, 161.9164276123047]","[377.2867431640625, 211.51463317871094]","[324.8961181640625, 236.76019287109375]","[344.95623779296875, 237.4598388671875]","[460.42730712890625, 248.49319458007812]","[460.9512939453125, 248.67979431152344]","[447.5058898925781, 234.72979736328125]","[464.10699462890625, 243.55392456054688]"
"[81.65390014648438, 167.043701171875]","[55.458595275878906, 163.301513671875]","[62.942970275878906, 182.012451171875]","[62.942970275878906, 215.69215393066406]","[70.42733764648438, 223.17652893066406]","[145.27108764648438, 204.46559143066406]","[167.72421264648438, 249.37184143066406]","[238.82577514648438, 189.49684143066406]","[279.9898681640625, 238.14527893066406]","[276.2476806640625, 163.301513671875]","[373.5445556640625, 204.46559143066406]","[306.1851806640625, 208.20777893066406]","[324.8961181640625, 241.88746643066406]","[392.2554931640625, 200.72340393066406]","[403.4820556640625, 234.40309143066406]","[437.1617431640625, 223.17652893066406]","[463.3570556640625, 234.40309143066406]"
"[75.47859954833984, 165.4348602294922]","[51.008602142333984, 166.53260803222656]","[59.200782775878906, 181.6881103515625]","[57.431846618652344, 212.95899963378906]","[69.19108581542969, 230.3319854736328]","[146.67494201660156, 209.00108337402344]","[163.9397735595703, 250.2845001220703]","[226.9647674560547, 193.9378204345703]","[278.3240661621094, 245.3081512451172]","[265.0211181640625, 174.26222229003906]","[363.59979248046875, 208.1412353515625]","[296.8663024902344, 209.42869567871094]","[321.00872802734375, 245.03858947753906]","[401.3025207519531, 237.76890563964844]","[400.31561279296875, 235.78334045410156]","[430.57794189453125, 223.19700622558594]","[443.1503601074219, 226.1586456298828]"
"[72.35818481445312, 168.2154083251953]","[46.941890716552734, 168.5210723876953]","[57.3109016418457, 183.2108917236328]","[66.68515014648438, 219.2206268310547]","[62.94297409057617, 229.9337158203125]","[139.91998291015625, 207.35572814941406]","[156.49766540527344, 256.0631408691406]","[246.3101348876953, 199.64700317382812]","[265.0211181640625, 248.6684112548828]","[276.2476806640625, 180.09881591796875]","[351.0914001464844, 211.33946228027344]","[307.367431640625, 214.55857849121094]","[309.9273681640625, 239.9738311767578]","[433.4195556640625, 250.67393493652344]","[424.8871154785156, 249.79576110839844]","[421.6946105957031, 227.3512420654297]","[437.1617431640625, 236.2316436767578]"
"[66.68515014648438, 169.5743408203125]","[44.80910110473633, 168.67759704589844]","[51.71641159057617, 184.37657165527344]","[392.2554931640625, 234.99111938476562]","[59.20078659057617, 231.23399353027344]","[136.2737579345703, 204.32420349121094]","[150.90040588378906, 257.4278869628906]","[243.42095947265625, 198.41481018066406]","[253.7945098876953, 253.68882751464844]","[332.3804931640625, 201.31143188476562]","[336.1226806640625, 216.26473999023438]","[287.4742431640625, 212.53799438476562]","[305.2004699707031, 243.38665771484375]","[429.6773681640625, 261.18646240234375]","[422.1929931640625, 257.44427490234375]","[398.3654479980469, 232.22164916992188]","[403.4820556640625, 234.99111938476562]"
"[66.68515014648438, 172.78811645507812]","[46.97488021850586, 169.60438537597656]","[51.716407775878906, 185.7871551513672]","[392.2554931640625, 237.6943359375]","[57.583343505859375, 230.6449737548828]","[136.22288513183594, 205.9990692138672]","[149.01327514648438, 258.7570495605469]","[253.79454040527344, 203.83816528320312]","[250.05235290527344, 256.9618225097656]","[313.6695556640625, 211.4990234375]","[330.44293212890625, 223.2109375]","[294.9586181640625, 241.1756134033203]","[301.3712158203125, 246.53871154785156]","[418.4508056640625, 263.8896484375]","[403.4820556640625, 252.6630859375]","[399.7398681640625, 232.95848083496094]","[463.3570556640625, 256.956298828125]"
"[74.16952514648438, 177.90769958496094]","[55.458595275878906, 170.42332458496094]","[59.200782775878906, 189.13427734375]","[77.91171264648438, 237.78271484375]","[66.68515014648438, 230.29833984375]","[137.78671264648438, 204.10302734375]","[149.01327514648438, 256.49365234375]","[238.82577514648438, 204.10302734375]","[250.05233764648438, 252.75146484375]","[309.9273681640625, 207.84521484375]","[324.8961181640625, 226.55615234375]","[272.5054931640625, 219.07177734375]","[294.9586181640625, 241.52490234375]","[407.2242431640625, 260.23583984375]","[403.4820556640625, 252.75146484375]","[399.7398681640625, 234.04052734375]","[463.3570556640625, 256.49365234375]"
"[84.18833923339844, 171.2250213623047]","[70.82638549804688, 167.88453674316406]","[74.1668701171875, 184.5869903564453]","[473.355224609375, 249.7264862060547]","[80.84784698486328, 224.67283630371094]","[144.31712341308594, 197.9489288330078]","[150.9980926513672, 248.05625915527344]","[221.1483612060547, 204.62989807128906]","[247.87225341796875, 251.39674377441406]","[311.341552734375, 201.2894287109375]","[331.38446044921875, 224.67283630371094]","[274.59619140625, 204.62989807128906]","[297.9795837402344, 238.03477478027344]","[411.5561828613281, 254.7372283935547]","[354.76788330078125, 224.67283630371094]","[468.344482421875, 254.7372283935547]","[418.2371826171875, 217.9918670654297]"
"[87.26283264160156, 169.66163635253906]","[71.87330627441406, 170.13613891601562]","[74.16952514648438, 180.95555114746094]","[328.6383056640625, 227.86648559570312]","[83.57553100585938, 218.26963806152344]","[145.2710723876953, 197.72889709472656]","[154.61573791503906, 242.6379852294922]","[238.8257598876953, 202.77525329589844]","[247.9249267578125, 250.1503448486328]","[294.9586181640625, 216.63992309570312]","[328.6383056640625, 229.7999267578125]","[268.7633056640625, 209.15554809570312]","[283.15142822265625, 242.0889129638672]","[339.8648681640625, 209.15554809570312]","[361.8371887207031, 223.97674560546875]","[414.7086181640625, 233.1952362060547]","[463.3570556640625, 255.8663787841797]"
"[89.13827514648438, 172.77671813964844]","[74.16952514648438, 169.03453063964844]","[74.16952514648438, 184.0032958984375]","[328.6383056640625, 228.9095458984375]","[85.39608764648438, 217.6829833984375]","[149.01327514648438, 195.2298583984375]","[152.75546264648438, 240.1361083984375]","[242.56796264648438, 202.7142333984375]","[250.05233764648438, 247.6204833984375]","[313.6695556640625, 213.9407958984375]","[324.8961181640625, 232.6517333984375]","[268.7633056640625, 213.9407958984375]","[283.7320556640625, 232.6517333984375]","[336.1226806640625, 210.1986083984375]","[358.5758056640625, 228.9095458984375]","[410.9664306640625, 217.6829833984375]","[463.3570556640625, 255.1048583984375]"
"[89.13827514648438, 171.20880126953125]","[74.16952514648438, 167.46661376953125]","[77.91171264648438, 182.4353790283203]","[328.6383056640625, 231.0838165283203]","[85.39608764648438, 212.3728790283203]","[145.27108764648438, 193.6619415283203]","[152.75546264648438, 238.5681915283203]","[238.82577514648438, 201.1463165283203]","[238.82577514648438, 242.3103790283203]","[291.2164306640625, 201.1463165283203]","[313.6695556640625, 234.8260040283203]","[261.2789306640625, 204.8885040283203]","[276.2476806640625, 223.5994415283203]","[324.8961181640625, 204.8885040283203]","[358.5758056640625, 223.5994415283203]","[463.3570556640625, 253.5369415283203]","[455.8726806640625, 249.7947540283203]"
"[92.88046264648438, 162.5575408935547]","[80.355224609375, 160.89920043945312]","[81.65389251708984, 171.97193908691406]","[313.6695556640625, 216.3939971923828]","[87.3155517578125, 203.8459014892578]","[145.27108764648438, 190.6477813720703]","[154.61680603027344, 233.71009826660156]","[235.9194793701172, 199.57313537597656]","[232.9998016357422, 239.28013610839844]","[302.4429931640625, 212.6518096923828]","[315.10400390625, 233.53883361816406]","[268.43634033203125, 205.37171936035156]","[278.0842590332031, 226.25253295898438]","[370.5662841796875, 219.96055603027344]","[373.3763427734375, 222.43368530273438]","[455.8726806640625, 246.95867919921875]","[455.8726806640625, 248.3658905029297]"
"[92.88046264648438, 160.4218292236328]","[77.91171264648438, 164.1640167236328]","[81.65390014648438, 171.64840698242188]","[444.6461181640625, 253.97653198242188]","[85.39608764648438, 201.58590698242188]","[145.27108764648438, 190.35934448242188]","[149.01327514648438, 231.52340698242188]","[231.34140014648438, 201.58590698242188]","[231.34140014648438, 239.00778198242188]","[309.9273681640625, 212.81246948242188]","[313.6695556640625, 231.52340698242188]","[261.2789306640625, 212.81246948242188]","[279.9898681640625, 227.78121948242188]","[321.1539306640625, 212.81246948242188]","[369.8023681640625, 224.03903198242188]","[444.6461181640625, 246.49215698242188]","[448.3883056640625, 246.49215698242188]"
"[96.62265014648438, 165.64927673339844]","[82.9866943359375, 164.0135498046875]","[85.39608764648438, 173.07794189453125]","[279.9898681640625, 209.04515075683594]","[91.00372314453125, 205.1077117919922]","[147.35240173339844, 188.456787109375]","[154.6912384033203, 229.50392150878906]","[232.55612182617188, 203.7272491455078]","[233.29232788085938, 240.74720764160156]","[287.4742431640625, 205.30296325683594]","[311.66168212890625, 235.06002807617188]","[259.0286865234375, 204.3894500732422]","[265.0211181640625, 227.75608825683594]","[324.8961181640625, 210.3700408935547]","[343.6003112792969, 220.0772247314453]","[440.9039306640625, 242.5352325439453]","[440.9039306640625, 244.4662628173828]"
"[98.86947631835938, 164.0670166015625]","[87.08602142333984, 163.1470947265625]","[89.13827514648438, 173.85084533691406]","[83.1383056640625, 175.80406188964844]","[91.49650573730469, 203.62060546875]","[142.4364471435547, 183.52682495117188]","[150.5261993408203, 224.69406127929688]","[223.85702514648438, 209.6748809814453]","[228.7120819091797, 235.90728759765625]","[302.4429931640625, 213.4170684814453]","[303.9274597167969, 235.91969299316406]","[250.05233764648438, 198.4483184814453]","[261.2789306640625, 213.4170684814453]","[309.9273376464844, 205.99635314941406]","[322.5246276855469, 209.72584533691406]","[433.4195556640625, 238.5764617919922]","[433.4195251464844, 240.96856689453125]"
"[100.36483764648438, 164.3237762451172]","[87.41658020019531, 160.59510803222656]","[91.10995483398438, 171.8072967529297]","[92.88046264648438, 206.008056640625]","[94.95284271240234, 203.4442596435547]","[150.49241638183594, 187.5570526123047]","[154.5408172607422, 224.1935577392578]","[223.85702514648438, 206.008056640625]","[226.61083984375, 238.6197967529297]","[302.4429931640625, 209.750244140625]","[305.02410888671875, 235.56573486328125]","[250.05233764648438, 198.523681640625]","[265.0211181640625, 213.492431640625]","[313.38818359375, 205.4159698486328]","[336.1226806640625, 206.008056640625]","[426.613037109375, 234.12338256835938]","[429.6773681640625, 239.3359832763672]"
"[97.98326110839844, 177.52767944335938]","[87.21841430664062, 173.9394073486328]","[87.21841430664062, 184.70423889160156]","[80.04183959960938, 170.3511199951172]","[97.98326110839844, 209.8222198486328]","[141.0426483154297, 191.8808135986328]","[151.80751037597656, 231.35191345214844]","[194.86688232421875, 191.8808135986328]","[227.16140747070312, 242.1167449951172]","[245.10284423828125, 191.8808135986328]","[291.7505187988281, 234.94017028808594]","[248.6911163330078, 206.2339324951172]","[266.6325378417969, 220.58705139160156]","[306.1036376953125, 224.1753387451172]","[316.86846923828125, 220.58705139160156]","[402.98724365234375, 234.94017028808594]","[417.34039306640625, 238.52845764160156]"
"[94.66297149658203, 171.7728729248047]","[85.80817413330078, 169.05653381347656]","[87.44095611572266, 180.87779235839844]","[411.1689453125, 225.18280029296875]","[89.28553771972656, 209.93687438964844]","[138.46141052246094, 198.6778106689453]","[145.6701202392578, 230.38294982910156]","[202.5650634765625, 200.43319702148438]","[222.86192321777344, 240.17481994628906]","[248.5286407470703, 193.36184692382812]","[288.4502868652344, 235.5014190673828]","[252.0642852783203, 200.43319702148438]","[248.5286407470703, 221.64712524414062]","[308.63482666015625, 225.18280029296875]","[315.7061767578125, 221.64712524414062]","[397.02630615234375, 228.71844482421875]","[412.8138427734375, 237.1425323486328]"
"[93.11550903320312, 177.68023681640625]","[82.70368957519531, 174.20962524414062]","[82.70368957519531, 184.62144470214844]","[245.82223510742188, 205.445068359375]","[86.1742935180664, 215.85690307617188]","[138.2333984375, 201.97447204589844]","[145.17462158203125, 236.6805419921875]","[197.23374938964844, 198.5038604736328]","[218.057373046875, 243.62176513671875]","[242.35162353515625, 195.03326416015625]","[283.9989318847656, 236.6805419921875]","[238.8810272216797, 208.91567993164062]","[242.35162353515625, 226.26873779296875]","[294.4107360839844, 212.38632202148438]","[315.2344055175781, 222.79812622070312]","[391.5877685546875, 226.26873779296875]","[401.99957275390625, 236.6805419921875]"
"[86.41619873046875, 183.1066131591797]","[72.78340148925781, 176.2902069091797]","[72.78340148925781, 189.9230194091797]","[287.5, 227.41319274902344]","[76.19160461425781, 220.59678649902344]","[127.31460571289062, 210.37220764160156]","[130.72279357910156, 241.04600524902344]","[198.8867950439453, 210.37220764160156]","[215.92779541015625, 244.4541778564453]","[232.9687957763672, 196.73939514160156]","[287.5, 241.04600524902344]","[222.74420166015625, 224.00498962402344]","[229.5605926513672, 241.04600524902344]","[294.31640625, 220.59678649902344]","[311.3573913574219, 227.41319274902344]","[379.5213928222656, 241.04600524902344]","[389.7460021972656, 244.4541778564453]"
"[77.27133178710938, 183.77801513671875]","[66.25599670410156, 183.77801513671875]","[66.25599670410156, 191.12155151367188]","[271.8756103515625, 227.83932495117188]","[69.92778015136719, 220.49578857421875]","[125.00444030761719, 205.80868530273438]","[132.34799194335938, 249.8699951171875]","[187.42466735839844, 209.48043823242188]","[209.45533752441406, 257.21356201171875]","[238.82957458496094, 220.49578857421875]","[271.8756103515625, 238.85467529296875]","[238.82957458496094, 213.1522216796875]","[235.15780639648438, 238.85467529296875]","[290.2344970703125, 227.83932495117188]","[315.9369201660156, 235.18289184570312]","[371.01361083984375, 253.54177856445312]","[382.0289611816406, 253.54177856445312]"
"[73.83296966552734, 178.17642211914062]","[62.65714645385742, 178.17642211914062]","[62.65714645385742, 185.62696838378906]","[375.58026123046875, 260.1324768066406]","[66.38241577148438, 219.15443420410156]","[118.53626251220703, 204.2533416748047]","[122.26155853271484, 234.05555725097656]","[189.31649780273438, 204.2533416748047]","[200.49232482910156, 241.50611877441406]","[234.01979064941406, 207.97862243652344]","[271.2725830078125, 230.3302764892578]","[230.29452514648438, 215.42918395996094]","[226.5692596435547, 234.05555725097656]","[278.7231140136719, 226.60499572753906]","[293.62420654296875, 226.60499572753906]","[368.1297302246094, 248.95664978027344]","[379.3055419921875, 252.6819305419922]"
"[66.68515014648438, 176.49769592285156]","[59.200782775878906, 176.49769592285156]","[55.458595275878906, 187.72427368164062]","[268.7633056640625, 221.40396118164062]","[62.942970275878906, 213.91958618164062]","[119.07577514648438, 202.69302368164062]","[122.81796264648438, 232.63052368164062]","[190.17733764648438, 202.69302368164062]","[201.40390014648438, 236.37271118164062]","[261.2789306640625, 213.91958618164062]","[268.7633056640625, 217.66177368164062]","[223.85702514648438, 210.17739868164062]","[227.59921264648438, 228.88833618164062]","[279.9898681640625, 213.91958618164062]","[294.9586181640625, 221.40396118164062]","[362.3179931640625, 240.11489868164062]","[369.8023681640625, 247.59927368164062]"
"[66.68514251708984, 173.30650329589844]","[52.09889221191406, 174.93942260742188]","[55.45859909057617, 182.98765563964844]","[242.56796264648438, 203.22840881347656]","[60.81414031982422, 211.4387969970703]","[113.32179260253906, 203.45420837402344]","[120.77401733398438, 233.3874969482422]","[186.07887268066406, 203.27488708496094]","[197.66171264648438, 233.16590881347656]","[244.7582244873047, 207.84779357910156]","[252.21217346191406, 216.1405487060547]","[223.85702514648438, 214.45497131347656]","[231.34140014648438, 225.68153381347656]","[276.5796203613281, 208.8982391357422]","[285.81341552734375, 220.3733673095703]","[354.8336181640625, 239.46994018554688]","[363.62445068359375, 244.5629425048828]"
"[66.18733215332031, 170.0189666748047]","[58.758583068847656, 170.0189666748047]","[58.758583068847656, 181.162109375]","[251.9061737060547, 203.4483642578125]","[62.47296142578125, 203.4483642578125]","[107.04547882080078, 192.30523681640625]","[121.90298461914062, 229.44900512695312]","[181.33302307128906, 192.30523681640625]","[196.1905059814453, 233.16339111328125]","[244.4774169921875, 196.01959228515625]","[251.9061737060547, 207.16275024414062]","[240.76303100585938, 199.73397827148438]","[229.61988830566406, 225.734619140625]","[285.3355712890625, 196.01959228515625]","[285.3355712890625, 218.30584716796875]","[367.0518493652344, 225.734619140625]","[367.0518493652344, 233.16339111328125]"
"[75.95309448242188, 163.09437561035156]","[64.31969451904297, 163.2126922607422]","[64.78819274902344, 170.56080627441406]","[242.56796264648438, 182.32408142089844]","[70.42733764648438, 200.53604125976562]","[121.01087951660156, 192.89700317382812]","[128.2858123779297, 222.98622131347656]","[185.78762817382812, 197.10450744628906]","[200.6172332763672, 224.0459747314453]","[246.3101348876953, 196.10299682617188]","[256.3265075683594, 198.15103149414062]","[231.34140014648438, 212.26158142089844]","[238.82577514648438, 223.48814392089844]","[279.9898681640625, 182.1354522705078]","[276.2476806640625, 212.26158142089844]","[354.8336181640625, 228.4226531982422]","[366.0601806640625, 234.19845581054688]"
