±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[230.5990753173828, 112.47798156738281]","[230.5990753173828, 103.98472595214844]","[222.10581970214844, 108.23133850097656]","[230.5990753173828, 112.47798156738281]","[217.85919189453125, 125.21788024902344]","[256.078857421875, 125.21788024902344]","[234.84571838378906, 176.17738342285156]","[243.33895874023438, 99.73808288574219]","[213.61256408691406, 154.9442596435547]","[222.10581970214844, 99.73808288574219]","[196.6260528564453, 137.95774841308594]","[374.98443603515625, 142.20436096191406]","[374.98443603515625, 176.17738342285156]","[472.6568603515625, 86.99821472167969]","[481.150146484375, 129.46449279785156]","[544.8495483398438, 188.9172821044922]","[544.8495483398438, 210.15040588378906]"
"[241.18968200683594, 108.43894958496094]","[241.18968200683594, 100.16609191894531]","[224.64398193359375, 100.16609191894531]","[232.9168243408203, 108.43894958496094]","[220.50755310058594, 116.71180725097656]","[261.871826171875, 129.1210479736328]","[237.05323791503906, 166.34886169433594]","[241.18968200683594, 96.02967834472656]","[220.50755310058594, 141.5303497314453]","[232.9168243408203, 104.30253601074219]","[199.825439453125, 141.5303497314453]","[377.6916809082031, 149.8031768798828]","[377.6916809082031, 174.62171936035156]","[472.82940673828125, 83.62040710449219]","[485.23870849609375, 129.1210479736328]","[543.1486206054688, 182.8945770263672]","[547.2850341796875, 211.8495330810547]"
"[219.2688751220703, 100.92312622070312]","[223.1851348876953, 89.17434692382812]","[219.2688751220703, 93.09060668945312]","[242.76641845703125, 85.25808715820312]","[242.76641845703125, 100.92312622070312]","[270.18023681640625, 100.92312622070312]","[238.85015869140625, 147.91818237304688]","[293.67779541015625, 61.76055145263672]","[250.59893798828125, 202.74578857421875]","[242.76641845703125, 81.34182739257812]","[238.85015869140625, 97.00686645507812]","[387.6679382324219, 155.75070190429688]","[379.83544921875, 190.99700927734375]","[473.8255920410156, 81.34182739257812]","[489.4906005859375, 124.420654296875]","[544.3181762695312, 187.08074951171875]","[548.2344360351562, 206.66204833984375]"
"[227.9143829345703, 83.36856079101562]","[231.82290649414062, 75.551513671875]","[282.63372802734375, 91.18557739257812]","[251.3655242919922, 75.551513671875]","[263.0910949707031, 83.36856079101562]","[278.7251892089844, 99.00262451171875]","[247.4569854736328, 153.72195434570312]","[306.0848388671875, 63.82594680786133]","[263.0910949707031, 204.53271484375]","[251.3655242919922, 67.73446655273438]","[235.73143005371094, 134.17935180664062]","[388.163818359375, 149.81341552734375]","[384.2552795410156, 188.89862060546875]","[474.1512451171875, 79.46002197265625]","[493.69384765625, 126.3623046875]","[544.504638671875, 184.9901123046875]","[548.4131469726562, 208.44125366210938]"
"[238.9967803955078, 75.43827819824219]","[250.62733459472656, 67.68458557128906]","[242.87364196777344, 75.43827819824219]","[270.0115966796875, 71.56141662597656]","[301.0263977050781, 79.31513977050781]","[250.62733459472656, 133.5910186767578]","[289.3958740234375, 106.45307922363281]","[320.41064453125, 56.054019927978516]","[316.5338134765625, 59.93088150024414]","[273.888427734375, 59.93088150024414]","[281.64215087890625, 63.8077278137207]","[386.31707763671875, 156.8521270751953]","[390.1939697265625, 187.8668975830078]","[475.48468017578125, 79.31513977050781]","[494.868896484375, 125.83732604980469]","[518.1300048828125, 164.60581970214844]","[553.0216674804688, 207.2511749267578]"
"[239.0930938720703, 75.41653442382812]","[250.72084045410156, 67.66470336914062]","[242.96900939941406, 75.41653442382812]","[270.1004333496094, 71.54063415527344]","[301.1077575683594, 79.29248046875]","[250.72084045410156, 133.5552978515625]","[289.4800109863281, 106.42385864257812]","[320.4873352050781, 56.0369758605957]","[316.6114196777344, 59.91287612915039]","[273.9763488769531, 59.91287612915039]","[281.7281799316406, 63.7888069152832]","[386.3778991699219, 156.810791015625]","[390.2537841796875, 187.818115234375]","[475.52392578125, 79.29248046875]","[494.903564453125, 125.803466796875]","[518.1590576171875, 164.5626220703125]","[553.0422973632812, 207.19766235351562]"
"[284.43902587890625, 41.382694244384766]","[295.163330078125, 37.807926177978516]","[288.0137939453125, 44.95747756958008]","[316.612060546875, 44.95747756958008]","[298.7381591796875, 52.1070442199707]","[313.03729248046875, 69.98095703125]","[270.1398620605469, 91.42964172363281]","[363.084228515625, 66.40618896484375]","[252.2659454345703, 127.177490234375]","[295.163330078125, 77.13052368164062]","[323.7616271972656, 69.98095703125]","[398.83209228515625, 145.0513916015625]","[391.6824951171875, 191.52359008789062]","[477.477294921875, 80.70530700683594]","[495.3512268066406, 123.60269165039062]","[538.2485961914062, 177.22445678710938]","[552.5477294921875, 209.39749145507812]"
"[284.324951171875, 41.42915725708008]","[295.052734375, 37.853214263916016]","[287.90087890625, 45.00508499145508]","[316.50836181640625, 45.00508499145508]","[298.628662109375, 52.15695571899414]","[309.35650634765625, 70.03662109375]","[270.02117919921875, 91.49223327636719]","[362.9954833984375, 66.460693359375]","[252.14151000976562, 127.25155639648438]","[295.052734375, 77.1884765625]","[323.66021728515625, 70.03662109375]","[398.75482177734375, 145.13125610351562]","[391.60296630859375, 191.61837768554688]","[477.4253845214844, 80.76443481445312]","[495.3050842285156, 127.25155639648438]","[538.2162475585938, 177.31463623046875]","[552.52001953125, 209.498046875]"
"[305.7160949707031, 24.21152114868164]","[312.7933349609375, 20.672916412353516]","[365.8725891113281, 52.520450592041016]","[326.94781494140625, 34.8273811340332]","[337.56365966796875, 45.443241119384766]","[316.3319396972656, 73.75216674804688]","[298.63885498046875, 84.36801147460938]","[355.2567138671875, 70.21354675292969]","[302.177490234375, 105.5997314453125]","[334.0250244140625, 94.98388671875]","[334.0250244140625, 102.06109619140625]","[397.72015380859375, 148.06314086914062]","[394.1815185546875, 190.52655029296875]","[479.10833740234375, 80.82940673828125]","[496.80145263671875, 126.83145141601562]","[539.2648315429688, 176.37210083007812]","[553.4193115234375, 208.21963500976562]"
"[399.50115966796875, 46.95753860473633]","[361.9664001464844, 23.071765899658203]","[389.264404296875, 36.72078323364258]","[542.8157348632812, 197.0966033935547]","[365.378662109375, 43.5452766418457]","[331.2561340332031, 70.84330749511719]","[317.60711669921875, 77.66778564453125]","[399.50115966796875, 67.43104553222656]","[334.66839599609375, 108.37806701660156]","[365.378662109375, 40.1330451965332]","[365.378662109375, 94.72906494140625]","[396.08892822265625, 145.91282653808594]","[389.264404296875, 186.85984802246094]","[481.3952331542969, 81.08004760742188]","[498.45648193359375, 125.43931579589844]","[539.4035034179688, 173.2108612060547]","[549.6401977539062, 207.33335876464844]"
"[394.7188720703125, 34.159366607666016]","[384.84112548828125, 24.281574249267578]","[381.54852294921875, 27.574176788330078]","[378.25592041015625, 30.866779327392578]","[368.3781433105469, 14.40381145477295]","[355.207763671875, 47.32973098754883]","[338.74481201171875, 57.2075080871582]","[417.76702880859375, 63.79269790649414]","[342.03741455078125, 93.42604064941406]","[384.84112548828125, 40.74454116821289]","[381.54852294921875, 86.84085083007812]","[401.3040771484375, 142.81492614746094]","[394.7188720703125, 188.9112091064453]","[483.618896484375, 80.25564575195312]","[500.08184814453125, 126.35197448730469]","[542.8855590820312, 172.44825744628906]","[552.7633666992188, 208.66676330566406]"
"[445.910888671875, 38.82045364379883]","[417.480224609375, 35.97739028930664]","[448.75396728515625, 30.291248321533203]","[323.65911865234375, 75.78028869628906]","[428.85247802734375, 33.13431930541992]","[389.0495910644531, 58.72189712524414]","[349.2467041015625, 95.68173217773438]","[460.126220703125, 78.62333679199219]","[383.36346435546875, 95.68173217773438]","[420.32330322265625, 41.66350173950195]","[420.32330322265625, 84.30947875976562]","[406.10797119140625, 135.48464965820312]","[397.57879638671875, 186.6597900390625]","[488.5568542480469, 81.46640014648438]","[499.92913818359375, 124.11238098144531]","[545.4181518554688, 175.28753662109375]","[553.9473266601562, 206.56124877929688]"
"[390.91339111328125, 43.78976821899414]","[385.4757995605469, 41.070980072021484]","[562.197509765625, 209.6363067626953]","[336.5374755859375, 68.25892639160156]","[366.4442443847656, 65.54013061523438]","[347.41265869140625, 103.60325622558594]","[371.8818359375, 90.00929260253906]","[469.75848388671875, 87.29049682617188]","[393.6322021484375, 95.44688415527344]","[437.1329345703125, 43.78976821899414]","[437.1329345703125, 43.78976821899414]","[371.8818359375, 182.4483184814453]","[399.0697937011719, 187.8859405517578]","[488.7900390625, 81.8529052734375]","[502.384033203125, 122.63482666015625]","[545.8847045898438, 182.4483184814453]","[556.7599487304688, 206.91749572753906]"
"[412.3853759765625, 46.29408645629883]","[445.1025390625, 95.36982727050781]","[562.3390502929688, 207.15342712402344]","[333.31890869140625, 70.83195495605469]","[366.03607177734375, 65.37908935546875]","[346.9510498046875, 103.54910278320312]","[368.76251220703125, 92.64338684082031]","[469.6404113769531, 87.19052124023438]","[393.3003845214844, 95.36982727050781]","[436.92327880859375, 46.29408645629883]","[436.92327880859375, 46.29408645629883]","[374.2153625488281, 182.6155548095703]","[398.75323486328125, 188.0684356689453]","[488.72540283203125, 81.7376708984375]","[502.3575439453125, 122.63410949707031]","[543.2540283203125, 182.6155548095703]","[556.8861694335938, 207.15342712402344]"
"[412.10308837890625, 51.705631256103516]","[459.7126159667969, 56.9955940246582]","[435.9078674316406, 27.900875091552734]","[343.3337707519531, 70.220458984375]","[388.29833984375, 56.9955940246582]","[359.20361328125, 99.31517028808594]","[398.87823486328125, 94.02522277832031]","[422.6829833984375, 56.9955940246582]","[491.45233154296875, 107.25009155273438]","[462.35760498046875, 19.965953826904297]","[457.0676574707031, 54.35060501098633]","[372.428466796875, 178.66439819335938]","[401.523193359375, 189.24429321289062]","[457.0676574707031, 123.11993408203125]","[504.67718505859375, 125.764892578125]","[546.9967651367188, 183.954345703125]","[557.57666015625, 207.75912475585938]"
"[412.2015380859375, 51.8093147277832]","[459.6981506347656, 57.08670425415039]","[404.2854309082031, 46.53190994262695]","[343.5953063964844, 70.28021240234375]","[385.81451416015625, 57.08670425415039]","[359.4275207519531, 99.30592346191406]","[399.0080261230469, 94.02851867675781]","[422.75634765625, 57.08670425415039]","[491.362548828125, 107.22201538085938]","[470.2529296875, 20.144916534423828]","[457.0594482421875, 54.44801712036133]","[364.7049255371094, 186.383056640625]","[399.0080261230469, 189.021728515625]","[457.0594482421875, 120.41552734375]","[507.19476318359375, 125.69293212890625]","[546.7752685546875, 183.74432373046875]","[557.3300170898438, 207.49264526367188]"
"[402.9700012207031, 62.20436477661133]","[456.0149230957031, 59.678409576416016]","[385.2883605957031, 52.10056686401367]","[344.8731689453125, 64.73030090332031]","[375.1845703125, 64.73030090332031]","[357.5029296875, 100.09358215332031]","[382.76239013671875, 95.04168701171875]","[493.9041442871094, 100.09358215332031]","[483.80035400390625, 107.67141723632812]","[448.43707275390625, 59.678409576416016]","[450.9630126953125, 54.62651443481445]","[370.1326599121094, 185.975830078125]","[400.4440612792969, 185.975830078125]","[493.9041442871094, 77.36004638671875]","[509.059814453125, 122.82711791992188]","[539.3712158203125, 183.44989013671875]","[559.5787963867188, 208.7093505859375]"
"[390.4778137207031, 61.5700569152832]","[387.8445739746094, 53.67030715942383]","[382.57806396484375, 56.30356216430664]","[340.446044921875, 64.20329284667969]","[366.778564453125, 66.8365478515625]","[353.6123046875, 101.06881713867188]","[358.8788146972656, 101.06881713867188]","[469.475341796875, 106.33531188964844]","[469.475341796875, 101.06881713867188]","[437.8763427734375, 51.037052154541016]","[440.50958251953125, 56.30356216430664]","[401.0108337402344, 169.53334045410156]","[401.0108337402344, 182.6995849609375]","[493.17462158203125, 77.36955261230469]","[506.3408203125, 122.13482666015625]","[548.472900390625, 182.6995849609375]","[559.005859375, 209.0321044921875]"
"[378.2148742675781, 58.86465072631836]","[380.9505615234375, 53.39327621459961]","[372.7434997558594, 56.128963470458984]","[328.9725036621094, 75.27877044677734]","[361.80072021484375, 64.33602142333984]","[372.7434997558594, 88.95719146728516]","[350.8580017089844, 102.6356430053711]","[460.28546142578125, 91.6928939819336]","[460.28546142578125, 94.4285659790039]","[421.98583984375, 50.6576042175293]","[421.98583984375, 53.39327621459961]","[413.7787780761719, 146.40663146972656]","[402.8360290527344, 184.7062225341797]","[493.11370849609375, 78.01445770263672]","[506.7921142578125, 127.2568130493164]","[545.0917358398438, 173.7634735107422]","[558.7702026367188, 209.32737731933594]"
"[420.43194580078125, 36.427738189697266]","[420.43194580078125, 33.40044021606445]","[535.4691772460938, 157.5195770263672]","[314.4765625, 78.80989074707031]","[332.64031982421875, 75.7825927734375]","[359.885986328125, 75.7825927734375]","[338.6949157714844, 100.00096130371094]","[438.595703125, 84.86447143554688]","[435.56842041015625, 90.9190673828125]","[399.2408447265625, 48.53691482543945]","[390.1589660644531, 100.00096130371094]","[408.32275390625, 142.38311767578125]","[399.2408447265625, 184.76527404785156]","[490.05975341796875, 75.7825927734375]","[505.19622802734375, 127.24661254882812]","[547.5784301757812, 172.6560516357422]","[556.6602783203125, 205.9563446044922]"
"[418.6156005859375, 50.47732925415039]","[418.6156005859375, 44.2864875793457]","[406.2339172363281, 44.2864875793457]","[375.27972412109375, 19.523120880126953]","[381.4705810546875, 44.2864875793457]","[365.99346923828125, 65.95442199707031]","[328.848388671875, 78.33610534667969]","[421.7110290527344, 78.33610534667969]","[338.1346740722656, 115.48115539550781]","[381.4705810546875, 41.19107437133789]","[372.1842956542969, 100.00405883789062]","[409.329345703125, 137.1490936279297]","[396.9476623535156, 183.58038330078125]","[489.8102722167969, 75.24069213867188]","[505.28741455078125, 127.86283874511719]","[545.5278930664062, 171.19873046875]","[554.8141479492188, 208.34378051757812]"
"[418.4998779296875, 50.39113235473633]","[418.4998779296875, 44.197025299072266]","[406.1116943359375, 44.197025299072266]","[375.1412353515625, 19.420658111572266]","[381.3353271484375, 44.197025299072266]","[365.85009765625, 62.77931594848633]","[328.68548583984375, 78.26455688476562]","[421.596923828125, 78.26455688476562]","[337.97662353515625, 115.42913818359375]","[381.3353271484375, 41.099979400634766]","[368.9471435546875, 99.94390869140625]","[409.208740234375, 137.1084747314453]","[396.820556640625, 183.56417846679688]","[489.73199462890625, 75.16751098632812]","[505.2172546386719, 127.81732177734375]","[545.4788208007812, 171.17599487304688]","[554.7699584960938, 208.340576171875]"
"[253.62945556640625, 44.886722564697266]","[257.2587890625, 41.25740432739258]","[275.4053955078125, 44.886722564697266]","[275.4053955078125, 48.51604080200195]","[271.77606201171875, 63.0333137512207]","[286.2933349609375, 77.55056762695312]","[257.2587890625, 117.47303771972656]","[326.2158203125, 33.9987678527832]","[275.4053955078125, 150.1369171142578]","[286.2933349609375, 33.9987678527832]","[260.88812255859375, 70.29194641113281]","[395.1728515625, 150.1369171142578]","[391.54351806640625, 186.43006896972656]","[478.6471252441406, 81.17988586425781]","[496.7937316894531, 131.99034118652344]","[536.7162475585938, 175.54212951660156]","[551.2334594726562, 211.83531188964844]"
"[253.66734313964844, 44.743106842041016]","[257.29632568359375, 41.114139556884766]","[275.44110107421875, 44.743106842041016]","[275.44110107421875, 48.372074127197266]","[271.8121643066406, 66.51687622070312]","[286.3280029296875, 77.40373229980469]","[257.29632568359375, 117.32228088378906]","[326.24658203125, 33.85623550415039]","[275.44110107421875, 149.98292541503906]","[286.3280029296875, 33.85623550415039]","[260.9252624511719, 70.14582824707031]","[395.19677734375, 146.35398864746094]","[391.5678405761719, 186.2725372314453]","[478.6628723144531, 81.03269958496094]","[496.8077087402344, 131.83815002441406]","[533.0972290039062, 175.3856658935547]","[551.2421264648438, 211.67527770996094]"
"[289.140869140625, 73.76844787597656]","[281.54998779296875, 58.58675003051758]","[277.75457763671875, 66.17758178710938]","[262.5728454589844, 43.40500259399414]","[258.77740478515625, 69.9730224609375]","[285.3454284667969, 92.74559020996094]","[251.1865234375, 134.49534606933594]","[300.52716064453125, 35.81416702270508]","[254.98196411132812, 88.95018005371094]","[254.98196411132812, 43.40500259399414]","[239.80023193359375, 73.76844787597656]","[395.41290283203125, 145.8816375732422]","[387.8220520019531, 187.63136291503906]","[478.91241455078125, 81.35932922363281]","[494.0941162109375, 130.69993591308594]","[535.8438110351562, 183.83592224121094]","[551.0255737304688, 210.40394592285156]"
"[270.0532531738281, 79.06027221679688]","[270.0532531738281, 71.30743408203125]","[258.42401123046875, 75.183837890625]","[219.65988159179688, 98.44232177734375]","[242.91835021972656, 79.06027221679688]","[277.80609130859375, 110.07156372070312]","[246.7947540283203, 144.95925903320312]","[281.6824951171875, 44.172550201416016]","[219.65988159179688, 199.22903442382812]","[219.65988159179688, 106.19515991210938]","[211.9070587158203, 125.57720947265625]","[390.2220153808594, 148.83566284179688]","[386.34564208984375, 187.59979248046875]","[475.5030822753906, 79.06027221679688]","[491.0087585449219, 129.45361328125]","[537.5256958007812, 187.59979248046875]","[549.1548461914062, 206.98184204101562]"
"[243.84487915039062, 111.18941497802734]","[243.84487915039062, 98.8630599975586]","[235.62728881835938, 111.18941497802734]","[235.62728881835938, 107.08065032958984]","[227.40969848632812, 111.18941497802734]","[264.38885498046875, 119.40703582763672]","[235.62728881835938, 181.03892517089844]","[239.736083984375, 86.53667449951172]","[223.3009033203125, 181.03892517089844]","[194.5393524169922, 139.9510040283203]","[210.97451782226562, 135.8422088623047]","[383.5439147949219, 144.0597686767578]","[383.5439147949219, 185.14772033691406]","[473.9373779296875, 82.4278793334961]","[490.37255859375, 131.73338317871094]","[543.7869262695312, 193.3653106689453]","[543.7869262695312, 209.8004913330078]"
"[223.99842834472656, 116.71746826171875]","[219.72755432128906, 108.17572021484375]","[206.91494750976562, 120.98834228515625]","[211.18582153320312, 120.98834228515625]","[198.3732147216797, 142.34271240234375]","[258.1654052734375, 129.53009033203125]","[232.54017639160156, 176.50967407226562]","[262.436279296875, 120.98834228515625]","[223.99842834472656, 167.96792602539062]","[343.58282470703125, 155.15533447265625]","[194.1023406982422, 142.34271240234375]","[377.7497863769531, 146.61358642578125]","[377.7497863769531, 180.78054809570312]","[475.9798583984375, 82.55050659179688]","[484.5215759277344, 129.53009033203125]","[544.3137817382812, 193.5931396484375]","[544.3137817382812, 210.6766357421875]"
"[218.4031982421875, 124.97666931152344]","[204.71273803710938, 120.41319274902344]","[195.58575439453125, 120.41319274902344]","[177.3318328857422, 138.66712951660156]","[213.83970642089844, 129.54014587402344]","[245.78408813476562, 138.66712951660156]","[227.5301513671875, 184.3019561767578]","[254.9110565185547, 120.41319274902344]","[163.64137268066406, 147.79408264160156]","[227.5301513671875, 152.3575897216797]","[181.8953094482422, 161.4845428466797]","[373.5616455078125, 147.79408264160156]","[378.1251220703125, 179.7384796142578]","[469.394775390625, 83.90534973144531]","[483.085205078125, 124.97666931152344]","[542.4105224609375, 188.8654327392578]","[546.9739990234375, 216.24632263183594]"
"[205.1428985595703, 124.878662109375]","[205.1428985595703, 120.3197021484375]","[196.0249786376953, 120.3197021484375]","[182.3480987548828, 138.5555419921875]","[214.2608184814453, 129.4376220703125]","[246.1735382080078, 138.5555419921875]","[227.9376983642578, 179.586181640625]","[255.2914581298828, 120.3197021484375]","[164.1122589111328, 147.6734619140625]","[227.9376983642578, 152.232421875]","[182.3480987548828, 161.350341796875]","[373.824462890625, 147.6734619140625]","[378.3834228515625, 179.586181640625]","[469.5626220703125, 83.8480224609375]","[483.2394714355469, 129.4376220703125]","[542.5059814453125, 184.1451416015625]","[547.0648803710938, 216.05783081054688]"
"[214.20982360839844, 130.99673461914062]","[205.81239318847656, 126.79803466796875]","[197.4149627685547, 135.1954345703125]","[214.20982360839844, 118.40057373046875]","[205.81239318847656, 135.1954345703125]","[256.197021484375, 130.99673461914062]","[226.8059539794922, 177.18258666992188]","[243.600830078125, 118.40057373046875]","[210.01109313964844, 156.18902587890625]","[226.8059539794922, 114.20184326171875]","[193.2162322998047, 135.1954345703125]","[377.95977783203125, 143.59286499023438]","[377.95977783203125, 177.18258666992188]","[474.53021240234375, 84.81085205078125]","[482.92767333984375, 130.99673461914062]","[545.9083862304688, 193.97747802734375]","[545.9083862304688, 214.97103881835938]"
"[210.12489318847656, 131.11236572265625]","[197.53208923339844, 122.7171401977539]","[197.53208923339844, 131.11236572265625]","[214.322509765625, 122.7171401977539]","[205.92730712890625, 135.30996704101562]","[260.49615478515625, 126.91474151611328]","[226.91529846191406, 177.28594970703125]","[277.28656005859375, 131.11236572265625]","[281.484130859375, 189.87875366210938]","[226.91529846191406, 118.51956939697266]","[201.7296905517578, 139.50753784179688]","[378.0289611816406, 143.70513916015625]","[378.0289611816406, 177.28594970703125]","[474.5738220214844, 84.93875885009766]","[482.968994140625, 131.11236572265625]","[545.9330444335938, 194.07635498046875]","[545.9330444335938, 215.06439208984375]"
"[240.8470001220703, 115.72489166259766]","[236.74964904785156, 99.33545684814453]","[228.55494689941406, 103.43280792236328]","[216.2628936767578, 115.72489166259766]","[216.2628936767578, 123.91959381103516]","[257.2364501953125, 132.11428833007812]","[228.55494689941406, 173.08782958984375]","[232.6522979736328, 82.94605255126953]","[183.4840545654297, 115.72489166259766]","[208.0681915283203, 111.62751007080078]","[208.0681915283203, 136.21163940429688]","[376.0596923828125, 152.60104370117188]","[376.0596923828125, 181.28253173828125]","[474.3961181640625, 87.04340362548828]","[490.78558349609375, 128.01690673828125]","[544.0511474609375, 197.67193603515625]","[544.0511474609375, 214.06134033203125]"
"[246.86097717285156, 109.75466918945312]","[242.82557678222656, 97.64840698242188]","[234.75473022460938, 105.71923828125]","[202.4713897705078, 125.89630126953125]","[226.6838836669922, 113.79006958007812]","[263.002685546875, 125.89630126953125]","[230.7193145751953, 174.32135009765625]","[254.93182373046875, 73.43588256835938]","[202.4713897705078, 174.32135009765625]","[210.54222106933594, 93.61297607421875]","[206.50682067871094, 133.9671630859375]","[380.02978515625, 150.10882568359375]","[375.99432373046875, 182.39215087890625]","[476.87982177734375, 85.54217529296875]","[488.98602294921875, 129.93173217773438]","[545.4818725585938, 194.4984130859375]","[545.4818725585938, 210.64007568359375]"
"[201.3972930908203, 123.53140258789062]","[205.2982940673828, 111.828369140625]","[201.3972930908203, 115.7293701171875]","[228.70433044433594, 100.1253662109375]","[244.30833435058594, 107.9273681640625]","[259.9123840332031, 119.63037109375]","[244.30833435058594, 174.24447631835938]","[275.51641845703125, 72.81831359863281]","[220.90231323242188, 170.34347534179688]","[236.50633239746094, 92.32333374023438]","[217.0012969970703, 135.23440551757812]","[380.8435363769531, 154.73944091796875]","[380.8435363769531, 189.84848022460938]","[474.46771240234375, 84.52134704589844]","[493.97271728515625, 131.33340454101562]","[544.685791015625, 193.74948120117188]","[548.5867919921875, 213.2545166015625]"
"[245.3038787841797, 88.81031799316406]","[249.0116729736328, 77.68695068359375]","[252.71945190429688, 85.1025390625]","[267.55059814453125, 73.97917175292969]","[263.84283447265625, 92.51809692382812]","[293.505126953125, 99.93368530273438]","[241.59608459472656, 137.01153564453125]","[326.87518310546875, 62.85580825805664]","[308.33624267578125, 96.22589111328125]","[274.9661865234375, 62.85580825805664]","[260.1350402832031, 77.68695068359375]","[393.6153564453125, 151.84268188476562]","[393.6153564453125, 188.92056274414062]","[482.60223388671875, 85.1025390625]","[497.433349609375, 125.88818359375]","[545.6345825195312, 188.92056274414062]","[553.0501708984375, 211.16726684570312]"
"[262.3356628417969, 70.07398986816406]","[269.7081298828125, 62.7015266418457]","[258.6494140625, 70.07398986816406]","[280.7668151855469, 66.38775634765625]","[262.3356628417969, 77.44647216796875]","[291.8255310058594, 99.56385803222656]","[251.2769317626953, 129.05372619628906]","[343.43280029296875, 62.7015266418457]","[321.31536865234375, 81.13270568847656]","[295.5117492675781, 55.32905960083008]","[284.45306396484375, 55.32905960083008]","[391.35382080078125, 154.8573455810547]","[391.35382080078125, 191.7196502685547]","[483.5096435546875, 84.81892395019531]","[498.25457763671875, 129.05372619628906]","[542.4893798828125, 188.03343200683594]","[553.5480346679688, 213.8370819091797]"
"[262.29864501953125, 70.01792907714844]","[269.6718444824219, 62.64473342895508]","[258.612060546875, 70.01792907714844]","[280.73162841796875, 66.33132934570312]","[262.29864501953125, 77.39112854003906]","[291.79144287109375, 99.51066589355469]","[251.2388458251953, 129.0034637451172]","[343.40374755859375, 62.64473342895508]","[321.2841796875, 81.07771301269531]","[295.47802734375, 55.271549224853516]","[284.418212890625, 55.271549224853516]","[391.3294677734375, 154.8096160888672]","[391.3294677734375, 191.6755828857422]","[483.494384765625, 84.76431274414062]","[498.24072265625, 129.0034637451172]","[542.4799194335938, 187.9889678955078]","[553.5396728515625, 213.79515075683594]"
"[287.2839050292969, 51.863285064697266]","[294.3052062988281, 48.35263442993164]","[294.3052062988281, 48.35263442993164]","[301.3265075683594, 58.88457107543945]","[322.3904113769531, 62.3952522277832]","[325.90106201171875, 104.52305603027344]","[276.751953125, 111.54432678222656]","[346.9649658203125, 72.92716979980469]","[259.1986999511719, 132.60826110839844]","[304.837158203125, 55.37393569946289]","[301.3265075683594, 58.88457107543945]","[403.1353759765625, 150.16151428222656]","[399.624755859375, 188.77867126464844]","[483.88037109375, 83.45913696289062]","[501.43359375, 129.0975799560547]","[543.5614013671875, 178.24671936035156]","[554.0933837890625, 213.3531951904297]"
"[287.14300537109375, 51.8011360168457]","[294.1671142578125, 48.28908157348633]","[294.1671142578125, 48.28908157348633]","[301.19122314453125, 58.82524490356445]","[322.2635803222656, 62.33731460571289]","[325.775634765625, 104.48200988769531]","[276.6068115234375, 111.50611877441406]","[346.8479919433594, 72.87348937988281]","[259.0465393066406, 136.0905303955078]","[304.70330810546875, 55.31320571899414]","[301.19122314453125, 58.82524490356445]","[403.0408935546875, 150.13877868652344]","[399.52886962890625, 188.77137756347656]","[483.81829833984375, 83.40966796875]","[501.3785400390625, 129.06642150878906]","[543.5232543945312, 178.23524475097656]","[554.0593872070312, 213.35581970214844]"
"[329.1851806640625, 26.245075225830078]","[332.62042236328125, 22.809833526611328]","[329.1851806640625, 26.245075225830078]","[339.49090576171875, 39.986026763916016]","[346.36138916015625, 43.4212532043457]","[332.62042236328125, 77.77360534667969]","[301.70330810546875, 81.2088623046875]","[397.8899230957031, 74.33837890625]","[294.83282470703125, 112.1259765625]","[346.36138916015625, 39.986026763916016]","[342.9261474609375, 43.4212532043457]","[404.7603759765625, 149.91355895996094]","[394.4546813964844, 191.1364288330078]","[483.77081298828125, 84.64408874511719]","[500.947021484375, 129.3021697998047]","[542.1698608398438, 177.39549255371094]","[552.4755249023438, 211.74781799316406]"
"[348.0820007324219, 27.559772491455078]","[358.20806884765625, 24.184406280517578]","[351.45733642578125, 24.184406280517578]","[368.3341064453125, 41.06117630004883]","[361.58343505859375, 41.06117630004883]","[337.9559326171875, 71.43937683105469]","[321.07916259765625, 74.81471252441406]","[408.83837890625, 71.43937683105469]","[331.2052307128906, 115.3189697265625]","[364.9587707519531, 44.43654251098633]","[361.58343505859375, 98.44221496582031]","[402.087646484375, 149.07252502441406]","[395.33697509765625, 189.57676696777344]","[486.4715576171875, 84.9407958984375]","[503.34832763671875, 132.1957550048828]","[543.8525390625, 176.0753631591797]","[553.9786376953125, 213.20423889160156]"
"[388.3060607910156, 27.491046905517578]","[397.4556579589844, 24.441181182861328]","[388.3060607910156, 24.441181182861328]","[391.3559265136719, 36.64064407348633]","[388.3060607910156, 24.441181182861328]","[385.2561950683594, 39.69050979614258]","[348.6578063964844, 61.03956985473633]","[440.1537780761719, 70.18916320800781]","[354.7575378417969, 106.78755187988281]","[397.4556579589844, 42.74037551879883]","[391.3559265136719, 94.58808898925781]","[406.6052551269531, 143.3859405517578]","[394.4057922363281, 192.1837921142578]","[485.9017333984375, 85.43849182128906]","[501.1510925292969, 134.236328125]","[546.8991088867188, 179.9843292236328]","[556.0486450195312, 210.4829864501953]"
