鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[854.43505859375, 460.2928466796875]","[843.28759765625, 449.1453857421875]","[837.7138671875, 454.7191162109375]","[793.1240234375, 493.7352600097656]","[809.84521484375, 482.5877990722656]","[837.7138671875, 560.6200561523438]","[837.7138671875, 577.3412475585938]","[926.8936157226562, 605.2098999023438]","[938.0410766601562, 621.9310913085938]","[965.9097290039062, 527.1776733398438]","[960.3359985351562, 532.7514038085938]","[993.7783813476562, 744.55322265625]","[993.7783813476562, 766.84814453125]","[1105.2529296875, 872.7490844726562]","[1116.400390625, 895.0440063476562]","[1200.00634765625, 1000.9448852539062]","[1222.30126953125, 1023.2398071289062]"
"[854.6336669921875, 461.3543701171875]","[843.4981079101562, 450.21881103515625]","[837.9303588867188, 455.78656005859375]","[793.3883056640625, 494.7608947753906]","[810.0916137695312, 483.6253662109375]","[837.9303588867188, 561.573974609375]","[837.9303588867188, 578.2772827148438]","[927.0144653320312, 606.1160278320312]","[938.1500244140625, 622.8192749023438]","[971.5565795898438, 528.1674194335938]","[965.9888305664062, 528.1674194335938]","[993.8275756835938, 745.3099365234375]","[993.8275756835938, 767.5809936523438]","[1105.1826171875, 873.3683471679688]","[1116.318115234375, 895.6393432617188]","[1199.83447265625, 1001.4266967773438]","[1222.1055908203125, 1023.6978149414062]"
"[836.935302734375, 481.3113708496094]","[824.922119140625, 475.3047790527344]","[818.9155883789062, 475.3047790527344]","[800.8958129882812, 523.3573608398438]","[788.8826904296875, 505.337646484375]","[806.9024047851562, 589.4297485351562]","[818.9155883789062, 601.44287109375]","[909.0142211914062, 607.449462890625]","[933.04052734375, 619.4625854492188]","[939.047119140625, 535.3705444335938]","[969.0800170898438, 523.3573608398438]","[975.0865478515625, 769.6270141601562]","[975.0865478515625, 787.646728515625]","[1095.218017578125, 883.751953125]","[1107.231201171875, 913.7848510742188]","[1203.33642578125, 1009.8900756835938]","[1215.349609375, 1027.90966796875]"
"[828.5568237304688, 492.5537414550781]","[822.4620971679688, 480.3643798828125]","[810.2727661132812, 486.4590759277344]","[761.5153198242188, 529.121826171875]","[773.7046508789062, 516.9324340820312]","[810.2727661132812, 590.0686645507812]","[804.1780395507812, 608.3527221679688]","[907.7876586914062, 614.4473876953125]","[926.0717163085938, 620.5420532226562]","[950.450439453125, 535.2164916992188]","[968.7344970703125, 523.0271606445312]","[968.7344970703125, 772.9091186523438]","[962.6398315429688, 797.2879028320312]","[1084.533447265625, 888.7080688476562]","[1090.6280517578125, 906.9921264648438]","[1212.521728515625, 1016.6963500976562]","[1218.616455078125, 1028.8856201171875]"
"[816.8204956054688, 506.57818603515625]","[810.6062622070312, 500.3639831542969]","[798.1778564453125, 500.3639831542969]","[965.96142578125, 531.4349975585938]","[767.1068725585938, 525.2207641601562]","[798.1778564453125, 599.791259765625]","[791.9636840820312, 618.4338989257812]","[897.6051635742188, 612.2196655273438]","[916.2477416992188, 618.4338989257812]","[947.3187866210938, 537.6492309570312]","[972.1755981445312, 519.0066528320312]","[965.96142578125, 780.0032348632812]","[953.5330200195312, 811.0742797851562]","[1071.602783203125, 904.287353515625]","[1084.03125, 916.7156982421875]","[1202.10107421875, 1016.14306640625]","[1214.529541015625, 1028.5712890625]"
"[807.6510620117188, 522.1159057617188]","[801.2464599609375, 515.7113647460938]","[788.4373168945312, 509.3067626953125]","[1204.735107421875, 1008.8642578125]","[750.0098266601562, 534.9251098632812]","[807.6510620117188, 598.970947265625]","[775.6281127929688, 630.9938354492188]","[897.3152465820312, 598.970947265625]","[910.1243896484375, 618.1846923828125]","[961.361083984375, 534.9251098632812]","[974.1702270507812, 515.7113647460938]","[954.9564819335938, 778.2992553710938]","[935.7427368164062, 823.1314086914062]","[1063.8343505859375, 893.581787109375]","[1076.6435546875, 925.604736328125]","[1204.735107421875, 1008.8642578125]","[1217.54443359375, 1028.078125]"
"[791.3554077148438, 528.3939208984375]","[784.7692260742188, 515.2216186523438]","[778.1831665039062, 521.8078002929688]","[1206.2821044921875, 1009.1820678710938]","[738.6663208007812, 541.5662231445312]","[797.9415283203125, 607.4276123046875]","[765.0108642578125, 640.3582763671875]","[896.733642578125, 600.8414916992188]","[903.3197631835938, 614.0137329101562]","[956.0088500976562, 528.3939208984375]","[969.1812133789062, 515.2216186523438]","[949.4227905273438, 798.4255981445312]","[936.2504272460938, 837.9424438476562]","[1061.3870849609375, 916.9761352539062]","[1081.1455078125, 936.7345581054688]","[1206.2821044921875, 1015.7682495117188]","[1219.454345703125, 1028.9404296875]"
"[789.9721069335938, 541.938720703125]","[776.8823852539062, 528.8489990234375]","[770.3375244140625, 535.3938598632812]","[1215.3875732421875, 1039.3475341796875]","[731.0684204101562, 555.0283813476562]","[789.9721069335938, 620.4769897460938]","[757.247802734375, 653.2012329101562]","[888.1448974609375, 607.3872680664062]","[894.6897583007812, 613.9320678710938]","[960.1383056640625, 528.8489990234375]","[966.6831665039062, 522.3041381835938]","[933.9589233398438, 810.2777709960938]","[920.8692016601562, 836.4572143554688]","[1064.85595703125, 921.540283203125]","[1077.9456787109375, 947.7196655273438]","[1202.2978515625, 1013.168212890625]","[1215.3875732421875, 1032.802734375]"
"[781.2390747070312, 551.7867431640625]","[774.3860473632812, 538.0806884765625]","[767.5330200195312, 538.0806884765625]","[1212.97998046875, 1024.645751953125]","[726.4148559570312, 565.4927978515625]","[760.6799926757812, 634.0230712890625]","[753.8269653320312, 661.4352416992188]","[884.0346069335938, 606.6109619140625]","[890.8876342773438, 613.4639892578125]","[952.5648803710938, 531.2276611328125]","[959.4179077148438, 524.3746337890625]","[918.2997436523438, 819.054931640625]","[911.4467163085938, 846.467041015625]","[1048.5072021484375, 921.8504028320312]","[1062.21337890625, 942.4094848632812]","[1212.97998046875, 1017.7927856445312]","[1206.126953125, 1031.498779296875]"
"[782.9052734375, 559.7971801757812]","[776.085693359375, 546.1580200195312]","[755.626953125, 546.1580200195312]","[1212.538818359375, 1037.167724609375]","[714.70947265625, 573.4363403320312]","[762.446533203125, 641.6322021484375]","[741.98779296875, 668.9105224609375]","[878.3794555664062, 587.0755615234375]","[871.5598754882812, 621.1734619140625]","[953.3948364257812, 525.6992797851562]","[967.0339965820312, 525.6992797851562]","[912.4773559570312, 832.5804443359375]","[905.6577758789062, 853.0391845703125]","[1048.868896484375, 934.8741455078125]","[1062.508056640625, 948.5133056640625]","[1205.71923828125, 1023.5286865234375]","[1205.71923828125, 1030.3482666015625]"
"[778.2608642578125, 568.3883666992188]","[771.509765625, 548.1350708007812]","[758.007568359375, 554.8861694335938]","[1210.3310546875, 1040.965087890625]","[717.5009765625, 581.8905639648438]","[751.2564697265625, 642.6504516601562]","[744.50537109375, 676.4059448242188]","[872.7762451171875, 588.6416625976562]","[859.2740478515625, 629.1482543945312]","[953.7894287109375, 527.8817749023438]","[967.2916259765625, 521.1306762695312]","[906.53173828125, 831.6812133789062]","[893.029541015625, 858.6856079101562]","[1048.3046875, 946.4498291015625]","[1048.3046875, 953.200927734375]","[1203.580078125, 1020.7119140625]","[1203.580078125, 1034.214111328125]"
"[772.637451171875, 573.1204223632812]","[772.637451171875, 559.8909301757812]","[752.7931518554688, 559.8909301757812]","[706.4896850585938, 599.5795288085938]","[713.1044311523438, 592.9647827148438]","[746.1783447265625, 659.1126098632812]","[739.5635375976562, 685.5717163085938]","[871.8591918945312, 619.4238891601562]","[871.8591918945312, 619.4238891601562]","[951.2365112304688, 546.6613159179688]","[964.4661254882812, 520.2022094726562]","[898.3182983398438, 844.3264770507812]","[891.7035522460938, 870.7855834960938]","[1037.2286376953125, 943.548095703125]","[1043.8433837890625, 956.7777099609375]","[1195.9833984375, 1022.925537109375]","[1215.82763671875, 1029.540283203125]"
"[779.5989379882812, 581.6888427734375]","[773.1420288085938, 568.7750854492188]","[753.7714233398438, 568.7750854492188]","[702.116455078125, 607.5162963867188]","[721.487060546875, 594.6026000976562]","[727.9439086914062, 665.6282348632812]","[740.857666015625, 691.4556884765625]","[857.0814819335938, 620.4300537109375]","[869.9951782226562, 620.4300537109375]","[947.4777221679688, 542.9475708007812]","[960.3914794921875, 523.5769653320312]","[889.3658447265625, 846.4207153320312]","[876.4520874023438, 872.2482299804688]","[1044.330810546875, 949.7307739257812]","[1037.8739013671875, 962.6444702148438]","[1199.2958984375, 1027.213134765625]","[1212.20947265625, 1033.669921875]"
"[779.9918823242188, 585.5068969726562]","[773.5316162109375, 566.1261596679688]","[760.611083984375, 572.5863647460938]","[702.4686889648438, 611.3479614257812]","[721.8494873046875, 598.4274291992188]","[721.8494873046875, 669.4902954101562]","[747.6905517578125, 688.87109375]","[857.5150146484375, 624.2684936523438]","[863.9752807617188, 624.2684936523438]","[954.4188842773438, 533.8248291015625]","[960.8792114257812, 527.3645629882812]","[883.3560180664062, 856.8379516601562]","[876.8958129882812, 882.6790161132812]","[1044.862548828125, 953.7418823242188]","[1038.40234375, 966.6624145507812]","[1199.9088134765625, 1024.8046875]","[1212.829345703125, 1037.72509765625]"
"[790.1231079101562, 609.1965942382812]","[790.1231079101562, 589.8941040039062]","[770.8206787109375, 589.8941040039062]","[706.4791870117188, 615.6306762695312]","[725.7816772460938, 609.1965942382812]","[745.0841064453125, 667.1039428710938]","[738.6499633789062, 705.7088012695312]","[854.4646606445312, 622.0648803710938]","[860.8987426757812, 634.9331665039062]","[950.9768676757812, 531.98681640625]","[963.8451538085938, 525.5526733398438]","[873.7670288085938, 866.5624389648438]","[860.8987426757812, 892.2990112304688]","[1028.1865234375, 963.0746459960938]","[1028.1865234375, 975.9430541992188]","[1195.474365234375, 1033.8502197265625]","[1208.3427734375, 1033.8502197265625]"
"[791.9234008789062, 608.5435180664062]","[798.3092651367188, 595.7716674804688]","[772.7656860351562, 595.7716674804688]","[1143.148193359375, 1030.01318359375]","[728.0643310546875, 614.929443359375]","[728.0643310546875, 685.1743774414062]","[740.8361206054688, 704.3320922851562]","[849.3965454101562, 634.087158203125]","[862.1683959960938, 640.4730224609375]","[951.5711059570312, 538.2985229492188]","[957.9569702148438, 531.9126586914062]","[862.1683959960938, 870.3656616210938]","[849.3965454101562, 889.5234375]","[1034.5877685546875, 972.5401611328125]","[1028.201904296875, 978.9260864257812]","[1194.2353515625, 1030.01318359375]","[1207.00732421875, 1030.01318359375]"
"[791.0629272460938, 613.9960327148438]","[797.4620361328125, 594.7987670898438]","[778.2647094726562, 594.7987670898438]","[1143.01318359375, 1036.336181640625]","[733.4710693359375, 613.9960327148438]","[727.0719604492188, 684.3860473632812]","[739.8701782226562, 709.9824829101562]","[848.6548461914062, 633.1932983398438]","[855.0538940429688, 645.9915161132812]","[951.0403442382812, 537.2068481445312]","[957.439453125, 530.8078002929688]","[861.4530029296875, 876.3588256835938]","[855.0538940429688, 895.5562133789062]","[1034.228515625, 972.3453979492188]","[1027.8294677734375, 978.7444458007812]","[1200.60498046875, 1029.9371337890625]","[1207.004150390625, 1029.9371337890625]"
"[792.1469116210938, 614.6441040039062]","[798.530517578125, 595.4932861328125]","[772.99609375, 595.4932861328125]","[702.7765502929688, 608.2604370117188]","[728.3109741210938, 614.6441040039062]","[728.3109741210938, 684.8635864257812]","[741.078125, 704.014404296875]","[849.5992431640625, 633.7948608398438]","[862.3663940429688, 640.178466796875]","[951.7367553710938, 538.0409545898438]","[958.1203002929688, 531.6573486328125]","[862.3663940429688, 876.3713989257812]","[849.5992431640625, 895.522216796875]","[1028.33984375, 972.1253051757812]","[1021.956298828125, 978.5089111328125]","[1200.6968994140625, 1035.961181640625]","[1207.0804443359375, 1029.57763671875]"
"[810.580078125, 620.2193603515625]","[816.926513671875, 601.18017578125]","[791.5408935546875, 607.5265502929688]","[1146.939697265625, 1026.389404296875]","[740.7695922851562, 620.2193603515625]","[740.7695922851562, 683.6834106445312]","[753.4624633789062, 709.069091796875]","[855.0049438476562, 632.9121704101562]","[861.3513793945312, 645.6050415039062]","[950.2010498046875, 531.3696899414062]","[962.8938598632812, 525.0232543945312]","[861.3513793945312, 886.7684936523438]","[855.0049438476562, 905.8076782226562]","[1026.35791015625, 981.9646606445312]","[1026.35791015625, 988.3109741210938]","[1197.7109375, 1032.7357177734375]","[1210.4036865234375, 1032.7357177734375]"
"[807.7091064453125, 626.5996704101562]","[820.4223022460938, 607.5299072265625]","[794.9959106445312, 607.5299072265625]","[737.7864990234375, 607.5299072265625]","[744.1431274414062, 626.5996704101562]","[731.4298706054688, 696.5223388671875]","[763.212890625, 709.2355346679688]","[852.205322265625, 645.6694946289062]","[864.9185180664062, 645.6694946289062]","[947.5543823242188, 531.2506713867188]","[960.267578125, 531.2506713867188]","[858.5619506835938, 899.93359375]","[864.9185180664062, 912.6468505859375]","[1036.546630859375, 995.2825927734375]","[1030.190185546875, 995.2825927734375]","[1208.175048828125, 1033.422119140625]","[1220.88818359375, 1033.422119140625]"
"[813.0626831054688, 629.32861328125]","[819.2656860351562, 610.7195434570312]","[800.6566162109375, 610.7195434570312]","[1148.025390625, 1020.1185302734375]","[751.032470703125, 629.32861328125]","[744.8294677734375, 697.561767578125]","[769.6415405273438, 709.9678344726562]","[856.4837646484375, 641.734619140625]","[868.8898315429688, 641.734619140625]","[949.5289916992188, 536.2833862304688]","[961.9349975585938, 530.0803833007812]","[856.4837646484375, 902.26123046875]","[862.6868286132812, 914.6673583984375]","[1030.168212890625, 995.3065185546875]","[1030.168212890625, 995.3065185546875]","[1197.649658203125, 1026.321533203125]","[1210.0556640625, 1026.321533203125]"
"[820.0167846679688, 629.2329711914062]","[826.2321166992188, 616.8023071289062]","[801.3707885742188, 616.8023071289062]","[1168.0751953125, 1033.2294921875]","[751.6481323242188, 629.2329711914062]","[739.2174682617188, 703.8169555664062]","[764.0787963867188, 716.2476196289062]","[851.0934448242188, 647.8789672851562]","[863.5241088867188, 654.0942993164062]","[950.5387573242188, 529.7876586914062]","[962.9694213867188, 529.7876586914062]","[857.3087768554688, 915.13818359375]","[863.5241088867188, 921.353515625]","[1031.3380126953125, 995.9375]","[1031.3380126953125, 995.9375]","[1199.15185546875, 1027.0140380859375]","[1211.58251953125, 1027.0140380859375]"
"[821.0684204101562, 627.7808227539062]","[827.3040161132812, 615.3095703125]","[808.5972290039062, 615.3095703125]","[746.2412719726562, 615.3095703125]","[758.7124633789062, 634.0164184570312]","[740.0056762695312, 708.8435668945312]","[777.4192504882812, 708.8435668945312]","[852.2463989257812, 652.7232055664062]","[864.7175903320312, 646.4876098632812]","[952.0159301757812, 528.01123046875]","[958.2515258789062, 528.01123046875]","[846.0108032226562, 933.324951171875]","[864.7175903320312, 927.08935546875]","[1026.843017578125, 995.680908203125]","[1026.843017578125, 995.680908203125]","[1195.2041015625, 1026.85888671875]","[1213.910888671875, 1026.85888671875]"
"[823.1397094726562, 631.5636596679688]","[829.3267211914062, 613.0025024414062]","[810.7655639648438, 619.1895141601562]","[742.7079467773438, 637.7506713867188]","[761.2691040039062, 631.5636596679688]","[742.7079467773438, 711.9953002929688]","[786.017333984375, 711.9953002929688]","[860.2620239257812, 643.937744140625]","[878.8231811523438, 637.7506713867188]","[953.0678100585938, 532.5707397460938]","[959.2548217773438, 532.5707397460938]","[847.8878784179688, 928.5422973632812]","[860.2620239257812, 928.5422973632812]","[1027.3123779296875, 996.5997924804688]","[1033.49951171875, 1002.7869262695312]","[1200.5498046875, 1027.5350341796875]","[1212.924072265625, 1027.5350341796875]"
"[824.6121215820312, 638.1337890625]","[830.7490844726562, 619.7230224609375]","[812.3383178710938, 625.8599243164062]","[744.8320922851562, 638.1337890625]","[769.3797607421875, 638.1337890625]","[744.8320922851562, 717.9138793945312]","[787.7905883789062, 711.7769165039062]","[861.4336547851562, 650.4076538085938]","[879.844482421875, 638.1337890625]","[947.3506469726562, 533.8060302734375]","[959.6245727539062, 533.8060302734375]","[849.1598510742188, 932.7063598632812]","[861.4336547851562, 926.5693969726562]","[1033.267578125, 1000.2125854492188]","[1033.267578125, 1006.3494262695312]","[1198.9647216796875, 1024.7601318359375]","[1211.238525390625, 1024.7601318359375]"
"[830.9984741210938, 644.2445678710938]","[837.1268310546875, 625.8595581054688]","[818.7418212890625, 625.8595581054688]","[745.2017211914062, 638.1162109375]","[769.7150268554688, 638.1162109375]","[745.2017211914062, 717.7846069335938]","[788.10009765625, 711.6563110351562]","[861.6401977539062, 650.3729248046875]","[880.0252075195312, 638.1162109375]","[947.4369506835938, 527.8060913085938]","[953.5652465820312, 533.9344482421875]","[849.3834838867188, 932.2765502929688]","[861.6401977539062, 932.2765502929688]","[1027.105224609375, 999.688232421875]","[1033.233642578125, 1005.8165893554688]","[1192.570556640625, 1030.329833984375]","[1210.95556640625, 1030.329833984375]"
"[831.4718627929688, 643.5062866210938]","[837.61572265625, 625.0747680664062]","[819.1842041015625, 625.0747680664062]","[745.4580688476562, 643.5062866210938]","[776.17724609375, 637.3624877929688]","[745.4580688476562, 717.2324829101562]","[788.4649658203125, 711.0886840820312]","[868.3349609375, 649.6502075195312]","[880.6226196289062, 637.3624877929688]","[954.3488159179688, 526.7732543945312]","[960.4926147460938, 526.7732543945312]","[849.9033813476562, 932.2670288085938]","[862.1911010742188, 938.4109497070312]","[1034.21875, 999.8494262695312]","[1034.21875, 1005.9932250976562]","[1187.8148193359375, 1030.5684814453125]","[1212.3902587890625, 1030.5684814453125]"
"[830.9903564453125, 643.7600708007812]","[837.1270141601562, 625.35009765625]","[818.717041015625, 625.35009765625]","[1199.18994140625, 1054.916259765625]","[775.7604370117188, 637.6234130859375]","[751.2137451171875, 717.4000244140625]","[788.0337524414062, 711.2633666992188]","[861.6736450195312, 649.896728515625]","[880.0836791992188, 637.6234130859375]","[947.5869140625, 527.1635131835938]","[959.8602905273438, 533.3001708984375]","[849.4003295898438, 932.1831665039062]","[861.6736450195312, 938.31982421875]","[1027.363525390625, 999.6864624023438]","[1033.5001220703125, 1005.8230590820312]","[1193.0533447265625, 1024.2330322265625]","[1211.46337890625, 1030.36962890625]"
"[830.5720825195312, 643.7987670898438]","[836.7479858398438, 625.2711181640625]","[818.2203369140625, 625.2711181640625]","[1201.124267578125, 1057.58203125]","[774.9891967773438, 637.6228637695312]","[750.2857055664062, 717.9092407226562]","[787.3409423828125, 711.7333374023438]","[861.4514770507812, 649.9746704101562]","[879.9790649414062, 637.6228637695312]","[947.9136352539062, 526.4571533203125]","[960.2654418945312, 532.6329956054688]","[849.0996704101562, 934.0647583007812]","[861.4514770507812, 934.0647583007812]","[1028.199951171875, 1001.9993286132812]","[1028.199951171875, 1001.9993286132812]","[1194.948486328125, 1026.7027587890625]","[1213.47607421875, 1026.7027587890625]"
"[830.0742797851562, 643.5398559570312]","[836.2571411132812, 624.9912719726562]","[817.7085571289062, 624.9912719726562]","[737.3314819335938, 643.5398559570312]","[774.4285888671875, 637.3569946289062]","[749.6972045898438, 717.7341918945312]","[786.7943115234375, 711.5513305664062]","[860.9885864257812, 649.7227172851562]","[879.5371704101562, 637.3569946289062]","[953.7315063476562, 526.0656127929688]","[959.914306640625, 532.2484741210938]","[848.6228637695312, 927.9512329101562]","[860.9885864257812, 927.9512329101562]","[1027.9256591796875, 995.9627075195312]","[1027.9256591796875, 1002.1455688476562]","[1194.86279296875, 1026.8768310546875]","[1213.411376953125, 1026.8768310546875]"
"[824.3150024414062, 633.6961059570312]","[830.4722290039062, 621.3815307617188]","[805.8430786132812, 615.2241821289062]","[744.2700805664062, 609.0669555664062]","[762.741943359375, 627.538818359375]","[738.1127319335938, 701.4264526367188]","[768.8992309570312, 707.5836791992188]","[848.9441528320312, 639.8534545898438]","[861.2587280273438, 639.8534545898438]","[947.4609375, 535.1793212890625]","[953.6182250976562, 529.0220336914062]","[861.2587280273438, 898.4600219726562]","[867.4160766601562, 904.6173706054688]","[1033.6630859375, 990.8195190429688]","[1033.6630859375, 996.9768676757812]","[1212.2247314453125, 1027.76318359375]","[1218.382080078125, 1027.76318359375]"
"[812.0348510742188, 623.2396850585938]","[818.2232055664062, 617.0513305664062]","[799.6580810546875, 604.674560546875]","[1164.772216796875, 1031.67236328125]","[756.3394775390625, 617.0513305664062]","[731.5859985351562, 697.5001831054688]","[756.3394775390625, 697.5001831054688]","[836.7883911132812, 641.8048095703125]","[855.3534545898438, 635.6163940429688]","[948.1791381835938, 536.6024780273438]","[960.5558471679688, 530.4140625]","[861.5418090820312, 895.5281982421875]","[880.1069946289062, 895.5281982421875]","[1034.8162841796875, 982.1654052734375]","[1034.8162841796875, 982.1654052734375]","[1208.0908203125, 1025.48388671875]","[1214.2791748046875, 1025.48388671875]"
