鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[2928.650634765625, 1237.609375]","[2937.227783203125, 1203.3001708984375]","[2920.0732421875, 1203.3001708984375]","[3005.845947265625, 1177.568359375]","[3048.732421875, 1151.8365478515625]","[3151.659912109375, 1271.91845703125]","[3151.659912109375, 1237.609375]","[3383.246337890625, 1331.9593505859375]","[3366.091796875, 1280.4957275390625]","[3606.255615234375, 1357.6912841796875]","[3580.523681640625, 1314.8048095703125]","[3623.41015625, 1434.88671875]","[3554.7919921875, 1443.4639892578125]","[3314.628173828125, 1683.6278076171875]","[3306.05078125, 1657.89599609375]","[3460.44189453125, 2069.605224609375]","[3443.287353515625, 2018.1417236328125]"
"[2909.43115234375, 1305.705810546875]","[2918.10791015625, 1270.999267578125]","[2909.43115234375, 1279.67578125]","[2978.844482421875, 1253.64599609375]","[2926.784423828125, 1288.3525390625]","[3152.377197265625, 1305.705810546875]","[3117.670654296875, 1279.67578125]","[3377.969970703125, 1279.67578125]","[3360.616943359375, 1253.64599609375]","[3560.179443359375, 1201.5860595703125]","[3551.5029296875, 1184.2327880859375]","[3629.5927734375, 1461.8853759765625]","[3586.209716796875, 1470.56201171875]","[3299.880126953125, 1696.15478515625]","[3299.880126953125, 1670.1248779296875]","[3464.736572265625, 2077.927001953125]","[3430.030029296875, 2025.8671875]"
"[2912.274169921875, 1358.9208984375]","[2912.274169921875, 1323.804443359375]","[2894.716064453125, 1323.804443359375]","[2973.728271484375, 1306.24609375]","[2947.390869140625, 1341.36279296875]","[3149.310791015625, 1341.36279296875]","[3105.415283203125, 1323.804443359375]","[3342.451904296875, 1218.454833984375]","[3333.672607421875, 1209.67578125]","[3526.813720703125, 1060.430419921875]","[3500.476318359375, 1069.2095947265625]","[3605.82568359375, 1490.60791015625]","[3570.709228515625, 1490.60791015625]","[3280.997802734375, 1701.30712890625]","[3280.997802734375, 1683.748779296875]","[3465.359619140625, 2078.809814453125]","[3439.022216796875, 2043.6932373046875]"
"[2908.66015625, 1352.7086181640625]","[2908.66015625, 1326.1666259765625]","[2908.66015625, 1335.0140380859375]","[2970.591552734375, 1308.4720458984375]","[2935.2021484375, 1326.1666259765625]","[3147.5380859375, 1343.861328125]","[3103.301513671875, 1335.0140380859375]","[3351.026611328125, 1211.1514892578125]","[3342.17919921875, 1211.1514892578125]","[3545.667724609375, 1051.899658203125]","[3501.430908203125, 1069.59423828125]","[3607.598876953125, 1494.265869140625]","[3598.751708984375, 1476.5711669921875]","[3289.09521484375, 1697.7542724609375]","[3280.247802734375, 1680.0596923828125]","[3466.041748046875, 2078.189208984375]","[3439.499755859375, 2042.7999267578125]"
"[2893.884521484375, 1392.352783203125]","[2893.884521484375, 1365.3370361328125]","[2884.87939453125, 1365.3370361328125]","[2956.92138671875, 1356.331787109375]","[2974.931884765625, 1401.3580322265625]","[3119.015869140625, 1365.3370361328125]","[3128.021240234375, 1365.3370361328125]","[3308.126220703125, 1176.2265625]","[3308.126220703125, 1203.242431640625]","[3452.21044921875, 960.1005249023438]","[3299.12109375, 1536.436767578125]","[3632.315673828125, 1527.431640625]","[3623.310302734375, 1500.415771484375]","[3272.105224609375, 1707.53662109375]","[3272.105224609375, 1671.515625]","[3470.220947265625, 2085.75732421875]","[3434.199951171875, 2040.73095703125]"
"[2875.51220703125, 1424.84716796875]","[2875.51220703125, 1395.917236328125]","[2865.868896484375, 1395.917236328125]","[2943.01513671875, 1376.630859375]","[2952.658447265625, 1434.490478515625]","[3116.593994140625, 1386.2740478515625]","[3106.950927734375, 1415.203857421875]","[3261.2431640625, 1174.1220703125]","[3261.2431640625, 1183.765380859375]","[3357.67578125, 942.6836547851562]","[3357.67578125, 933.0403442382812]","[3627.6875, 1540.56640625]","[3589.1142578125, 1521.27978515625]","[3251.599853515625, 1704.501953125]","[3261.2431640625, 1675.572265625]","[3463.751708984375, 2070.9462890625]","[3425.1787109375, 2032.373046875]"
"[2866.879150390625, 1442.15625]","[2876.294921875, 1423.3245849609375]","[2866.879150390625, 1423.3245849609375]","[2932.789794921875, 1404.492919921875]","[2904.54248046875, 1423.3245849609375]","[3102.274658203125, 1413.90869140625]","[3092.858642578125, 1442.15625]","[3234.095947265625, 1216.176513671875]","[3234.095947265625, 1206.7607421875]","[3337.670166015625, 999.61279296875]","[3300.0068359375, 961.9495239257812]","[3601.31298828125, 1545.730224609375]","[3535.40234375, 1545.730224609375]","[3243.511962890625, 1724.630859375]","[3234.095947265625, 1696.38330078125]","[3460.07568359375, 2073.015869140625]","[3412.99658203125, 2035.352783203125]"
"[2866.691162109375, 1442.469482421875]","[2866.691162109375, 1423.6461181640625]","[2857.279296875, 1423.6461181640625]","[2932.572998046875, 1404.82275390625]","[2904.337890625, 1423.6461181640625]","[3101.983642578125, 1414.234375]","[3092.572021484375, 1442.469482421875]","[3233.74755859375, 1207.177001953125]","[3233.74755859375, 1207.177001953125]","[3337.276123046875, 990.7078857421875]","[3299.62939453125, 953.0610961914062]","[3600.803955078125, 1545.998291015625]","[3534.921875, 1545.998291015625]","[3243.1591796875, 1724.820556640625]","[3233.74755859375, 1705.9970703125]","[3459.628173828125, 2073.053466796875]","[3421.9814453125, 2035.40673828125]"
"[2830.10986328125, 1457.89697265625]","[2839.2705078125, 1430.4150390625]","[2811.788330078125, 1430.4150390625]","[2912.555908203125, 1402.9329833984375]","[3059.126708984375, 1439.57568359375]","[3077.447998046875, 1430.4150390625]","[3068.287353515625, 1430.4150390625]","[3242.340087890625, 1247.2015380859375]","[3233.179443359375, 1247.2015380859375]","[3398.071533203125, 1054.827392578125]","[3398.071533203125, 1063.988037109375]","[3590.44580078125, 1558.6644287109375]","[3544.642333984375, 1549.5037841796875]","[3214.858154296875, 1741.8779296875]","[3205.697509765625, 1723.556640625]","[3462.1962890625, 2080.82275390625]","[3407.232177734375, 2035.01953125]"
"[2766.776611328125, 1409.112060546875]","[2775.500732421875, 1374.215576171875]","[2775.500732421875, 1382.939697265625]","[2845.293701171875, 1374.215576171875]","[2819.121337890625, 1409.112060546875]","[2993.603759765625, 1426.560302734375]","[2984.879638671875, 1391.663818359375]","[3194.258544921875, 1391.663818359375]","[3211.706787109375, 1356.767333984375]","[3455.982177734375, 1313.146728515625]","[3429.809814453125, 1304.422607421875]","[3499.602783203125, 1557.422119140625]","[3464.706298828125, 1548.697998046875]","[3159.362060546875, 1792.973388671875]","[3150.637939453125, 1758.076904296875]","[3455.982177734375, 2072.145263671875]","[3394.913330078125, 2037.2489013671875]"
