,0_x,0_y,date
1590,353.48,459.46,1590
1591,353.1,463.17,1591
1592,356.52,459.97,1592
1593,359.58,460.59,1593
1594,357.39,457.57,1594
1595,361.53,454.22,1595
1596,365.85,459.15,1596
1597,366.43,456.92,1597
1598,366.09,453.54,1598
1599,369.75,453.29,1599
1600,368.76,450.83,1600
1601,373.6,451.75,1601
1602,375.85,452.18,1602
1603,375.48,452.31,1603
1604,380.81,448.28,1604
1605,383.49,452.74,1605
1606,384.04,450.53,1606
1607,382.9,451.56,1607
1608,389.27,455.84,1608
1609,389.06,461.45,1609
1610,388.79,468.99,1610
1611,386.82,478.44,1611
1612,388.07,494.59,1612
1613,392.81,503.47,1613
1614,387.26,505.06,1614
1615,387.55,502.88,1615
1616,388.37,486.44,1616
1617,393.9,459.94,1617
1618,388.4,435.5,1618
1619,393.52,408.84,1619
1620,395.02,394.65,1620
1621,394.35,380.41,1621
1622,391.05,373.44,1622
1623,390.62,368.36,1623
1624,386.43,369.23,1624
1625,391.02,381.15,1625
1626,393.64,393.89,1626
1627,397.44,410.02,1627
1628,397.53,435.53,1628
1629,398.39,466.7,1629
1630,397.83,479.75,1630
1631,404.2,477.52,1631
1632,398.5,458.8,1632
1633,404.27,440.28,1633
1634,402.68,421.67,1634
1635,395.14,406.15,1635
1636,392.97,391.69,1636
1637,395.71,378.45,1637
1638,401.49,376.96,1638
1639,409.01,382.6,1639
1640,405.3,396.81,1640
1641,409.92,409.49,1641
1642,412.53,430.96,1642
1643,418.19,453.61,1643
1644,418.22,467.39,1644
1645,418.8,465.32,1645
1646,414.2,450.07,1646
1647,418.45,426.99,1647
1648,417.07,408.2,1648
1649,415.18,397.35,1649
1650,412.56,389.59,1650
1651,412.31,386.02,1651
1652,410.78,392.24,1652
1653,416.29,401.72,1653
1654,412.6,415.88,1654
1655,418.15,434.04,1655
1656,419.17,455.7,1656
1657,427.26,473.99,1657
1658,426.58,471.9,1658
1659,419.2,454.94,1659
1660,420.47,428.99,1660
1661,422.74,416.76,1661
1662,419.93,400.73,1662
1663,417.87,388.9,1663
1664,416.63,380.49,1664
1665,422.08,380.31,1665
1666,415.34,391.02,1666
1667,419,402.65,1667
1668,413.02,419.86,1668
1669,420.02,445.54,1669
1670,420.22,464.31,1670
1671,426.77,472.64,1671
1672,421.17,460.15,1672
1673,425.16,433.83,1673
1674,421.51,409.51,1674
1675,422.4,396.57,1675
1676,424.17,388.21,1676
1677,419.42,379.97,1677
1678,416.68,377.48,1678
1679,416.34,387.51,1679
1680,425.19,396.89,1680
1681,421.7,415.91,1681
1682,426.4,433.58,1682
1683,424.17,453.22,1683
1684,430.94,473.01,1684
1685,430.93,472.93,1685
1686,425.42,450.55,1686
1687,427.06,433.43,1687
1688,423.59,414.34,1688
1689,431.3,404.97,1689
1690,433.25,396.04,1690
1691,432.51,390.53,1691
1692,437.96,394.29,1692
1693,437.34,403.46,1693
1694,443.28,413.36,1694
1695,440.85,433.25,1695
1696,446.78,449.33,1696
1697,445.46,470.33,1697
1698,452.93,480.44,1698
1699,448.12,479.61,1699
1700,441.85,463.95,1700
1701,441.2,445.83,1701
1702,434.08,426.39,1702
1703,431.77,417.23,1703
1704,422.95,413.57,1704
1705,428.87,408.14,1705
1706,423.41,409.16,1706
1707,423.18,415.09,1707
1708,423.5,433.5,1708
1709,422.41,450.67,1709
1710,417.63,472.36,1710
1711,422.46,492.52,1711
1712,420.63,493.89,1712
1713,421.78,480.6,1713
1714,410.64,459.69,1714
1715,411.5,438.47,1715
1716,407.89,418,1716
1717,406.16,402.69,1717
1718,397.94,396.34,1718
1719,399.29,387.43,1719
1720,390.66,392.58,1720
1721,392.7,395.64,1721
1722,388.51,407.92,1722
1723,391.57,420.93,1723
1724,392.06,447.72,1724
1725,393,467.8,1725
1726,396.07,489.9,1726
1727,394.99,501.77,1727
1728,394.41,494.86,1728
1729,398.22,470.4,1729
1730,387.95,455.6,1730
1731,388.05,433.21,1731
1732,387.14,420.78,1732
1733,383.59,414.71,1733
1734,376.18,409.12,1734
1735,375.23,415.32,1735
1736,375.18,425.13,1736
1737,371.11,438.96,1737
1738,373.32,453.11,1738
1739,378.1,474.45,1739
1740,377.79,492.15,1740
1741,387.93,501.99,1741
1742,387.86,495.59,1742
1743,382.69,478.56,1743
1744,390.58,454.89,1744
1745,382.46,444.18,1745
1746,381.12,428.84,1746
1747,383.35,424.65,1747
1748,384.43,420.07,1748
1749,374.55,422.28,1749
1750,380.03,433.24,1750
1751,376.14,443.82,1751
1752,381.56,457.69,1752
1753,378.97,485.25,1753
1754,388.66,498.59,1754
1755,391.16,503.87,1755
1756,387.36,490.78,1756
1757,388.97,473.4,1757
1758,380.38,446.87,1758
1759,378.72,433.16,1759
1760,378.17,418.64,1760
1761,373.99,409.77,1761
1762,364.4,405.9,1762
1763,364.73,412.36,1763
1764,360.36,417.06,1764
1765,363.68,429.05,1765
1766,365.05,443.91,1766
1767,368.01,467.44,1767
1768,372.33,489.06,1768
1769,370.48,510.87,1769
1770,370.06,512.13,1770
1771,369.23,515.28,1771
1772,367.54,512.75,1772
1773,369.27,506.6,1773
1774,368.34,496.31,1774
1775,373.17,490.75,1775
1776,369.33,487.9,1776
1777,364.27,477.67,1777
1778,361.58,479.61,1778
1779,354.57,472.95,1779
1780,341.3,469.39,1780
1781,339.42,471.06,1781
1782,334.76,475.5,1782
1783,328.42,478.49,1783
1784,317.27,482.22,1784
1785,315,481.71,1785
1786,312.32,479.17,1786
1787,306.33,478.66,1787
1788,311.59,475.23,1788
1789,310.06,474.61,1789
1790,316.07,465.35,1790
1791,324.98,461.24,1791
1792,326.05,462.33,1792
1793,330.65,459.76,1793
1794,336.59,455.12,1794
1795,347.8,458.25,1795
1796,354.17,460.44,1796
1797,365.42,455.92,1797
1798,371.54,456.05,1798
1799,384.58,456.08,1799
1800,387.23,450.59,1800
1801,396.07,450,1801
1802,399.18,452.29,1802
1803,400.42,449.84,1803
1804,409.79,445.73,1804
1805,414.21,444.42,1805
1806,411.49,443.69,1806
1807,411.96,443.31,1807
1808,410.45,439.72,1808
1809,417.77,442.23,1809
1810,419.62,436.72,1810
1811,424.41,441.29,1811
1812,425.81,439.67,1812
1813,429.71,438.86,1813
1814,430.28,436.42,1814
1815,428.67,430.6,1815
1816,437.31,430.11,1816
1817,434.95,428.17,1817
1818,443.99,432.16,1818
1819,447.51,432.36,1819
1820,446.73,437.58,1820
1821,446.98,443.56,1821
1822,445.7,455.32,1822
1823,443.43,467.45,1823
1824,446.39,482.29,1824
1825,445.97,491.9,1825
1826,442.04,489.63,1826
1827,440.33,471.16,1827
1828,436.11,455.77,1828
1829,436.38,435.68,1829
1830,437.77,406.46,1830
1831,432.72,399.04,1831
