±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[421.193603515625, 325.0816955566406]","[435.004150390625, 325.0816955566406]","[400.477783203125, 325.0816955566406]","[448.814697265625, 359.6080627441406]","[372.856689453125, 366.5133361816406]","[497.1515808105469, 463.1871643066406]","[338.330322265625, 463.1871643066406]","[552.3937377929688, 580.5768432617188]","[296.898681640625, 573.6715698242188]","[614.541259765625, 663.4401245117188]","[214.03538513183594, 642.7243041992188]","[476.4357604980469, 697.9664306640625]","[372.856689453125, 691.0611572265625]","[476.4357604980469, 905.1246337890625]","[379.761962890625, 891.3140869140625]","[441.909423828125, 1105.37744140625]","[379.761962890625, 1098.47216796875]"
"[418.03765869140625, 320.0995178222656]","[431.9203186035156, 320.0995178222656]","[397.2135925292969, 320.0995178222656]","[452.7444152832031, 361.74761962890625]","[369.4482116699219, 361.74761962890625]","[501.3338317871094, 458.926513671875]","[334.741455078125, 458.926513671875]","[542.9819946289062, 576.9295043945312]","[293.0933532714844, 576.9295043945312]","[612.3954467773438, 660.2257080078125]","[209.79713439941406, 639.4016723632812]","[480.5098571777344, 694.9324340820312]","[369.4482116699219, 687.9910888671875]","[473.5684509277344, 903.1729125976562]","[376.3895568847656, 896.2316284179688]","[438.8616943359375, 1090.58935546875]","[376.3895568847656, 1090.58935546875]"
"[415.725341796875, 327.6942443847656]","[429.498046875, 320.8078918457031]","[395.0662841796875, 320.8078918457031]","[457.04345703125, 362.12603759765625]","[374.4071960449219, 362.12603759765625]","[498.36163330078125, 458.5350036621094]","[339.9754333496094, 458.5350036621094]","[546.5661010742188, 582.4894409179688]","[291.77093505859375, 575.6030883789062]","[615.4296264648438, 651.3529663085938]","[202.24830627441406, 630.6939086914062]","[477.70257568359375, 685.7847290039062]","[374.4071960449219, 685.7847290039062]","[470.816162109375, 906.1481323242188]","[381.2935791015625, 899.2617797851562]","[443.270751953125, 1098.966064453125]","[381.2935791015625, 1105.852294921875]"
"[417.51336669921875, 337.93768310546875]","[431.6495666503906, 330.86956787109375]","[403.377197265625, 337.93768310546875]","[452.85382080078125, 366.21002197265625]","[375.1048278808594, 366.21002197265625]","[502.3304443359375, 465.1632385253906]","[339.7644348144531, 465.1632385253906]","[544.7388916015625, 592.3887329101562]","[297.35589599609375, 578.2526245117188]","[622.4879150390625, 648.9335327148438]","[205.4707489013672, 620.6611328125]","[474.05804443359375, 705.4781494140625]","[368.0367736816406, 698.4100341796875]","[466.989990234375, 910.4526977539062]","[375.1048278808594, 910.4526977539062]","[452.85382080078125, 1101.290771484375]","[382.1729431152344, 1108.35888671875]"
"[422.92327880859375, 350.69586181640625]","[436.5603332519531, 343.8773193359375]","[402.4676208496094, 343.8773193359375]","[457.0160217285156, 377.97003173828125]","[375.1934509277344, 377.97003173828125]","[497.9272766113281, 480.2482604980469]","[341.1006774902344, 480.2482604980469]","[545.6571044921875, 602.9820556640625]","[293.3708801269531, 589.344970703125]","[634.2982177734375, 657.5304565429688]","[191.09266662597656, 623.437744140625]","[470.6530456542969, 712.078857421875]","[368.3748779296875, 705.2603149414062]","[470.6530456542969, 916.6351928710938]","[375.1934509277344, 916.6351928710938]","[457.0160217285156, 1114.373046875]","[382.0119934082031, 1134.82861328125]"
"[419.68817138671875, 358.46923828125]","[432.91943359375, 358.46923828125]","[399.84136962890625, 358.46923828125]","[459.3818359375, 391.54730224609375]","[379.99456787109375, 398.16290283203125]","[499.07550048828125, 504.0126037597656]","[340.30096435546875, 497.3970031738281]","[552.0004272460938, 623.093505859375]","[287.3760986328125, 596.6310424804688]","[644.6188354492188, 662.7871704101562]","[181.52639770507812, 623.093505859375]","[465.9974365234375, 728.9431762695312]","[366.76336669921875, 728.9431762695312]","[472.613037109375, 940.6426391601562]","[373.37896728515625, 940.6426391601562]","[459.3818359375, 1132.4949951171875]","[379.99456787109375, 1152.3419189453125]"
"[422.99017333984375, 377.7353820800781]","[442.2828063964844, 377.7353820800781]","[403.6976013183594, 377.7353820800781]","[461.57537841796875, 416.32061767578125]","[377.97412109375, 422.75146484375]","[500.16058349609375, 525.6453247070312]","[339.388916015625, 519.2144775390625]","[564.4692993164062, 641.4010009765625]","[275.08026123046875, 615.677490234375]","[654.50146484375, 673.5552978515625]","[172.1863250732422, 628.5392456054688]","[468.00628662109375, 750.7257080078125]","[365.1123962402344, 750.7257080078125]","[480.8680419921875, 962.9443359375]","[371.54327392578125, 956.5134887695312]","[461.57537841796875, 1149.439453125]","[377.97412109375, 1162.30126953125]"
"[424.7608337402344, 404.42535400390625]","[437.4223327636719, 398.0946044921875]","[405.76861572265625, 404.42535400390625]","[462.7452087402344, 442.4097595214844]","[380.4456481933594, 436.07904052734375]","[500.7296447753906, 550.0322875976562]","[336.1305236816406, 537.3707885742188]","[564.0370483398438, 657.6548461914062]","[272.8231506347656, 632.3318481445312]","[658.9981079101562, 682.9777221679688]","[165.2006072998047, 638.66259765625]","[469.07598876953125, 777.9387817382812]","[367.7842102050781, 777.9387817382812]","[488.0681457519531, 980.5223388671875]","[367.7842102050781, 974.1915893554688]","[456.4145202636719, 1151.4521484375]","[374.1149597167969, 1164.113525390625]"
"[427.4637451171875, 420.0806884765625]","[439.8091125488281, 420.0806884765625]","[408.94573974609375, 420.0806884765625]","[458.3271484375, 457.11676025390625]","[378.08233642578125, 457.11676025390625]","[501.535888671875, 562.0523071289062]","[334.87359619140625, 549.7069702148438]","[569.435302734375, 666.98779296875]","[273.1468200683594, 642.2970581054688]","[668.1981201171875, 697.8511352539062]","[168.21128845214844, 654.6423950195312]","[470.6724853515625, 790.4413452148438]","[365.7369689941406, 790.4413452148438]","[495.3631591796875, 987.9669799804688]","[371.90966796875, 994.1397094726562]","[452.1544189453125, 1160.8018798828125]","[378.08233642578125, 1166.9744873046875]"
"[422.6138916015625, 421.646484375]","[441.23199462890625, 415.4404602050781]","[403.99578857421875, 415.4404602050781]","[459.85009765625, 452.6766662597656]","[379.171630859375, 452.6766662597656]","[497.08636474609375, 558.1792602539062]","[335.72943115234375, 545.7672119140625]","[571.558837890625, 663.681884765625]","[273.6690673828125, 638.8577270507812]","[670.8553466796875, 707.1241455078125]","[168.1664276123047, 657.4758911132812]","[466.05615234375, 787.8026123046875]","[366.75958251953125, 787.8026123046875]","[497.08636474609375, 986.395751953125]","[366.75958251953125, 992.601806640625]","[453.64404296875, 1160.16455078125]","[379.171630859375, 1160.16455078125]"
"[419.30670166015625, 405.17193603515625]","[438.56158447265625, 398.753662109375]","[406.47015380859375, 398.753662109375]","[457.81640625, 430.8450622558594]","[380.7969970703125, 430.8450622558594]","[496.32611083984375, 539.9558715820312]","[335.86907958984375, 533.53759765625]","[566.9271240234375, 649.066650390625]","[271.68621826171875, 629.8118286132812]","[663.201416015625, 706.8311767578125]","[175.41200256347656, 661.9032592773438]","[464.23468017578125, 777.4323120117188]","[361.54217529296875, 771.0139770507812]","[489.9078369140625, 969.980712890625]","[367.96051025390625, 976.3989868164062]","[457.81640625, 1149.6925048828125]","[374.37872314453125, 1162.529052734375]"
"[422.4594421386719, 383.1929931640625]","[435.3351745605469, 376.755126953125]","[403.14581298828125, 376.755126953125]","[454.64874267578125, 408.9444580078125]","[377.39434814453125, 408.9444580078125]","[493.2759094238281, 518.3881225585938]","[338.7671813964844, 505.51239013671875]","[564.0924682617188, 627.8318481445312]","[274.3885192871094, 602.0803833007812]","[647.7847290039062, 698.6483764648438]","[184.25840759277344, 660.0211791992188]","[461.0865783691406, 756.589111328125]","[364.51861572265625, 756.589111328125]","[480.4001770019531, 969.0386962890625]","[364.51861572265625, 962.6007690429688]","[461.0865783691406, 1142.8609619140625]","[377.39434814453125, 1155.7366943359375]"
"[417.3292236328125, 364.6954345703125]","[437.4762878417969, 357.979736328125]","[403.8978576660156, 357.979736328125]","[450.9076232910156, 391.55816650390625]","[370.31939697265625, 391.55816650390625]","[497.9173889160156, 492.29345703125]","[330.02532958984375, 485.5777587890625]","[558.3585205078125, 606.4600830078125]","[276.2998352050781, 593.0286865234375]","[632.2310791015625, 693.763916015625]","[182.28028869628906, 653.4698486328125]","[464.3389587402344, 734.05810546875]","[363.6037292480469, 734.05810546875]","[464.3389587402344, 928.8128662109375]","[363.6037292480469, 935.5286254882812]","[457.6233215332031, 1123.567626953125]","[370.31939697265625, 1136.9989013671875]"
"[422.76544189453125, 355.7193603515625]","[429.648193359375, 348.8365783691406]","[402.1170654296875, 348.8365783691406]","[450.2965087890625, 376.36767578125]","[374.58599853515625, 376.36767578125]","[491.59320068359375, 479.609375]","[333.289306640625, 472.7265930175781]","[553.5382080078125, 596.6166381835938]","[278.22705078125, 589.7338256835938]","[615.4832153320312, 679.2099609375]","[188.75091552734375, 644.7960815429688]","[464.06207275390625, 727.389404296875]","[360.8204345703125, 720.5066528320312]","[464.06207275390625, 913.2244873046875]","[367.70318603515625, 906.3416748046875]","[443.41375732421875, 1105.942138671875]","[374.58599853515625, 1112.824951171875]"
"[417.0865173339844, 345.301513671875]","[430.8324890136719, 331.5555114746094]","[396.4674987792969, 331.5555114746094]","[451.4515075683594, 365.9205017089844]","[368.97552490234375, 365.9205017089844]","[492.6894226074219, 469.01544189453125]","[327.7375793457031, 469.01544189453125]","[540.8004150390625, 585.8563842773438]","[279.6266174316406, 578.9833374023438]","[602.6573486328125, 668.3323364257812]","[190.2776336669922, 640.8402709960938]","[465.1974792480469, 716.4432373046875]","[362.1025695800781, 709.5702514648438]","[458.3244934082031, 908.8871459960938]","[368.97552490234375, 895.14111328125]","[430.8324890136719, 1101.330810546875]","[368.97552490234375, 1094.457763671875]"
"[413.01123046875, 336.1480712890625]","[426.7106628417969, 329.29840087890625]","[392.462158203125, 329.29840087890625]","[447.2597351074219, 370.3965759277344]","[365.0633239746094, 370.3965759277344]","[488.3579406738281, 466.2923583984375]","[330.81488037109375, 466.2923583984375]","[536.3058471679688, 589.5869750976562]","[282.8669738769531, 575.8875122070312]","[604.802734375, 658.0839233398438]","[186.97120666503906, 637.5347900390625]","[460.9591369628906, 706.03173828125]","[365.0633239746094, 706.03173828125]","[460.9591369628906, 904.6730346679688]","[365.0633239746094, 890.9736328125]","[426.7106628417969, 1096.4644775390625]","[371.9130554199219, 1089.61474609375]"
"[409.1996154785156, 352.3948974609375]","[422.949462890625, 338.64508056640625]","[388.5748596191406, 338.64508056640625]","[450.44915771484375, 366.1447448730469]","[367.9501037597656, 366.1447448730469]","[491.69866943359375, 469.2685852050781]","[326.7005920410156, 469.2685852050781]","[532.9481811523438, 586.1422729492188]","[278.57611083984375, 579.2672729492188]","[608.5723266601562, 648.0165405273438]","[189.20216369628906, 620.516845703125]","[464.198974609375, 703.015869140625]","[361.0751953125, 703.015869140625]","[457.3240966796875, 909.2635498046875]","[361.0751953125, 895.513671875]","[429.8243713378906, 1101.76123046875]","[367.9501037597656, 1094.88623046875]"
"[412.3101806640625, 361.98150634765625]","[426.0850830078125, 348.20660400390625]","[391.6478271484375, 348.20660400390625]","[446.74737548828125, 368.86895751953125]","[364.09808349609375, 375.75640869140625]","[488.072021484375, 472.1805725097656]","[329.660888671875, 472.1805725097656]","[536.2841186523438, 596.154541015625]","[281.44879150390625, 582.3796997070312]","[632.7083129882812, 644.3666381835938]","[185.02456665039062, 616.81689453125]","[460.52227783203125, 706.3535766601562]","[357.21063232421875, 699.4661254882812]","[453.63482666015625, 912.9768676757812]","[357.21063232421875, 899.2019653320312]","[432.9725341796875, 1105.8251953125]","[364.09808349609375, 1105.8251953125]"
"[411.7331237792969, 374.0071105957031]","[425.43017578125, 360.30999755859375]","[398.0360107421875, 367.1585693359375]","[445.975830078125, 380.85565185546875]","[370.641845703125, 387.7041931152344]","[487.06707763671875, 490.432373046875]","[329.5505676269531, 483.5838623046875]","[548.7041015625, 600.0091552734375]","[274.76220703125, 593.1605834960938]","[644.583740234375, 641.1004028320312]","[178.88255310058594, 613.7062377929688]","[452.82440185546875, 716.4343872070312]","[356.9447326660156, 716.4343872070312]","[452.82440185546875, 921.8908081054688]","[356.9447326660156, 915.042236328125]","[439.1273193359375, 1113.6500244140625]","[363.79327392578125, 1127.3470458984375]"
"[406.8268737792969, 391.53857421875]","[426.9743957519531, 378.1069030761719]","[393.39520263671875, 378.1069030761719]","[447.1218566894531, 398.25439453125]","[366.5318603515625, 404.97021484375]","[494.1327209472656, 505.7077331542969]","[326.2369079589844, 505.7077331542969]","[554.5751342773438, 613.1610717773438]","[272.5102233886719, 606.4452514648438]","[655.3126831054688, 646.740234375]","[165.05690002441406, 619.8768920898438]","[453.8377380371094, 740.7619018554688]","[353.1002197265625, 740.7619018554688]","[460.5535583496094, 942.2368774414062]","[353.1002197265625, 935.5209350585938]","[440.4060363769531, 1130.280029296875]","[359.8160400390625, 1150.427490234375]"
"[412.1343994140625, 416.89837646484375]","[425.0841064453125, 403.94873046875]","[392.70989990234375, 403.94873046875]","[450.9834899902344, 423.37322998046875]","[366.810546875, 423.37322998046875]","[496.307373046875, 533.4456176757812]","[327.9614562988281, 526.9707641601562]","[567.5306396484375, 624.0933837890625]","[263.2130126953125, 617.6185302734375]","[664.6532592773438, 656.4675903320312]","[159.6155242919922, 624.0933837890625]","[450.9834899902344, 766.5399780273438]","[353.86083984375, 766.5399780273438]","[463.93316650390625, 960.7852172851562]","[347.385986328125, 960.7852172851562]","[438.0337829589844, 1142.0806884765625]","[353.86083984375, 1161.5052490234375]"
"[415.85565185546875, 440.5517578125]","[428.35601806640625, 428.0513916015625]","[397.10516357421875, 428.0513916015625]","[447.10650634765625, 440.5517578125]","[372.10443115234375, 446.80194091796875]","[490.85772705078125, 553.0548706054688]","[328.35321044921875, 546.8047485351562]","[578.3601684570312, 634.30712890625]","[259.601318359375, 634.30712890625]","[684.6130981445312, 665.5579833984375]","[153.34835815429688, 634.30712890625]","[453.356689453125, 784.311279296875]","[353.35394287109375, 784.311279296875]","[472.10723876953125, 978.0667114257812]","[347.103759765625, 978.0667114257812]","[434.60614013671875, 1153.0714111328125]","[353.35394287109375, 1159.321533203125]"
"[414.60107421875, 445.4274597167969]","[426.84613037109375, 433.1824645996094]","[396.23358154296875, 433.1824645996094]","[451.33612060546875, 451.54998779296875]","[371.74359130859375, 457.6724853515625]","[494.19366455078125, 561.7550048828125]","[328.88604736328125, 549.510009765625]","[573.7861328125, 641.3475341796875]","[261.53857421875, 641.3475341796875]","[683.9912109375, 678.0825805664062]","[157.4559783935547, 647.4700317382812]","[457.4586181640625, 794.4100952148438]","[353.3760986328125, 794.4100952148438]","[475.82611083984375, 990.3302001953125]","[347.2535400390625, 990.3302001953125]","[432.96856689453125, 1155.6375732421875]","[353.3760986328125, 1161.7601318359375]"
"[414.2787170410156, 435.0828857421875]","[426.9551086425781, 422.40643310546875]","[395.2640075683594, 422.40643310546875]","[445.9697570800781, 441.42108154296875]","[369.9111328125, 441.42108154296875]","[490.3373718261719, 549.1708374023438]","[325.5436096191406, 542.8325805664062]","[572.7341918945312, 637.9059448242188]","[262.1614074707031, 637.9059448242188]","[674.145751953125, 682.2734985351562]","[154.41163635253906, 650.5823364257812]","[452.3080139160156, 783.6849975585938]","[350.896484375, 783.6849975585938]","[477.6608581542969, 980.1698608398438]","[344.5582580566406, 980.1698608398438]","[433.2933654785156, 1151.3016357421875]","[357.2347106933594, 1157.639892578125]"
"[414.015380859375, 413.3625183105469]","[427.01824951171875, 400.3597106933594]","[394.51123046875, 400.3597106933594]","[446.5224609375, 419.86395263671875]","[368.50555419921875, 419.86395263671875]","[485.5308837890625, 523.886474609375]","[329.4970703125, 523.886474609375]","[557.04638671875, 627.9089965820312]","[264.4830322265625, 614.9061889648438]","[661.06884765625, 686.4216918945312]","[166.9618682861328, 653.9146118164062]","[453.02386474609375, 764.4386596679688]","[355.50274658203125, 764.4386596679688]","[466.02667236328125, 972.4837036132812]","[355.50274658203125, 965.9822387695312]","[440.02099609375, 1141.5201416015625]","[355.50274658203125, 1154.5230712890625]"
"[409.82440185546875, 395.85614013671875]","[423.29266357421875, 382.38787841796875]","[396.35614013671875, 382.38787841796875]","[443.4949951171875, 395.85614013671875]","[362.68548583984375, 402.59027099609375]","[483.8997802734375, 503.6021423339844]","[322.28076171875, 496.8680114746094]","[551.2410278320312, 604.614013671875]","[268.40777587890625, 597.8799438476562]","[638.78466796875, 678.6893920898438]","[174.12997436523438, 651.7528686523438]","[456.9632568359375, 746.0307006835938]","[355.95135498046875, 746.0307006835938]","[456.9632568359375, 948.0545043945312]","[355.95135498046875, 948.0545043945312]","[443.4949951171875, 1136.60986328125]","[355.95135498046875, 1143.343994140625]"
"[409.9010009765625, 380.52838134765625]","[423.6031188964844, 366.8262939453125]","[389.347900390625, 366.8262939453125]","[444.15625, 380.52838134765625]","[361.9437255859375, 387.3794250488281]","[485.26251220703125, 483.2940368652344]","[327.6885070800781, 483.2940368652344]","[546.9219360351562, 599.76171875]","[272.8801574707031, 592.9107055664062]","[615.4323120117188, 675.1232299804688]","[183.8166046142578, 647.7190551757812]","[457.8582763671875, 729.9315795898438]","[361.9437255859375, 729.9315795898438]","[457.8582763671875, 928.6117553710938]","[355.0926513671875, 914.90966796875]","[437.30517578125, 1113.5897216796875]","[361.9437255859375, 1113.5897216796875]"
"[411.08551025390625, 366.66705322265625]","[424.7435607910156, 353.009033203125]","[390.5985107421875, 353.009033203125]","[445.2305908203125, 373.4960632324219]","[363.2824401855469, 373.4960632324219]","[486.2047119140625, 475.9312744140625]","[322.308349609375, 475.9312744140625]","[540.8367919921875, 592.0244750976562]","[281.3342590332031, 585.1954956054688]","[609.1268310546875, 673.9727172851562]","[192.5570831298828, 646.6566162109375]","[465.7176513671875, 708.1177368164062]","[363.2824401855469, 701.2887573242188]","[458.88861083984375, 906.1591186523438]","[363.2824401855469, 892.5011596679688]","[431.57257080078125, 1104.200439453125]","[370.1114501953125, 1090.5423583984375]"
"[410.5138244628906, 357.4350280761719]","[424.3570556640625, 343.5918273925781]","[389.7490234375, 343.5918273925781]","[438.20025634765625, 364.35662841796875]","[362.0626525878906, 371.2782287597656]","[486.65142822265625, 468.1806640625]","[327.45465087890625, 468.1806640625]","[535.1026611328125, 592.7694702148438]","[279.00341796875, 578.92626953125]","[604.3186645507812, 661.9854125976562]","[189.0226287841797, 641.2206420898438]","[465.88665771484375, 710.4366455078125]","[362.0626525878906, 703.5150756835938]","[458.96502685546875, 904.241455078125]","[368.9842529296875, 890.3982543945312]","[431.27862548828125, 1098.046142578125]","[368.9842529296875, 1091.1246337890625]"
"[412.3251037597656, 352.1912841796875]","[426.24713134765625, 345.23028564453125]","[391.442138671875, 345.23028564453125]","[440.1690979003906, 366.11328125]","[356.6371154785156, 366.11328125]","[488.8961181640625, 470.5282287597656]","[321.8321533203125, 470.5282287597656]","[530.6620483398438, 588.8651733398438]","[280.066162109375, 581.9041748046875]","[600.2720336914062, 658.4751586914062]","[189.5731658935547, 637.5921630859375]","[468.0130615234375, 707.2020874023438]","[363.59814453125, 707.2020874023438]","[461.0521240234375, 902.1100463867188]","[370.55914306640625, 888.1880493164062]","[433.2080993652344, 1110.9398193359375]","[377.5201110839844, 1097.017822265625]"
"[412.0361633300781, 361.4052734375]","[419.0868225097656, 347.30389404296875]","[390.88409423828125, 354.35455322265625]","[440.2389221191406, 368.4559326171875]","[362.6813049316406, 375.50665283203125]","[489.5937194824219, 474.21630859375]","[327.4278869628906, 474.21630859375]","[531.8978881835938, 594.0780029296875]","[278.0730285644531, 587.02734375]","[609.4555053710938, 650.4835205078125]","[186.41407775878906, 629.3314819335938]","[468.4416809082031, 713.9397583007812]","[362.6813049316406, 706.8890991210938]","[461.3909606933594, 911.3590698242188]","[369.73199462890625, 911.3590698242188]","[440.2389221191406, 1122.879638671875]","[376.7826843261719, 1115.8289794921875]"
"[406.3677978515625, 373.60003662109375]","[420.17559814453125, 359.79229736328125]","[392.5600280761719, 359.79229736328125]","[440.88726806640625, 373.60003662109375]","[358.04058837890625, 380.50396728515625]","[489.2144775390625, 477.15838623046875]","[323.5211486816406, 477.15838623046875]","[537.541748046875, 601.4284057617188]","[282.0978088378906, 587.62060546875]","[627.292236328125, 649.755615234375]","[178.53944396972656, 622.1400756835938]","[468.5028076171875, 711.890625]","[364.9444580078125, 711.890625]","[468.5028076171875, 919.00732421875]","[371.8483581542969, 912.1033935546875]","[447.7911376953125, 1119.219970703125]","[378.75225830078125, 1139.9317626953125]"
"[406.2081298828125, 385.1343994140625]","[419.73675537109375, 371.60577392578125]","[385.9151611328125, 378.3700866699219]","[440.0296630859375, 391.8987121582031]","[358.85791015625, 398.66302490234375]","[487.3798828125, 500.1277160644531]","[325.03631591796875, 500.1277160644531]","[541.494384765625, 608.3567504882812]","[270.921875, 601.5924072265625]","[642.958984375, 655.7068481445312]","[169.4571533203125, 628.649658203125]","[467.0869140625, 730.1143188476562]","[365.62225341796875, 730.1143188476562]","[473.85125732421875, 933.043701171875]","[372.38653564453125, 933.043701171875]","[453.55828857421875, 1129.20849609375]","[385.9151611328125, 1156.265869140625]"
"[412.8358154296875, 411.9674072265625]","[425.95819091796875, 392.2838439941406]","[393.1522216796875, 398.84503173828125]","[445.6417236328125, 411.9674072265625]","[366.9075012207031, 418.5285949707031]","[491.57000732421875, 523.507568359375]","[327.5403747558594, 523.507568359375]","[557.1819458007812, 621.9253540039062]","[268.4897155761719, 621.9253540039062]","[655.5996704101562, 654.7312622070312]","[163.51072692871094, 635.0477294921875]","[465.32525634765625, 753.1490478515625]","[366.9075012207031, 753.1490478515625]","[485.0087890625, 956.5458374023438]","[373.46868896484375, 956.5458374023438]","[458.76409912109375, 1146.820068359375]","[380.02984619140625, 1166.503662109375]"
"[409.3283386230469, 430.6035461425781]","[422.2664794921875, 417.6654052734375]","[396.3901672363281, 417.6654052734375]","[441.67376708984375, 437.0726318359375]","[370.51385498046875, 443.54168701171875]","[493.4263916015625, 547.0469970703125]","[325.23028564453125, 547.0469970703125]","[571.0553588867188, 637.6140747070312]","[260.53948974609375, 637.6140747070312]","[668.0914916992188, 676.4286499023438]","[157.03419494628906, 650.5523071289062]","[467.550048828125, 773.4647827148438]","[364.0447998046875, 773.4647827148438]","[493.4263916015625, 974.0062866210938]","[370.51385498046875, 974.0062866210938]","[461.08099365234375, 1155.140380859375]","[383.4520263671875, 1168.07861328125]"
"[411.20526123046875, 446.7333984375]","[423.80126953125, 434.13739013671875]","[398.6092529296875, 434.13739013671875]","[448.9932861328125, 453.03143310546875]","[367.11920166015625, 459.32940673828125]","[493.079345703125, 560.0975341796875]","[329.3311767578125, 560.0975341796875]","[581.2514038085938, 648.2695922851562]","[260.0531005859375, 648.2695922851562]","[682.01953125, 686.0576782226562]","[152.9869842529297, 660.8656616210938]","[474.185302734375, 786.8257446289062]","[367.11920166015625, 793.1237182617188]","[505.67535400390625, 975.7659301757812]","[379.7152099609375, 994.6599731445312]","[461.58929443359375, 1158.407958984375]","[386.01324462890625, 1164.7060546875]"
"[418.13201904296875, 452.07781982421875]","[430.55303955078125, 439.65673828125]","[399.50042724609375, 439.65673828125]","[449.1846923828125, 452.07781982421875]","[368.44775390625, 458.288330078125]","[492.658447265625, 557.6569213867188]","[331.18450927734375, 557.6569213867188]","[573.3953247070312, 644.6044311523438]","[262.86865234375, 644.6044311523438]","[678.9744262695312, 694.2886352539062]","[157.28952026367188, 663.2360229492188]","[474.02685546875, 793.6572875976562]","[368.44775390625, 799.8677368164062]","[511.2900390625, 986.1837768554688]","[374.65826416015625, 998.6049194335938]","[461.60577392578125, 1166.2891845703125]","[387.079345703125, 1166.2891845703125]"
"[410.944580078125, 434.1417236328125]","[423.92779541015625, 421.15850830078125]","[391.4697265625, 421.15850830078125]","[443.402587890625, 440.6333312988281]","[365.5032958984375, 440.6333312988281]","[488.8438720703125, 544.4990844726562]","[333.0452880859375, 544.4990844726562]","[573.2348022460938, 641.8732299804688]","[261.6375732421875, 635.381591796875]","[670.60888671875, 700.2976684570312]","[170.75503540039062, 667.8396606445312]","[469.36907958984375, 784.6885375976562]","[371.99493408203125, 784.6885375976562]","[501.82708740234375, 979.4368286132812]","[371.99493408203125, 985.9285278320312]","[462.87738037109375, 1161.2017822265625]","[384.9781494140625, 1167.693359375]"
"[406.2352600097656, 411.96234130859375]","[419.35772705078125, 398.83990478515625]","[386.55157470703125, 398.83990478515625]","[445.60260009765625, 411.96234130859375]","[366.867919921875, 418.5235595703125]","[491.5311279296875, 516.9419555664062]","[327.50054931640625, 516.9419555664062]","[557.1434936523438, 621.9215087890625]","[268.4495544433594, 615.3602905273438]","[649.0005493164062, 694.094970703125]","[183.1536407470703, 667.85009765625]","[471.8475341796875, 766.2684326171875]","[373.42913818359375, 766.2684326171875]","[491.5311279296875, 969.6663818359375]","[373.42913818359375, 969.6663818359375]","[465.2862548828125, 1153.3804931640625]","[386.55157470703125, 1166.5029296875]"
"[412.8387756347656, 393.028076171875]","[426.4540100097656, 379.4128112792969]","[392.4159240722656, 379.4128112792969]","[440.0693054199219, 393.028076171875]","[365.1854248046875, 399.835693359375]","[487.7226867675781, 495.1424560546875]","[324.33966064453125, 495.1424560546875]","[548.9913330078125, 610.8720703125]","[276.6863098144531, 597.2568359375]","[630.6827392578125, 685.7559814453125]","[188.1871795654297, 658.5254516601562]","[467.2997741699219, 753.8322143554688]","[371.9930419921875, 753.8322143554688]","[474.1074523925781, 951.2533569335938]","[371.9930419921875, 958.0609741210938]","[467.2997741699219, 1141.86669921875]","[392.4159240722656, 1155.48193359375]"
"[413.36260986328125, 376.09649658203125]","[427.13232421875, 362.3267822265625]","[392.70806884765625, 362.3267822265625]","[440.90203857421875, 376.09649658203125]","[358.2838134765625, 382.9813232421875]","[489.09588623046875, 479.36920166015625]","[323.859619140625, 479.36920166015625]","[544.1747436523438, 596.41162109375]","[275.6656494140625, 589.5267944335938]","[606.1383666992188, 679.02978515625]","[193.04747009277344, 651.4904174804688]","[468.44134521484375, 720.3388671875]","[372.05352783203125, 713.4541015625]","[468.44134521484375, 913.1146850585938]","[372.05352783203125, 913.1146850585938]","[461.55657958984375, 1112.7750244140625]","[385.8232421875, 1112.7750244140625]"
"[411.63629150390625, 358.3209228515625]","[425.4661865234375, 344.49102783203125]","[397.80645751953125, 351.406005859375]","[439.29608154296875, 365.23590087890625]","[363.231689453125, 372.15081787109375]","[487.70068359375, 468.9600524902344]","[328.656982421875, 468.9600524902344]","[543.020263671875, 593.4290161132812]","[280.25238037109375, 586.5140991210938]","[598.3397827148438, 669.4934692382812]","[197.2729949951172, 648.7485961914062]","[473.87078857421875, 704.0681762695312]","[370.1466064453125, 697.1532592773438]","[466.95587158203125, 897.6865844726562]","[383.97650146484375, 890.7716674804688]","[453.1259765625, 1105.1348876953125]","[383.97650146484375, 1098.2198486328125]"
"[412.235595703125, 352.0555419921875]","[426.15966796875, 338.13153076171875]","[391.34954833984375, 338.13153076171875]","[440.08367919921875, 365.9796142578125]","[356.53948974609375, 365.9796142578125]","[488.81781005859375, 463.44781494140625]","[328.69140625, 463.44781494140625]","[537.5518798828125, 581.8021240234375]","[286.9193115234375, 581.8021240234375]","[593.248046875, 658.3843383789062]","[196.41307067871094, 637.4982299804688]","[474.89373779296875, 700.1563720703125]","[370.4635314941406, 700.1563720703125]","[467.9317626953125, 902.054931640625]","[377.425537109375, 888.130859375]","[447.04571533203125, 1096.9913330078125]","[384.3875427246094, 1090.029296875]"
