鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[468.98876953125, 417.7376708984375]","[442.80670166015625, 391.5555419921875]","[455.89776611328125, 391.5555419921875]","[455.89776611328125, 326.100341796875]","[468.98876953125, 365.37347412109375]","[599.8992309570312, 273.7362060546875]","[573.7171630859375, 365.37347412109375]","[599.8992309570312, 483.19287109375]","[599.8992309570312, 548.64794921875]","[586.8081665039062, 666.4674072265625]","[573.7171630859375, 653.3763427734375]","[940.2662353515625, 404.6466064453125]","[940.2662353515625, 417.7376708984375]","[1228.26904296875, 522.4659423828125]","[1215.17822265625, 509.375]","[1490.08984375, 601.01220703125]","[1450.81689453125, 601.01220703125]"
"[469.357666015625, 417.8801574707031]","[443.17791748046875, 391.7004699707031]","[456.26776123046875, 391.7004699707031]","[456.26776123046875, 326.2511291503906]","[469.357666015625, 378.6106262207031]","[600.2561645507812, 273.8917541503906]","[574.0764770507812, 365.5207824707031]","[600.2561645507812, 470.2395324707031]","[600.2561645507812, 535.6887817382812]","[587.1663208007812, 666.5873413085938]","[574.0764770507812, 653.4974975585938]","[940.5921630859375, 391.7004699707031]","[940.5921630859375, 417.8801574707031]","[1228.56884765625, 522.5989379882812]","[1215.47900390625, 509.5090637207031]","[1490.3658447265625, 601.1380004882812]","[1451.0963134765625, 601.1380004882812]"
"[469.417724609375, 417.835205078125]","[443.22955322265625, 391.64703369140625]","[456.32366943359375, 391.64703369140625]","[456.32366943359375, 326.176513671875]","[469.417724609375, 378.5528564453125]","[600.3587646484375, 273.800048828125]","[574.1705932617188, 365.4588623046875]","[600.3587646484375, 470.2115478515625]","[600.3587646484375, 535.68212890625]","[587.2646484375, 666.623046875]","[574.1705932617188, 653.529052734375]","[940.8053588867188, 391.64703369140625]","[940.8053588867188, 417.835205078125]","[1228.8756103515625, 522.5880126953125]","[1215.781494140625, 509.493896484375]","[1490.7576904296875, 601.152587890625]","[1451.475341796875, 601.152587890625]"
"[469.106201171875, 417.87451171875]","[442.89495849609375, 391.6632080078125]","[456.0006103515625, 391.6632080078125]","[456.0006103515625, 326.13507080078125]","[469.106201171875, 365.45196533203125]","[600.1625366210938, 273.712646484375]","[573.9512939453125, 352.3463134765625]","[600.1625366210938, 470.2969970703125]","[600.1625366210938, 535.8250732421875]","[587.056884765625, 666.88134765625]","[573.9512939453125, 653.7757568359375]","[940.9088745117188, 404.76885986328125]","[940.9088745117188, 417.87451171875]","[1229.232666015625, 509.6138916015625]","[1216.126953125, 509.6138916015625]","[1491.3450927734375, 601.353271484375]","[1452.0281982421875, 601.353271484375]"
"[458.7127990722656, 405.7613830566406]","[432.62677001953125, 379.6753234863281]","[445.6697692871094, 392.7182922363281]","[458.7127990722656, 327.5032043457031]","[523.9279174804688, 340.5462341308594]","[602.1860961914062, 275.3310852050781]","[576.10009765625, 392.7182922363281]","[602.1860961914062, 470.9764709472656]","[589.1431274414062, 549.2347412109375]","[589.1431274414062, 666.6219482421875]","[576.10009765625, 666.6219482421875]","[941.3048706054688, 392.7182922363281]","[941.3048706054688, 418.8043518066406]","[1228.25146484375, 510.1056213378906]","[1215.20849609375, 510.1056213378906]","[1489.112060546875, 601.40673828125]","[1449.98291015625, 601.40673828125]"
"[457.3186340332031, 406.4367370605469]","[431.20947265625, 380.3275451660156]","[444.2640686035156, 393.3821716308594]","[457.3186340332031, 328.1092834472656]","[470.37322998046875, 380.3275451660156]","[600.9190063476562, 275.8909606933594]","[574.8098754882812, 393.3821716308594]","[600.9190063476562, 471.7096252441406]","[587.8644409179688, 550.0370483398438]","[587.8644409179688, 667.5282592773438]","[574.8098754882812, 654.4736938476562]","[940.3379516601562, 393.3821716308594]","[927.2833862304688, 432.5458068847656]","[1227.5386962890625, 510.8733215332031]","[1214.4840087890625, 510.8733215332031]","[1488.630126953125, 602.2554321289062]","[1449.4664306640625, 602.2554321289062]"
"[468.4962158203125, 419.0929260253906]","[442.28668212890625, 379.7785339355469]","[455.3914794921875, 392.8833312988281]","[455.3914794921875, 327.3592834472656]","[468.4962158203125, 379.7785339355469]","[599.5442504882812, 274.9401550292969]","[573.3345947265625, 353.5690002441406]","[599.5442504882812, 471.5119934082031]","[599.5442504882812, 523.9313354492188]","[586.4393920898438, 668.0840454101562]","[573.3345947265625, 654.9793090820312]","[940.2688598632812, 392.8833312988281]","[927.1640625, 432.1976623535156]","[1228.5743408203125, 510.8264465332031]","[1215.469482421875, 510.8264465332031]","[1490.670166015625, 602.5599975585938]","[1451.355712890625, 602.5599975585938]"
"[469.1498107910156, 419.38812255859375]","[442.9683837890625, 380.11590576171875]","[456.05908203125, 393.2066650390625]","[456.05908203125, 327.75311279296875]","[469.1498107910156, 380.11590576171875]","[600.0569458007812, 275.3902587890625]","[573.8755493164062, 367.02520751953125]","[600.0569458007812, 471.75103759765625]","[600.0569458007812, 524.1138305664062]","[586.9662475585938, 668.1116333007812]","[573.8755493164062, 655.0209350585938]","[940.4154663085938, 393.2066650390625]","[927.3247680664062, 419.38812255859375]","[1228.4111328125, 511.02301025390625]","[1215.3203125, 511.02301025390625]","[1490.225341796875, 602.6580200195312]","[1450.953125, 615.7487182617188]"
"[458.7138671875, 406.4647521972656]","[432.61419677734375, 380.3650207519531]","[445.6640625, 393.4149475097656]","[458.7138671875, 328.1656799316406]","[523.9630126953125, 341.2156066894531]","[602.261962890625, 275.9664001464844]","[576.162353515625, 393.4149475097656]","[602.261962890625, 471.7138977050781]","[589.212158203125, 550.0128784179688]","[589.212158203125, 667.4613647460938]","[576.162353515625, 654.4115600585938]","[941.5575561523438, 393.4149475097656]","[928.5077514648438, 432.5643615722656]","[1228.6536865234375, 510.8633117675781]","[1215.6038818359375, 510.8633117675781]","[1489.6502685546875, 602.2122192382812]","[1450.5008544921875, 602.2122192382812]"
"[470.29486083984375, 418.1192932128906]","[444.04937744140625, 391.8737487792969]","[457.172119140625, 391.8737487792969]","[457.172119140625, 326.2599792480469]","[470.29486083984375, 365.6282653808594]","[601.5223999023438, 273.7690124511719]","[575.2769165039062, 378.7510070800781]","[601.5223999023438, 470.6103210449219]","[588.399658203125, 549.3468017578125]","[588.399658203125, 667.45166015625]","[575.2769165039062, 654.328857421875]","[942.7139892578125, 404.9965515136719]","[929.5912475585938, 431.2420349121094]","[1218.291748046875, 509.9786071777344]","[1218.291748046875, 509.9786071777344]","[1493.8695068359375, 601.837890625]","[1454.501220703125, 614.9605712890625]"
