±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[344.46221923828125, 192.3612518310547]","[365.5162353515625, 178.32522583007812]","[330.4261779785156, 178.32522583007812]","[400.60626220703125, 206.3972625732422]","[309.3721923828125, 213.41526794433594]","[435.6963195800781, 318.6853942871094]","[274.2821350097656, 318.6853942871094]","[484.8223571777344, 430.9734802246094]","[232.17408752441406, 437.99151611328125]","[562.0204467773438, 515.1896362304688]","[147.9580078125, 487.1175231933594]","[386.5702209472656, 564.3156127929688]","[288.3181457519531, 557.2976684570312]","[372.53424072265625, 753.8018188476562]","[281.3001403808594, 739.7658081054688]","[351.4802551269531, 943.2879028320312]","[288.3181457519531, 908.1980590820312]"
"[344.47686767578125, 197.1595458984375]","[365.50994873046875, 183.13748168945312]","[330.45477294921875, 183.13748168945312]","[393.5540466308594, 204.1705780029297]","[309.42169189453125, 218.19264221191406]","[435.6202392578125, 323.35809326171875]","[274.3665466308594, 316.3470764160156]","[484.6973876953125, 442.54559326171875]","[239.31141662597656, 442.54559326171875]","[561.8187255859375, 512.6558837890625]","[155.17906188964844, 491.622802734375]","[386.54302978515625, 561.7330932617188]","[288.38861083984375, 554.7220458984375]","[372.52093505859375, 765.0529174804688]","[274.3665466308594, 751.0308837890625]","[351.4878845214844, 961.3616943359375]","[281.3775939941406, 919.2954711914062]"
"[344.4239196777344, 201.36416625976562]","[365.5326232910156, 187.29168701171875]","[330.3514099121094, 194.3279266357422]","[393.6775817871094, 215.43663024902344]","[316.2789611816406, 222.47288513183594]","[435.8949890136719, 328.0165100097656]","[274.0615234375, 328.0165100097656]","[478.1124572753906, 454.66876220703125]","[238.8802947998047, 447.6325378417969]","[569.5835571289062, 510.9587097167969]","[154.4454345703125, 482.8137512207031]","[393.6775817871094, 567.2485961914062]","[288.1340026855469, 560.2123413085938]","[372.56884765625, 778.3357543945312]","[274.0615234375, 764.2632446289062]","[358.4963684082031, 975.3504028320312]","[267.0252990722656, 947.2055053710938]"
"[351.86834716796875, 219.13047790527344]","[365.1986389160156, 205.80023193359375]","[331.87298583984375, 205.80023193359375]","[398.5242614746094, 232.46072387695312]","[318.5427551269531, 239.1258544921875]","[438.5149841308594, 352.43304443359375]","[278.5519714355469, 345.76788330078125]","[478.5057678222656, 465.74017333984375]","[231.8960723876953, 459.0750427246094]","[571.8175659179688, 505.73089599609375]","[145.2494354248047, 485.73553466796875]","[385.1940002441406, 599.0426635742188]","[285.21710205078125, 585.7124633789062]","[378.5288391113281, 792.3313598632812]","[265.2217102050781, 779.0010986328125]","[358.5334777832031, 992.2850341796875]","[258.5566101074219, 972.2897338867188]"
"[351.656982421875, 233.51268005371094]","[365.37158203125, 219.79811096191406]","[337.94244384765625, 226.65541076660156]","[399.657958984375, 254.08453369140625]","[317.37060546875, 254.08453369140625]","[433.94439697265625, 370.6583557128906]","[276.2268981933594, 356.94378662109375]","[488.8026123046875, 487.23211669921875]","[228.2259063720703, 473.517578125]","[577.9473266601562, 507.803955078125]","[139.08123779296875, 494.08941650390625]","[385.94342041015625, 610.6632080078125]","[283.08416748046875, 603.805908203125]","[379.08612060546875, 795.809814453125]","[262.5123596191406, 788.9525146484375]","[358.5143127441406, 994.6708984375]","[248.7977752685547, 987.8136596679688]"
"[351.30224609375, 253.0533447265625]","[365.6618347167969, 238.6938018798828]","[329.762939453125, 238.6938018798828]","[401.5606994628906, 260.233154296875]","[315.40338134765625, 267.41290283203125]","[437.4595031738281, 382.289306640625]","[279.5045166015625, 367.92974853515625]","[502.0774841308594, 497.1656799316406]","[214.8865509033203, 482.8061218261719]","[588.2348022460938, 511.52520751953125]","[128.72926330566406, 497.1656799316406]","[380.0213317871094, 626.4016723632812]","[272.32476806640625, 619.2218627929688]","[387.2011413574219, 820.2554321289062]","[250.78541564941406, 813.0757446289062]","[358.4820251464844, 992.5700073242188]","[236.4258575439453, 1006.9295043945312]"
"[351.2308349609375, 255.6775360107422]","[365.72027587890625, 241.1880645751953]","[329.49664306640625, 241.1880645751953]","[401.94390869140625, 262.9222717285156]","[315.0072021484375, 270.1669921875]","[438.1675720214844, 378.8379821777344]","[278.7835388183594, 371.5932312011719]","[510.6148376464844, 487.5089111328125]","[206.33619689941406, 473.01947021484375]","[590.3069458007812, 516.4878540039062]","[119.39944458007812, 501.9983825683594]","[380.2097473144531, 625.1587524414062]","[271.538818359375, 617.9140014648438]","[380.2097473144531, 820.7665405273438]","[249.80458068847656, 813.5217895507812]","[358.4755554199219, 994.6399536132812]","[235.3151397705078, 1009.1293334960938]"
"[343.85693359375, 240.08265686035156]","[358.4693908691406, 232.7764434814453]","[329.2445373535156, 232.7764434814453]","[395.00048828125, 254.69509887695312]","[314.632080078125, 254.69509887695312]","[438.8377685546875, 371.5946044921875]","[270.7947692871094, 356.982177734375]","[511.89996337890625, 473.88165283203125]","[205.03880310058594, 466.575439453125]","[592.2683715820312, 517.7189331054688]","[124.67039489746094, 510.4127502441406]","[380.3880310058594, 620.0059814453125]","[270.7947692871094, 612.6998291015625]","[373.08184814453125, 809.9676513671875]","[256.1823425292969, 802.6614990234375]","[358.4693908691406, 992.623046875]","[241.5698699951172, 992.623046875]"
"[344.7274475097656, 229.175537109375]","[358.5108642578125, 215.3921356201172]","[324.0523681640625, 215.3921356201172]","[392.9693603515625, 236.06723022460938]","[310.2689514160156, 236.06723022460938]","[434.31951904296875, 353.2261962890625]","[268.9187316894531, 346.33447265625]","[503.236572265625, 456.6016845703125]","[206.89341735839844, 456.6016845703125]","[579.0452880859375, 525.5186767578125]","[124.1929931640625, 511.73529052734375]","[379.1859436035156, 601.3274536132812]","[275.8104248046875, 594.4357299804688]","[372.29425048828125, 801.1867065429688]","[255.1353302001953, 787.4033203125]","[358.5108642578125, 987.2626342773438]","[255.1353302001953, 966.5875244140625]"
"[330.384765625, 213.10687255859375]","[351.4691162109375, 199.0506591796875]","[316.32861328125, 199.0506591796875]","[386.609619140625, 220.13497924804688]","[302.27239990234375, 220.13497924804688]","[428.77825927734375, 339.61273193359375]","[260.103759765625, 332.58465576171875]","[492.03118896484375, 445.03424072265625]","[210.9070281982422, 445.03424072265625]","[562.3121948242188, 522.3433837890625]","[133.597900390625, 508.28717041015625]","[379.5815124511719, 585.5963134765625]","[281.1880798339844, 578.5682373046875]","[365.5252990722656, 782.3832397460938]","[260.103759765625, 775.3551025390625]","[351.4691162109375, 972.1419067382812]","[260.103759765625, 965.11376953125]"
"[329.6124572753906, 201.0397491455078]","[351.2618713378906, 186.60679626464844]","[315.17950439453125, 186.60679626464844]","[387.34429931640625, 208.2562255859375]","[293.5300598144531, 208.2562255859375]","[423.4266662597656, 323.71990966796875]","[257.4476623535156, 323.71990966796875]","[481.1584777832031, 439.1835632324219]","[214.1487579345703, 446.4000549316406]","[553.3233032226562, 525.7813110351562]","[134.76751708984375, 504.13189697265625]","[387.34429931640625, 583.5131225585938]","[279.09710693359375, 576.2966918945312]","[372.9113464355469, 778.3580932617188]","[271.880615234375, 771.1416015625]","[344.04541015625, 944.3370361328125]","[271.880615234375, 958.77001953125]"
"[328.48004150390625, 201.21145629882812]","[350.14794921875, 186.7661895751953]","[314.0347900390625, 186.7661895751953]","[386.2611083984375, 208.43409729003906]","[292.36688232421875, 208.43409729003906]","[422.374267578125, 323.9962463378906]","[256.25372314453125, 323.9962463378906]","[480.15533447265625, 439.55841064453125]","[220.14051818847656, 439.55841064453125]","[552.3817138671875, 519.0073852539062]","[133.4689483642578, 497.3394775390625]","[393.4837646484375, 569.5657958984375]","[285.1442565917969, 569.5657958984375]","[386.2611083984375, 750.1316528320312]","[285.1442565917969, 757.354248046875]","[342.92529296875, 916.2521362304688]","[277.921630859375, 952.3653564453125]"
"[322.11474609375, 202.57826232910156]","[343.9295959472656, 188.03501892089844]","[307.57147216796875, 188.03501892089844]","[380.2876892089844, 209.84986877441406]","[293.02825927734375, 209.84986877441406]","[416.6458740234375, 326.19586181640625]","[256.6701354980469, 326.19586181640625]","[474.81878662109375, 449.8134460449219]","[220.31199645996094, 449.8134460449219]","[547.5350341796875, 515.258056640625]","[125.78089904785156, 493.44317626953125]","[394.8309631347656, 566.159423828125]","[285.7566223144531, 566.159423828125]","[394.8309631347656, 740.6783447265625]","[285.7566223144531, 755.2216186523438]","[343.9295959472656, 893.3824462890625]","[285.7566223144531, 951.5553588867188]"
"[323.1781311035156, 209.1940460205078]","[344.3674621582031, 195.06781005859375]","[309.0518798828125, 202.13092041015625]","[372.6199035644531, 216.2571563720703]","[287.8625183105469, 223.32028198242188]","[414.9986267089844, 336.3302001953125]","[252.5469207763672, 336.3302001953125]","[464.4404602050781, 456.4031982421875]","[217.23133850097656, 456.4031982421875]","[549.1978149414062, 512.9081420898438]","[125.41079711914062, 491.71875]","[393.80926513671875, 583.539306640625]","[287.8625183105469, 583.539306640625]","[393.80926513671875, 738.9278564453125]","[294.9256286621094, 767.1803588867188]","[337.3043518066406, 880.1902465820312]","[287.8625183105469, 950.8213500976562]"
"[323.49249267578125, 226.73953247070312]","[337.4954528808594, 212.73658752441406]","[302.4880676269531, 212.73658752441406]","[365.5013122558594, 233.7410125732422]","[281.483642578125, 233.7410125732422]","[414.5116882324219, 345.7646484375]","[246.4762725830078, 352.76611328125]","[456.5205383300781, 464.7897033691406]","[211.46888732910156, 471.7911682128906]","[547.5397338867188, 506.7985534667969]","[120.44969177246094, 492.7956237792969]","[393.5072326660156, 590.8162231445312]","[288.485107421875, 597.8176879882812]","[400.5086975097656, 751.8501586914062]","[295.4866027832031, 772.8545532226562]","[344.4969177246094, 891.8796997070312]","[288.485107421875, 954.8928833007812]"
"[324.01422119140625, 236.07615661621094]","[337.8125915527344, 222.27781677246094]","[303.3166809082031, 222.27781677246094]","[365.4092712402344, 249.87449645996094]","[282.6191711425781, 256.773681640625]","[406.8042907714844, 360.2613220214844]","[248.12330627441406, 367.1604919433594]","[461.9977111816406, 470.6480712890625]","[199.82911682128906, 477.5472412109375]","[551.6869506835938, 505.1439514160156]","[110.13983154296875, 498.2447814941406]","[393.0059509277344, 601.7323608398438]","[289.5183410644531, 608.6315307617188]","[406.8042907714844, 760.413330078125]","[289.5183410644531, 781.11083984375]","[358.5101013183594, 905.2959594726562]","[282.6191711425781, 960.4892578125]"
"[323.4085693359375, 247.71121215820312]","[337.4444580078125, 233.6753387451172]","[302.3547668457031, 240.69326782226562]","[365.51617431640625, 261.7470703125]","[281.3009338378906, 261.7470703125]","[407.6238098144531, 367.01611328125]","[246.2112579345703, 374.0340576171875]","[463.7672424316406, 479.30303955078125]","[190.0677947998047, 493.33892822265625]","[555.0004272460938, 507.374755859375]","[98.83464050292969, 507.374755859375]","[400.6058349609375, 605.6259155273438]","[295.3368225097656, 612.643798828125]","[414.6417236328125, 774.0563354492188]","[288.3188781738281, 795.110107421875]","[365.51617431640625, 928.4508666992188]","[281.3009338378906, 963.5404663085938]"
"[323.5532531738281, 255.63587951660156]","[337.5323791503906, 241.65675354003906]","[302.5845642089844, 241.65675354003906]","[365.4906311035156, 269.61505126953125]","[281.6158752441406, 269.61505126953125]","[407.42803955078125, 374.45849609375]","[246.6680145263672, 374.45849609375]","[477.3236389160156, 479.30194091796875]","[176.7723846435547, 486.2915344238281]","[561.1984252929688, 507.26025390625]","[92.89759826660156, 514.2498168945312]","[400.4384460449219, 612.1036987304688]","[295.5950012207031, 619.0932006835938]","[414.4176025390625, 779.8532104492188]","[281.6158752441406, 807.8114624023438]","[372.4801940917969, 933.6235961914062]","[288.6054382324219, 975.5609741210938]"
"[325.80615234375, 247.81056213378906]","[338.90179443359375, 234.7149200439453]","[306.1626892089844, 234.7149200439453]","[365.09307861328125, 254.35838317871094]","[279.971435546875, 260.9062194824219]","[404.3800048828125, 359.1235046386719]","[247.23231506347656, 365.67132568359375]","[476.4059753417969, 463.88861083984375]","[181.75413513183594, 476.9842529296875]","[561.5276489257812, 516.2711791992188]","[90.08464050292969, 522.8189697265625]","[397.8321533203125, 601.392822265625]","[293.0670471191406, 601.392822265625]","[417.4756164550781, 778.1838989257812]","[286.51922607421875, 791.279541015625]","[378.1886901855469, 935.3314819335938]","[286.51922607421875, 961.5227661132812]"
"[325.1463317871094, 221.02066040039062]","[345.1779479980469, 214.34347534179688]","[305.1147766113281, 214.34347534179688]","[371.8866882324219, 241.05223083496094]","[285.08319091796875, 247.7294158935547]","[411.9497985839844, 347.8873291015625]","[251.6972198486328, 347.8873291015625]","[472.0445251464844, 454.72235107421875]","[184.92530822753906, 461.39959716796875]","[558.8480834960938, 528.1715087890625]","[104.79899597167969, 521.4943237304688]","[391.91827392578125, 594.943359375]","[291.7603759765625, 594.943359375]","[411.9497985839844, 775.2275390625]","[291.7603759765625, 781.9047241210938]","[371.8866882324219, 942.1572875976562]","[291.7603759765625, 962.1888427734375]"
"[329.669189453125, 213.28372192382812]","[343.5154724121094, 199.43740844726562]","[308.8996887207031, 199.43740844726562]","[378.13128662109375, 227.1300506591797]","[288.1302185058594, 227.1300506591797]","[412.7470703125, 337.900634765625]","[246.5912322998047, 337.900634765625]","[475.05548095703125, 448.671142578125]","[191.2059783935547, 455.5943603515625]","[551.2102661132812, 531.7490844726562]","[115.05119323730469, 517.9027099609375]","[391.9775695800781, 580.211181640625]","[288.1302185058594, 580.211181640625]","[405.82391357421875, 767.136474609375]","[288.1302185058594, 774.0596313476562]","[371.2080993652344, 940.2154541015625]","[295.0533447265625, 960.98486328125]"
"[333.83538818359375, 204.74366760253906]","[347.6795654296875, 190.8994598388672]","[313.0691223144531, 197.82154846191406]","[375.3679504394531, 218.5878448486328]","[292.3028259277344, 225.5099334716797]","[416.9005432128906, 329.34130859375]","[250.77027893066406, 336.263427734375]","[479.1993713378906, 447.016845703125]","[202.3156280517578, 447.016845703125]","[541.4981079101562, 530.08203125]","[119.25053405761719, 509.315673828125]","[389.2121276855469, 578.53662109375]","[285.3807678222656, 578.53662109375]","[396.13421630859375, 765.43310546875]","[285.3807678222656, 772.3551635742188]","[375.3679504394531, 938.4852905273438]","[306.14703369140625, 931.563232421875]"
"[330.3218078613281, 209.39927673339844]","[344.4417724609375, 195.27931213378906]","[309.1418762207031, 195.27931213378906]","[379.7417297363281, 223.51927185058594]","[295.0218811035156, 223.51927185058594]","[422.1016845703125, 336.4790954589844]","[252.6619415283203, 336.4790954589844]","[471.52154541015625, 449.43890380859375]","[210.30198669433594, 449.43890380859375]","[542.1214599609375, 534.1587524414062]","[132.6421356201172, 498.85882568359375]","[386.8017578125, 576.5187377929688]","[287.9619140625, 576.5187377929688]","[386.8017578125, 760.0784301757812]","[295.0218811035156, 753.0183715820312]","[372.6817626953125, 936.5780639648438]","[316.20184326171875, 894.2182006835938]"
"[327.9710998535156, 212.9822235107422]","[348.7889099121094, 199.10366821289062]","[314.0925598144531, 206.04295349121094]","[383.48529052734375, 226.86077880859375]","[293.2746887207031, 233.800048828125]","[425.1209411621094, 344.8284912109375]","[265.5176086425781, 337.88922119140625]","[473.6958923339844, 462.79620361328125]","[223.88194274902344, 455.85687255859375]","[550.0278930664062, 539.1282348632812]","[133.6713409423828, 497.49261474609375]","[390.424560546875, 580.763916015625]","[286.33544921875, 580.763916015625]","[383.48529052734375, 761.18505859375]","[293.2746887207031, 754.245849609375]","[376.5460510253906, 941.606201171875]","[314.0925598144531, 879.1527709960938]"
"[338.612060546875, 223.1920928955078]","[351.8946533203125, 209.9095458984375]","[318.688232421875, 209.9095458984375]","[385.1009826660156, 236.47463989257812]","[298.7644348144531, 236.47463989257812]","[424.9486389160156, 349.3763427734375]","[265.5580749511719, 349.3763427734375]","[464.7962646484375, 475.560546875]","[225.71043395996094, 462.2779541015625]","[551.1328125, 528.6907348632812]","[139.3738555908203, 495.48431396484375]","[391.74224853515625, 588.462158203125]","[285.4819030761719, 588.462158203125]","[385.1009826660156, 774.4177856445312]","[292.1231689453125, 761.1353149414062]","[371.81842041015625, 953.7321166992188]","[312.0469970703125, 893.9607543945312]"
"[339.0485534667969, 235.69859313964844]","[358.5499572753906, 222.69761657714844]","[326.047607421875, 229.19810485839844]","[384.5518798828125, 248.6995086669922]","[306.5461730957031, 248.6995086669922]","[430.05517578125, 365.70806884765625]","[267.5433349609375, 359.2076110839844]","[469.05804443359375, 482.7165832519531]","[222.04002380371094, 476.21612548828125]","[560.0646362304688, 528.2198486328125]","[131.0334014892578, 495.717529296875]","[391.0523681640625, 593.224609375]","[287.0447692871094, 593.224609375]","[384.5518798828125, 781.73828125]","[287.0447692871094, 768.7373657226562]","[378.0513916015625, 957.2510375976562]","[313.0466613769531, 918.2482299804688]"
"[345.259765625, 247.4219512939453]","[365.1744079589844, 234.14552307128906]","[325.34515380859375, 240.7837371826172]","[391.72723388671875, 260.6983642578125]","[305.43048095703125, 267.33660888671875]","[431.5564880371094, 380.18621826171875]","[272.23944091796875, 373.5479736328125]","[471.38580322265625, 499.67401123046875]","[219.1337432861328, 479.7593994140625]","[564.3207397460938, 526.226806640625]","[126.19877624511719, 499.67401123046875]","[391.72723388671875, 612.5236206054688]","[285.515869140625, 612.5236206054688]","[391.72723388671875, 791.7553100585938]","[285.515869140625, 785.1170654296875]","[378.4508361816406, 970.9868774414062]","[305.43048095703125, 944.43408203125]"
"[345.41448974609375, 256.63482666015625]","[365.1081237792969, 243.50572204589844]","[332.2854309082031, 250.07025146484375]","[391.36627197265625, 276.32843017578125]","[312.5918273925781, 276.32843017578125]","[437.3180236816406, 387.92559814453125]","[273.20458984375, 374.7965087890625]","[483.2698059082031, 499.52276611328125]","[214.1237030029297, 486.3936767578125]","[575.1734008789062, 525.7809448242188]","[115.65562438964844, 512.6517944335938]","[391.36627197265625, 624.2489624023438]","[286.3336486816406, 617.6843872070312]","[391.36627197265625, 801.4915161132812]","[286.3336486816406, 788.3624877929688]","[378.2371826171875, 972.1694946289062]","[292.898193359375, 959.0403442382812]"
"[351.8714294433594, 258.7027893066406]","[365.1961364746094, 245.37803649902344]","[331.88433837890625, 245.37803649902344]","[391.8455505371094, 272.0274963378906]","[311.89727783203125, 278.6898498535156]","[431.8197326660156, 385.28759765625]","[271.9231262207031, 378.6252136230469]","[498.44329833984375, 491.88531494140625]","[211.9618682861328, 478.56060791015625]","[585.053955078125, 525.1971435546875]","[118.68885803222656, 518.5347900390625]","[391.8455505371094, 625.1324462890625]","[285.2478332519531, 618.4700927734375]","[391.8455505371094, 805.0161743164062]","[285.2478332519531, 791.6914672851562]","[371.8584899902344, 971.5750732421875]","[291.91021728515625, 958.2503051757812]"
"[345.2860107421875, 245.11814880371094]","[365.1632080078125, 231.86669921875]","[332.0345458984375, 238.492431640625]","[391.66607666015625, 264.995361328125]","[312.1573791503906, 264.995361328125]","[431.4204406738281, 377.6327209472656]","[272.40301513671875, 371.0069885253906]","[504.3034362792969, 470.39288330078125]","[212.77146911621094, 470.39288330078125]","[590.4378051757812, 530.0243530273438]","[126.63700866699219, 523.3987426757812]","[385.04034423828125, 616.1588745117188]","[285.6544494628906, 616.1588745117188]","[391.66607666015625, 795.053466796875]","[279.0287170410156, 788.427734375]","[378.41461181640625, 967.3223266601562]","[292.2801818847656, 960.696533203125]"
"[345.0450744628906, 237.51585388183594]","[358.5260009765625, 224.03497314453125]","[324.8237609863281, 224.03497314453125]","[392.2281799316406, 244.25628662109375]","[304.6024475097656, 244.25628662109375]","[432.6708679199219, 358.84381103515625]","[270.9002380371094, 352.1033935546875]","[500.0752868652344, 459.95050048828125]","[216.97669982910156, 466.69091796875]","[574.2201538085938, 534.0953369140625]","[142.83181762695312, 527.3548583984375]","[392.2281799316406, 608.2401733398438]","[291.12158203125, 601.499755859375]","[378.7473449707031, 796.9725341796875]","[284.3811340332031, 790.2321166992188]","[372.0068664550781, 972.2239990234375]","[291.12158203125, 958.7431030273438]"
"[338.1085205078125, 227.55955505371094]","[358.5196533203125, 207.1483917236328]","[324.5010681152344, 213.9521026611328]","[385.7345275878906, 234.36326599121094]","[304.0899353027344, 234.36326599121094]","[426.5567932128906, 343.2227478027344]","[263.2676086425781, 336.4190368652344]","[494.5939636230469, 445.2784729003906]","[222.44532775878906, 458.88592529296875]","[562.6311645507812, 526.923095703125]","[154.4081573486328, 520.119384765625]","[392.5382385253906, 588.1565551757812]","[290.48248291015625, 588.1565551757812]","[378.9308166503906, 778.6605834960938]","[290.48248291015625, 778.6605834960938]","[365.3233642578125, 962.3609008789062]","[297.28619384765625, 955.5571899414062]"
"[329.825439453125, 218.71055603027344]","[351.31903076171875, 204.3815155029297]","[315.49639892578125, 204.3815155029297]","[379.9771423339844, 225.8750762939453]","[294.0028381347656, 225.8750762939453]","[422.9642333984375, 333.343017578125]","[258.1802062988281, 333.343017578125]","[487.44500732421875, 440.81085205078125]","[229.52210998535156, 455.139892578125]","[559.0902099609375, 526.78515625]","[150.71231079101562, 519.6206665039062]","[394.30621337890625, 576.9368286132812]","[294.0028381347656, 569.7723388671875]","[379.9771423339844, 763.2144775390625]","[294.0028381347656, 763.2144775390625]","[358.4835510253906, 927.9985961914062]","[301.1673583984375, 956.6566162109375]"
"[329.9332580566406, 216.45700073242188]","[351.34796142578125, 202.18052673339844]","[315.6567687988281, 202.18052673339844]","[379.9009094238281, 223.59524536132812]","[294.2420654296875, 230.7334747314453]","[422.7303161621094, 330.6688537597656]","[258.5508728027344, 337.80706787109375]","[479.8362731933594, 452.0189208984375]","[237.13612365722656, 452.0189208984375]","[558.3568725585938, 523.4013061523438]","[151.47727966308594, 509.12481689453125]","[401.3156433105469, 573.3689575195312]","[294.2420654296875, 566.230712890625]","[394.1773986816406, 751.824951171875]","[301.3802795410156, 758.963134765625]","[351.34796142578125, 901.7279052734375]","[308.5185241699219, 965.9720458984375]"
"[337.9239501953125, 221.62420654296875]","[351.65045166015625, 207.89768981933594]","[317.3341369628906, 207.89768981933594]","[379.1034851074219, 228.4874725341797]","[289.881103515625, 235.35073852539062]","[420.28302001953125, 331.4364013671875]","[262.4280700683594, 338.2996826171875]","[475.1891174316406, 454.97509765625]","[228.1117401123047, 461.83837890625]","[564.4114379882812, 516.744384765625]","[145.7526397705078, 509.88116455078125]","[399.6932678222656, 564.7872314453125]","[296.7443542480469, 571.6505126953125]","[406.5565185546875, 736.3687133789062]","[303.6076354980469, 763.8217163085938]","[344.78717041015625, 887.3604125976562]","[303.6076354980469, 962.856201171875]"
"[331.60699462890625, 229.9068145751953]","[351.7970275878906, 216.44679260253906]","[318.1470031738281, 216.44679260253906]","[371.98699951171875, 236.6367950439453]","[291.2270202636719, 243.36680603027344]","[419.0970153808594, 344.31683349609375]","[257.5770263671875, 351.04681396484375]","[466.2070007324219, 465.456787109375]","[223.92701721191406, 465.456787109375]","[560.4269409179688, 512.5667724609375]","[136.43701171875, 505.8367614746094]","[405.6369934082031, 579.8667602539062]","[297.95703125, 579.8667602539062]","[412.3669738769531, 734.65673828125]","[304.68701171875, 761.5767822265625]","[351.7970275878906, 869.2567138671875]","[304.68701171875, 963.4766235351562]"
"[331.0716857910156, 237.89952087402344]","[344.7928161621094, 224.1783905029297]","[310.48992919921875, 231.03895568847656]","[372.235107421875, 251.6206817626953]","[289.9082336425781, 258.48126220703125]","[420.2591247558594, 354.5293273925781]","[255.60533142089844, 361.389892578125]","[468.28314208984375, 471.1590881347656]","[214.44190979003906, 478.0196533203125]","[564.3311767578125, 505.4619445800781]","[125.25442504882812, 505.4619445800781]","[406.5379943847656, 587.788818359375]","[296.768798828125, 594.6493530273438]","[413.3985290527344, 745.5819702148438]","[303.6293640136719, 779.8848266601562]","[351.65338134765625, 869.0723266601562]","[303.6293640136719, 978.8413696289062]"
"[332.0039978027344, 254.1381378173828]","[345.27032470703125, 240.8717803955078]","[312.10443115234375, 247.5049591064453]","[371.8031005859375, 267.4045104980469]","[285.57171630859375, 274.0376892089844]","[411.6021728515625, 373.535400390625]","[259.03900146484375, 380.1685791015625]","[471.3007507324219, 486.2994689941406]","[205.97352600097656, 492.9326477050781]","[564.1653442382812, 499.5658264160156]","[113.1090087890625, 506.198974609375]","[404.9689636230469, 599.0635375976562]","[298.83807373046875, 605.6967163085938]","[424.8685302734375, 744.9935302734375]","[298.83807373046875, 784.7926025390625]","[365.1698913574219, 871.0239868164062]","[305.47125244140625, 977.15478515625]"
"[332.2115173339844, 260.0404357910156]","[345.37664794921875, 246.8753204345703]","[312.4638366699219, 253.45787048339844]","[371.7068786621094, 279.7881164550781]","[286.13360595703125, 279.7881164550781]","[411.2022399902344, 378.5264892578125]","[253.22080993652344, 385.10906982421875]","[477.02777099609375, 483.8474426269531]","[193.97776794433594, 497.0125427246094]","[569.1836547851562, 497.0125427246094]","[101.82194519042969, 510.17767333984375]","[404.61968994140625, 602.33349609375]","[299.2987365722656, 608.916015625]","[430.94989013671875, 747.1497802734375]","[299.2987365722656, 793.2276611328125]","[378.2894592285156, 872.2183837890625]","[312.4638366699219, 977.5392456054688]"
"[331.39520263671875, 264.5008239746094]","[351.74017333984375, 250.93748474121094]","[317.8319091796875, 250.93748474121094]","[378.8667907714844, 271.2825012207031]","[290.70526123046875, 284.8457946777344]","[412.77508544921875, 379.78900146484375]","[256.7969665527344, 379.78900146484375]","[487.3733215332031, 474.7322082519531]","[188.9803924560547, 481.5138854980469]","[575.5348510742188, 501.85882568359375]","[100.81883239746094, 515.4221801757812]","[405.9934387207031, 603.583740234375]","[304.2685852050781, 610.3653564453125]","[433.12005615234375, 745.99853515625]","[297.4869384765625, 793.4700927734375]","[392.43011474609375, 881.6316528320312]","[311.05023193359375, 976.5748291015625]"
"[337.88482666015625, 252.65142822265625]","[351.6365661621094, 238.89968872070312]","[317.2572021484375, 238.89968872070312]","[379.1400451660156, 259.52728271484375]","[296.6296081542969, 266.4031677246094]","[413.5193786621094, 362.66534423828125]","[262.2502746582031, 362.66534423828125]","[482.2780456542969, 465.8033447265625]","[193.49156188964844, 465.8033447265625]","[571.6643676757812, 507.05859375]","[110.98114013671875, 513.9344482421875]","[406.6435241699219, 589.5690307617188]","[296.6296081542969, 596.4448852539062]","[427.2710876464844, 740.8380737304688]","[303.5054626464844, 782.0933227539062]","[392.8917541503906, 892.107177734375]","[310.38134765625, 974.6175537109375]"
"[338.2644348144531, 230.3317108154297]","[351.7712707519531, 216.82485961914062]","[318.004150390625, 223.5782928466797]","[378.78497314453125, 243.8385467529297]","[297.7438659667969, 243.8385467529297]","[419.30548095703125, 345.1399230957031]","[263.97674560546875, 351.8933410644531]","[480.0862731933594, 453.1947021484375]","[203.19593811035156, 453.1947021484375]","[554.3739624023438, 513.9755249023438]","[122.15483093261719, 513.9755249023438]","[405.79864501953125, 581.5097045898438]","[304.497314453125, 588.2631225585938]","[426.05889892578125, 743.5918579101562]","[304.497314453125, 777.3590698242188]","[399.04522705078125, 898.9205932617188]","[311.250732421875, 959.7013549804688]"
"[345.0255126953125, 219.2573699951172]","[358.5250549316406, 205.75782775878906]","[324.7761535644531, 205.75782775878906]","[385.5241394042969, 226.0071563720703]","[297.7770690917969, 232.7569122314453]","[419.27301025390625, 334.00360107421875]","[264.0281982421875, 334.00360107421875]","[480.0210266113281, 448.7497863769531]","[210.0299530029297, 442.0]","[554.2686157226562, 516.24755859375]","[129.03262329101562, 502.74798583984375]","[405.77349853515625, 570.2457885742188]","[304.52685546875, 576.9955444335938]","[412.52325439453125, 745.739990234375]","[311.276611328125, 772.7390747070312]","[392.2739562988281, 914.484375]","[318.0263977050781, 954.9829711914062]"
