鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[608.8234252929688, 574.9072875976562]","[584.5859375, 538.5512084960938]","[596.7046508789062, 599.1448364257812]","[608.8234252929688, 502.1949157714844]","[584.5859375, 502.1949157714844]","[730.0109252929688, 477.9574279785156]","[705.7733764648438, 477.9574279785156]","[766.3671264648438, 659.7385864257812]","[790.6046142578125, 635.5010375976562]","[620.9421997070312, 647.6198120117188]","[681.535888671875, 647.6198120117188]","[1032.9794921875, 490.0762023925781]","[1020.8607788085938, 526.4324340820312]","[1299.591796875, 562.7886352539062]","[1299.591796875, 562.7886352539062]","[1554.08544921875, 599.1448364257812]","[1541.9666748046875, 574.9072875976562]"
"[606.6797485351562, 574.3252563476562]","[582.3964233398438, 550.0419921875]","[594.5381469726562, 598.6085205078125]","[606.6797485351562, 501.475341796875]","[582.3964233398438, 501.475341796875]","[728.0963134765625, 477.19207763671875]","[703.8130493164062, 477.19207763671875]","[776.6629638671875, 659.3167724609375]","[800.9462280273438, 635.033447265625]","[618.8214111328125, 647.1751708984375]","[679.5296630859375, 635.033447265625]","[1031.6375732421875, 489.33367919921875]","[1031.6375732421875, 537.9002685546875]","[1298.7540283203125, 562.18359375]","[1298.7540283203125, 562.18359375]","[1553.728759765625, 598.6085205078125]","[1541.5869140625, 574.3252563476562]"
"[608.3993530273438, 585.866455078125]","[584.142578125, 549.4812622070312]","[596.2709350585938, 597.994873046875]","[608.3993530273438, 500.9677734375]","[584.142578125, 500.9677734375]","[729.6831665039062, 476.7110595703125]","[705.4263305664062, 476.7110595703125]","[766.0682983398438, 658.63671875]","[790.3250122070312, 634.3800048828125]","[620.5277099609375, 646.50830078125]","[681.1696166992188, 646.50830078125]","[1032.892578125, 488.83935546875]","[1020.7642211914062, 537.3529663085938]","[1287.5885009765625, 561.6096801757812]","[1299.716796875, 561.6096801757812]","[1554.4127197265625, 597.994873046875]","[1542.2843017578125, 573.7380981445312]"
"[609.5809936523438, 586.4075317382812]","[585.3718872070312, 550.093994140625]","[597.4764404296875, 598.5121459960938]","[609.5809936523438, 501.67584228515625]","[585.3718872070312, 501.67584228515625]","[730.62646484375, 477.46673583984375]","[706.4173583984375, 477.46673583984375]","[766.9400634765625, 646.9303588867188]","[791.149169921875, 634.8257446289062]","[621.685546875, 646.9303588867188]","[682.208251953125, 646.9303588867188]","[1033.239990234375, 489.57122802734375]","[1021.1354370117188, 537.9894409179688]","[1287.435302734375, 562.198486328125]","[1299.539794921875, 562.198486328125]","[1553.7352294921875, 598.5121459960938]","[1541.6307373046875, 574.3031005859375]"
"[609.5669555664062, 574.8723754882812]","[585.3428344726562, 550.6483764648438]","[597.4548950195312, 599.0964965820312]","[609.5669555664062, 502.2001647949219]","[585.3428344726562, 502.2001647949219]","[730.6873779296875, 477.9760437011719]","[706.4632568359375, 477.9760437011719]","[767.0234375, 647.5446166992188]","[791.24755859375, 635.4326782226562]","[621.678955078125, 647.5446166992188]","[682.2391967773438, 647.5446166992188]","[1033.48828125, 490.0880432128906]","[1021.3763427734375, 538.5363159179688]","[1287.8411865234375, 562.7603149414062]","[1299.9532470703125, 562.7603149414062]","[1554.3060302734375, 599.0964965820312]","[1542.194091796875, 574.8723754882812]"
"[613.2627563476562, 576.6401977539062]","[589.1219482421875, 540.4290771484375]","[589.1219482421875, 588.7106323242188]","[613.2627563476562, 504.21783447265625]","[589.1219482421875, 504.21783447265625]","[721.8963012695312, 480.0770263671875]","[709.8258666992188, 480.0770263671875]","[770.1779174804688, 661.1329956054688]","[794.3186645507812, 636.9921264648438]","[613.2627563476562, 649.0625610351562]","[685.6851196289062, 649.0625610351562]","[1035.7264404296875, 492.1474609375]","[1023.6561279296875, 540.4290771484375]","[1301.2750244140625, 564.56982421875]","[1301.2750244140625, 564.56982421875]","[1554.75341796875, 600.7810668945312]","[1542.682861328125, 588.7106323242188]"
"[607.3880004882812, 568.9550170898438]","[594.9302368164062, 556.4972534179688]","[607.3880004882812, 568.9550170898438]","[607.3880004882812, 506.6662292480469]","[682.1345825195312, 581.4129028320312]","[731.9657592773438, 481.7507019042969]","[731.9657592773438, 481.7507019042969]","[769.3390502929688, 656.1594848632812]","[781.7968139648438, 618.7860717773438]","[644.7612915039062, 656.1594848632812]","[669.6768188476562, 606.3284301757812]","[1043.4100341796875, 519.1239624023438]","[1043.4100341796875, 519.1239624023438]","[1305.0233154296875, 568.9550170898438]","[1292.5655517578125, 581.4129028320312]","[1541.720947265625, 593.8705444335938]","[1516.805419921875, 581.4129028320312]"
"[614.1571044921875, 585.2064208984375]","[590.9614868164062, 550.4130859375]","[614.1571044921875, 596.8043212890625]","[625.7549438476562, 504.02178955078125]","[590.9614868164062, 492.42401123046875]","[730.13525390625, 492.42401123046875]","[718.5374145507812, 469.2283935546875]","[776.5264892578125, 654.7933349609375]","[799.72216796875, 631.5977783203125]","[625.7549438476562, 654.7933349609375]","[695.341796875, 643.195556640625]","[1031.67822265625, 492.42401123046875]","[1031.67822265625, 550.4130859375]","[1310.02587890625, 562.0108642578125]","[1136.05859375, 643.195556640625]","[1553.579833984375, 596.8043212890625]","[1530.3841552734375, 585.2064208984375]"
"[622.15283203125, 585.0553588867188]","[599.3397216796875, 562.2421875]","[622.15283203125, 596.4619140625]","[610.7462768554688, 505.20947265625]","[599.3397216796875, 482.3963623046875]","[736.2183227539062, 493.80291748046875]","[724.811767578125, 470.98980712890625]","[770.4379272460938, 653.49462890625]","[804.6575317382812, 619.2749633789062]","[633.5593872070312, 653.49462890625]","[701.9985961914062, 642.0880126953125]","[1032.7884521484375, 493.80291748046875]","[1032.7884521484375, 528.0225219726562]","[1306.545654296875, 562.2421875]","[1135.447265625, 642.0880126953125]","[1546.0830078125, 585.0553588867188]","[1511.86328125, 573.6488037109375]"
"[607.4435424804688, 584.8562622070312]","[595.9511108398438, 561.8713989257812]","[618.9359741210938, 596.3485717773438]","[618.9359741210938, 504.4091491699219]","[595.9511108398438, 481.4242248535156]","[733.8604125976562, 492.9167175292969]","[722.3679809570312, 469.9318542480469]","[779.8301391601562, 653.8108520507812]","[802.8150634765625, 619.3334350585938]","[630.4284057617188, 653.8108520507812]","[699.383056640625, 642.3184204101562]","[1032.663818359375, 492.9167175292969]","[1032.663818359375, 527.3939819335938]","[1308.4822998046875, 561.8713989257812]","[1170.572998046875, 630.8259887695312]","[1549.823486328125, 584.8562622070312]","[1515.3463134765625, 573.3637084960938]"
