510.4676, 656.6544
510.5079, 656.6544
513.4089, 656.6544
513.4056, 656.6544
513.4028, 656.6544
513.1812, 676.7294
512.9792, 676.7294
512.3994, 681.7481
512.5463, 681.7481
512.5541, 681.7481
510.7679, 671.7106
509.2758, 666.6918
510.4800, 656.6544
511.0137, 656.6544
511.1344, 656.6544
510.9827, 656.6544
508.5510, 671.7106
510.6831, 681.7481
511.8273, 681.7481
511.6727, 681.7481
510.7245, 681.7481
510.5877, 681.7481
509.2701, 671.7106
504.4006, 661.6731
510.5991, 651.6356
510.6165, 651.6356
510.5999, 656.6544
510.4692, 656.6544
508.1204, 676.7294
512.3228, 681.7481
509.4288, 686.7668
509.4471, 681.7481
509.4225, 681.7481
509.3992, 681.7481
503.8070, 666.6918
506.9797, 656.6544
505.3342, 656.6544
505.2909, 656.6544
506.6020, 661.6731
506.6331, 661.6731
510.8956, 681.7481
510.0271, 681.7481
510.0543, 681.7481
509.9032, 681.7481
508.7087, 676.7294
506.4605, 681.7481
501.1661, 656.6544
501.4679, 646.6169
501.4727, 646.6169
499.5487, 646.6169
499.1717, 651.6356
505.2121, 676.7294
504.7890, 676.7294
504.7864, 676.7294
503.1354, 681.7481
503.2162, 681.7481
505.4359, 681.7481
500.5500, 651.6356
500.5892, 651.6356
506.5967, 646.6169
505.1728, 651.6356
506.4556, 666.6918
511.6061, 666.6918
511.6446, 666.6918
512.8683, 681.7481
710.5423, 675.3171
713.9388, 671.6725
715.8826, 661.9562
715.9938, 662.0406
716.1415, 662.1002
720.8546, 646.9854
720.1030, 649.3864
720.0794, 650.8389
725.6088, 656.5413
725.5953, 656.5226
725.4971, 656.5864
716.1053, 685.4706
709.9476, 687.0492
715.0315, 686.6967
718.1296, 675.2485
718.0934, 675.2094
718.1027, 675.1762
720.1910, 653.9713
714.4831, 653.9841
713.6617, 654.2758
713.5666, 654.3253
715.7961, 653.5800
715.7824, 653.5778
705.5835, 682.6964
701.9232, 683.8830
702.7606, 688.3713
702.4608, 688.6851
705.6044, 681.7602
705.7166, 681.8077
712.7516, 657.9654
718.7133, 655.1658
722.9542, 654.1400
722.9695, 654.1911
725.4877, 656.2204
719.5831, 677.1281
718.9989, 677.1538
718.9805, 677.1354
714.3314, 688.0364
715.2863, 685.8633
715.3976, 685.8724
715.3940, 685.8918
723.8213, 660.9703
723.7067, 653.8795
721.8359, 647.7211
723.1625, 653.0292
723.2432, 653.1668
723.2256, 653.1523
717.7728, 679.0779
710.9582, 685.4563
711.0753, 685.7823
710.0856, 685.8160
710.2051, 685.8753
710.5053, 685.8198
722.5566, 651.9252
722.5131, 651.9008
726.6360, 646.6169
728.6957, 651.6356
728.7646, 651.6356
728.7490, 651.6356
721.0257, 663.5409
710.5771, 675.8718
715.6265, 680.9744
713.1229, 671.1884
712.9102, 671.1420
712.6366, 671.1043
723.6624, 654.0974
722.9655, 646.6169
723.9075, 647.9170
726.7513, 646.6169
726.7242, 646.6169
726.7514, 646.6169
723.1997, 667.8808
716.4710, 675.2826
716.8830, 677.3444
716.8701, 677.2869
715.4217, 671.7672
714.9059, 671.6593
722.9855, 655.1910
722.8955, 655.1476
726.6913, 646.6169
721.8932, 646.6169
721.8524, 646.7927
718.1595, 651.3024
710.2565, 678.4221
710.6036, 673.7076
704.1120, 684.9977
704.4225, 685.0621
709.7952, 675.4573
709.7632, 675.4105
716.2274, 651.6356
716.3546, 651.6356
716.2757, 651.6356
722.4763, 651.6356
722.6502, 651.6356
722.6620, 651.6356
715.0818, 679.7449
711.7590, 681.8362
710.9968, 684.5874
709.7651, 684.4514
709.6849, 684.5173
709.5302, 684.4993
717.7006, 662.0106
717.7448, 652.6826
711.1870, 646.6169
712.7483, 651.6356
712.7699, 651.6356
712.8340, 651.6356
704.3745, 670.9045
698.1391, 683.6214
697.8640, 685.4084
695.3933, 680.7144
695.6466, 680.7610
695.6231, 680.7463
707.3960, 651.6356
707.3388, 651.6356
707.3138, 651.6356
712.9142, 651.6356
721.6639, 651.6356
721.6418, 651.6356
724.5295, 668.2720
724.5935, 668.3410
722.0639, 687.1281
718.3245, 689.4282
718.4672, 689.3825
722.1021, 671.2085
724.1752, 656.6544
724.4023, 656.6544
724.4239, 656.6544
722.2903, 646.6169
722.0969, 646.6169
726.5707, 666.6918
726.5435, 666.6918
723.2686, 670.3674
716.0550, 687.9396
716.1104, 689.9208
716.0820, 689.8285
716.0966, 689.8258
723.5117, 677.5855
728.8343, 658.7203
726.2488, 651.6356
727.1512, 646.6169
727.2625, 646.6169
727.2011, 646.6169
727.6379, 656.6544
727.3824, 672.7711
721.3543, 686.6326
721.3945, 686.5458
717.9053, 689.7747
718.1448, 689.8641
725.8571, 668.1429
725.9101, 667.9862
723.2194, 656.6544
718.2459, 651.6356
718.3589, 651.6356
718.3565, 651.6356
718.3565, 651.6356
711.8313, 657.5662
699.8669, 672.6830
699.8970, 680.0293
699.7133, 680.0797
699.7175, 680.0858
699.0518, 674.2800
707.6967, 662.2886
710.9811, 646.6169
707.6008, 646.6169
707.9389, 646.6169
708.2143, 646.6169
704.2217, 651.6356
705.0346, 656.6544
694.4836, 671.0818
694.5690, 671.0737
691.3680, 683.6309
691.2346, 683.6366
691.8939, 677.6966
701.7914, 666.7620
701.8727, 666.7849
708.0208, 651.6356
707.2144, 646.6169
707.2752, 646.6169
709.5194, 656.6544
709.5641, 656.6544
709.5294, 656.6544
697.3021, 687.8486
696.9687, 687.7656
703.8796, 682.9661
704.8431, 668.7951
705.0974, 668.8270
710.4439, 656.6544
704.2232, 651.6356
704.0457, 651.6356
704.1088, 651.6356
706.9135, 651.6356
708.5936, 656.6544
695.6870, 673.6422
694.9483, 678.6030
695.1894, 678.5946
695.1041, 678.5794
698.2977, 673.9033
702.7577, 669.0009
709.1915, 656.6544
709.1559, 656.6544
710.8604, 651.6356
710.9173, 646.6169
723.8970, 656.6544
723.7507, 656.6544
723.7493, 656.6544
766.1449, 700.0659
766.2366, 707.3801
764.3384, 718.7478
764.8626, 718.7687
761.7468, 714.4520
761.2421, 709.3489
761.3954, 713.7419
762.4000, 707.5891
761.8294, 707.7180
767.9776, 695.2311
764.6763, 700.2413
769.9853, 706.6570
770.0894, 706.6806
769.0961, 711.7357
768.8600, 709.7610
768.9388, 714.1749
767.8128, 708.4123
768.0052, 708.4035
768.0791, 708.3856
770.2201, 702.9463
770.3557, 702.9073
772.2712, 696.0551
774.5359, 700.5338
774.4048, 700.5555
771.9919, 701.9526
773.6638, 707.6804
773.5237, 707.6462
775.9929, 709.2855
775.8630, 709.3055
775.8827, 709.2629
774.7198, 711.3835
774.9179, 702.3053
774.3293, 704.9456
775.7082, 699.3926
771.8083, 699.4185
773.4921, 705.0967
775.6736, 712.0414
775.6856, 712.0187
776.2057, 709.4727
775.7728, 709.4448
776.6149, 713.4816
776.6644, 713.4719
771.7146, 705.6463
771.5563, 705.6874
771.5510, 705.6981
776.9589, 699.8545
774.8676, 699.9509
777.3282, 706.0308
772.5976, 712.9451
772.5694, 712.9327
772.5676, 712.9340
775.1973, 714.3797
778.1974, 712.9962
773.4413, 707.3823
772.3428, 700.3685
772.4990, 700.3822
772.6085, 700.4706
770.0056, 699.7275
772.9312, 704.9072
769.3194, 707.1934
769.3660, 707.2048
769.0035, 708.6317
769.4180, 708.6900
769.0233, 713.7695
770.1464, 708.0342
766.5025, 701.6072
766.6398, 701.5972
766.8849, 700.4404
766.6796, 699.6844
767.9816, 699.4275
768.7242, 704.8400
770.6152, 708.9655
770.7328, 708.9640
770.5589, 708.9869
773.8215, 708.9097
773.6811, 708.9066
768.7454, 706.2501
768.5694, 706.2037
768.6620, 706.1868
769.8583, 699.7503
767.1625, 699.6681
767.1763, 699.7108
766.8445, 699.6533
766.4920, 708.1099
767.2978, 714.3607
766.6817, 714.2190
